fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11137,SL11138,SL11139,SL2829,SL2830,SL5113,SL5114,SL11298,SL11295,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF61745,SF282,SF3338,SF3270,SF3367,SF17990,SF18608,SF30057,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,,,,31.5,,,,,,,,,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.33,51.74,,,,,,,,,68.8824,88.518,118.373,74.779,,,,,,,0.502711,0.546939,0.604196,0.42685,0.797845,0.448772,0.520881,0.211554,0.446257,0.384751,0.510724,0.35907,0.613211,0.275558,0.302878,0.217715,,3.71,,34425.0
1985-02-01,,,,,,,,,,,,,,32.0,,,,,,,,,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,48.26,49.66,51.15,,,,,,,,,66.8016,87.866,118.105,74.396,,,,,,,0.523596,0.571629,0.63043,0.450697,0.824324,0.47049,0.543059,0.219158,0.469908,0.396319,0.524106,0.332357,0.654933,0.285653,0.310981,0.231644,,4.2,,31779.0
1985-03-01,,,,,,,,,,,,,,31.4,,,,,,,,,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,55.29,57.58,53.35,,,,,,,,,66.231,87.558,118.13,74.12,,,,,,,0.543885,0.597757,0.662245,0.476135,0.861785,0.487788,0.561774,0.219161,0.488908,0.402755,0.535461,0.34189,0.667465,0.287684,0.312793,0.234084,,4.39,,30991.0
1985-04-01,,,,,,,,,,,,,,32.8,,,,,,,,,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,57.77,59.3,64.32,,,,,,,,,69.0704,87.316,118.72,73.548,,,,,,,0.560621,0.614614,0.67924,0.485006,0.889046,0.503901,0.577519,0.219161,0.50757,0.418594,0.566659,0.394651,0.683029,0.289698,0.314564,0.236556,,4.81,,63300.0
1985-05-01,,,,,,,,,,,,,,32.1,,,,,,,,,0.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,56.08,59.95,63.0,,,,,,,,,69.4595,87.363,119.053,73.382,,,,,,,0.573902,0.632167,0.697411,0.495354,0.916863,0.520014,0.593864,0.225624,0.525078,0.421795,0.574021,0.396215,0.694435,0.289136,0.313068,0.237859,,4.59,,62313.0
1985-06-01,,,,,,,,,,,,,,32.5,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,61.98,64.67,,,,,,,,,,70.5276,84.486,119.084,70.947,,,,,,,0.588276,0.650252,0.716266,0.507096,0.944189,0.536427,0.613099,0.229441,0.541784,0.427301,0.583354,0.41239,0.698812,0.291224,0.313638,0.242941,,4.95,,33193.0
1985-07-01,,,,,,,,,,,,,,32.0,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,65.54,70.91,74.01,,,,,,,,,75.1907,83.89,119.103,70.435,,,,,,,0.608763,0.673014,0.737754,0.515205,0.983429,0.560228,0.639107,0.230624,0.567632,0.441925,0.612023,0.452165,0.719299,0.293209,0.315437,0.245269,,5.69,,53845.0
1985-08-01,,,,,,,,,,,,,,32.8,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,69.31,73.91,,,,,,,,,,86.307,83.43,118.968,70.128,,,,,,,0.635377,0.703559,0.771122,0.532857,1.036592,0.585817,0.661602,0.249857,0.596285,0.458723,0.642952,0.457817,0.767865,0.297325,0.317336,0.253742,,6.74,,92129.0
1985-09-01,,,,,,,,,,,,,,32.1,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,65.35,69.48,,,,,,,,,,85.9856,82.855,118.144,70.131,,,,,,,0.660752,0.734981,0.80088,0.549238,1.083021,0.61854,0.685345,0.342261,0.62729,0.469589,0.660716,0.463482,0.794041,0.302044,0.321452,0.2596,,7.28,,68940.0
1985-10-01,,,,,,,,,,,,,,32.0,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95,66.6,,,,,,,,,,91.256,83.507,118.898,70.234,,,,,,,0.685852,0.766076,0.838323,0.573138,1.136387,0.63972,0.708861,0.344981,0.649869,0.480299,0.679271,0.483989,0.811019,0.305736,0.32465,0.264226,,9.6,,177984.0
1985-11-01,,,,,,,,,,,,,,33.0,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,64.31,69.1,,,,,,,,,,93.5972,84.426,118.545,71.218,,,,,,,0.717495,0.802321,0.880252,0.596324,1.201645,0.66681,0.745919,0.345043,0.6752,0.500436,0.718041,0.549613,0.830319,0.309118,0.328434,0.266767,,10.83,,215507.0
1985-12-01,,,,,,,,,,,,,,33.4,,,,,,,,,1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65,74.8,,,,,,,,,,95.6431,83.163,117.551,70.746,,,,,,,0.76634,0.83813,0.920687,0.623276,1.25752,0.694963,0.775524,0.345389,0.706567,0.57672,0.764906,0.62438,0.856888,0.413632,0.463346,0.309493,,11.19,,266529.0
1986-01-01,,,,,,,,,,,,,,33.1,,,,,,,,,1.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,72.15,75.3,,,,,,,,,,96.9711,75.429,117.463,64.215,,,,,,,0.834092,0.909993,0.995862,0.707579,1.308857,0.75983,0.821128,0.356364,0.790446,0.632727,0.814927,0.659754,0.916799,0.47605,0.525962,0.370723,,14.2,1878105.0,314874.0
1986-02-01,,,,,,,,,,,,,,33.2,,,,,,,,,1.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,72.49,76.48,,,,,,,,,,103.7211,63.468,117.102,54.198,,,,,,,0.871174,0.957545,1.051942,0.74191,1.391036,0.793872,0.865782,0.368933,0.821803,0.644938,0.815894,0.575622,0.978199,0.498772,0.538512,0.413385,,14.1,1933038.0,607611.0
1986-03-01,,,,,,,,,,,,,,35.7,,,,,,,,,1.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,79.38,,,,,,,,,,110.1404,58.305,116.566,50.019,,,,,,,0.911667,1.008175,1.116205,0.789843,1.472005,0.823736,0.89624,0.369078,0.855643,0.661173,0.83461,0.591106,0.999019,0.512998,0.551264,0.430363,,13.3,1913549.0,575603.0
1986-04-01,,,,,,,,,,,,,,36.7,,,,,,,,,1.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,80.86,,,,,,,,,,112.0406,56.841,116.515,48.784,,,,,,,0.959263,1.063468,1.184582,0.846908,1.548839,0.858877,0.928134,0.369256,0.89771,0.689724,0.884223,0.657547,1.036171,0.522706,0.564022,0.433881,,12.8,1837729.0,354325.0
1986-05-01,,,,,,,,,,,,,,36.4,,,,,,,,,1.4745,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,81.01,,,,,,,,,,114.8355,56.905,116.484,48.852,,,,,,,1.01257,1.125497,1.265925,0.919008,1.633768,0.891804,0.959546,0.382681,0.934594,0.721477,0.942201,0.762516,1.060181,0.53093,0.573104,0.440295,,14.7,1989926.0,108153.0
1986-06-01,,,,,,,,,,,,,,36.5,,,,,,,,,1.8446,,,,,,,,,,,,,,,,,,,,,,,,,,,84.63,85.88,,,,,,,,,,115.146,53.533,116.428,45.979,,,,,,,1.077567,1.20465,1.359359,0.998554,1.736347,0.948349,1.010772,0.395583,1.000755,0.752278,0.994857,0.831572,1.100651,0.542197,0.58178,0.456571,,15.9,2131191.0,158310.0
1986-07-01,,,,,,,,,,,,,,36.1,,,,,,,,,1.8446,,,,,,,,,,,,,,,,,,,,,,,,,,,90.08,90.5,,,,,,,,,,121.3494,51.868,116.302,44.598,,,,,,,1.131333,1.265074,1.425885,1.035237,1.840047,0.998241,1.051718,0.399333,1.062515,0.7891,1.045521,0.843881,1.178037,0.566931,0.59446,0.504963,,19.3,2478656.0,162487.0
1986-08-01,,,,,,,,,,,,,,36.6,,,,,,,,,1.8446,,,,,,,,,,,,,,,,,,,,,,,,,,,95.17,,,,,,,,,,,126.2962,57.151,115.948,49.291,,,,,,,1.221531,1.337383,1.516081,1.093859,1.966987,1.043109,1.088812,0.410707,1.116896,0.916096,1.091148,0.865479,1.240265,0.770631,0.744061,0.813676,,22.3,2829448.0,142692.0
1986-09-01,,,,,,,,,,,,,,36.9,,,,,,,,,1.8446,,,,,,,,,,,,,,,,,,,,,,,,,,,100.89,,,,,,,,,,,130.7686,59.011,115.988,50.877,,,,,,,1.294812,1.421436,1.617865,1.167327,2.098996,1.099557,1.133145,0.616305,1.162663,0.962474,1.139453,0.910342,1.290519,0.816005,0.806089,0.825349,,28.6,3519081.0,157139.0
1986-10-01,,,,,,,,,,,,,,36.8,,,,,,,,,2.2438,,,,,,,,,,,,,,,,,,,,,,,,,,,99.66,108.08,,,,,,,,,,133.8353,59.259,116.374,50.921,,,,,,,1.368824,1.515087,1.738189,1.254667,2.2543,1.152756,1.187541,0.616305,1.222896,0.989658,1.17458,0.898075,1.358948,0.836352,0.833727,0.830935,,35.2,4156705.0,285322.0
1986-11-01,,,,,,,,,,,,,,34.3,,,,,,,,,2.2438,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61,104.15,,,,,,,,,,132.6815,58.185,116.75,49.837,,,,,,,1.461304,1.617609,1.865055,1.336509,2.433791,1.217798,1.245225,0.618138,1.301337,1.056282,1.239952,0.96103,1.425367,0.905219,0.925318,0.853727,,41.7,4855436.0,346460.0
1986-12-01,,,,,,,,,,,,,,36.8,,,,,,,,,2.2438,,,,,,,,,,,,,,,,,,,,,,,,,,,99.28,105.48,,,,,,,,,,132.7156,61.194,116.614,52.476,,,,,,,1.576735,1.742314,2.01388,1.433886,2.642244,1.304611,1.327751,0.622338,1.402662,1.146482,1.357745,1.077821,1.542667,0.971599,0.999117,0.904507,,47.1,5496862.0,487904.0
1987-01-01,,,,,,,,,,,,,,28.5,,,,,,,,,2.7608,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74,104.96,,,,,,,,,,136.1684,64.084,117.391,54.59,,,,,,,1.704401,1.886889,2.157107,1.526741,2.844178,1.446341,1.411223,0.687038,1.590045,1.23146,1.474768,1.167711,1.677764,1.028589,1.028607,1.01547,,60.28,6301181.0,314940.0
1987-02-01,,,,,,,,,,,,,,32.0,,,,,,,,,2.7608,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,104.97,,,,,,,,,,137.4009,63.519,117.681,53.975,,,,,,,1.827386,2.029259,2.341971,1.662294,3.080686,1.524487,1.472734,0.719285,1.684966,1.306365,1.599038,1.266857,1.818607,1.059457,1.034329,1.095961,,79.82,8157523.0,560525.0
1987-03-01,,,,,,,,,,,,,,35.7,,,,,,,,,2.7608,,,,,,,,,,,,,,,,,,,,,,,,,,,95.55,101.81,112.43,,,,,,,,,139.0916,65.178,118.144,55.168,,,,,,,1.948153,2.172018,2.527374,1.789002,3.33208,1.602798,1.548935,0.719601,1.775801,1.373282,1.721349,1.377856,1.947701,1.076677,1.040399,1.135138,,98.52,11177304.0,1010763.0
1987-04-01,,,,,,,,,,,,,,34.0,,,,,,,,,3.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97,99.55,111.36,,,,,,,,,139.2941,66.909,119.061,56.197,,,,,,,2.118606,2.329889,2.71053,1.912792,3.582553,1.720058,1.635126,0.721848,1.927497,1.565633,1.910471,1.569662,2.132981,1.275152,1.305719,1.198136,,122.3,13837648.0,1469999.0
1987-05-01,,,,,,,,,,,,,,37.7,,,,,,,,,3.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,98.44,110.0,,,,,,,,,139.2732,68.72,120.161,57.19,,,,,,,2.278325,2.498393,2.928185,2.056706,3.88511,1.814153,1.720219,0.743012,2.03772,1.69969,2.067215,1.705167,2.303206,1.390607,1.326079,1.501265,,143.31,16353640.0,1744500.0
1987-06-01,,,,,,,,,,,,,,33.5,,,,,,,,,3.3148,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64,98.37,109.57,,,,,,,,,137.1388,69.155,120.777,57.259,,,,,,,2.443146,2.684685,3.165321,2.226873,4.1942,1.923077,1.803843,0.774006,2.17298,1.810195,2.220877,1.750214,2.532439,1.463354,1.331543,1.706912,,161.67,20528418.0,1765051.0
1987-07-01,,,,,,,,,,,,,,35.5,,,,,,,,,4.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,91.26,96.14,106.71,,,,,,,,,132.4679,70.611,121.105,58.306,,,,,,,2.641022,2.915519,3.433606,2.401729,4.571031,2.093857,1.896355,0.788199,2.411363,1.926744,2.394741,1.830367,2.771084,1.52926,1.390916,1.784974,,226.99,30025855.0,1882340.0
1987-08-01,,,,,,,,,,,,,,35.6,,,,,,,,,4.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,90.22,95.9,106.03,,,,,,,,,129.27,67.795,121.013,56.023,,,,,,,2.856872,3.129306,3.681512,2.54123,4.953154,2.252822,2.009554,0.842041,2.612723,2.139188,2.59417,1.931792,3.038079,1.757131,1.677637,1.892894,,287.4,37731498.0,2359443.0
1987-09-01,,,,,,,,,,,,,,37.3,,,,,,,,,4.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,89.93,95.43,106.92,,,,,,,,,130.3209,68.297,121.092,56.401,,,,,,,3.045081,3.362996,3.971048,2.73325,5.354741,2.400582,2.11038,1.306577,2.750429,2.218323,2.753136,2.012503,3.250998,1.764361,1.682881,1.903983,,343.54,51260970.0,4316338.0
1987-10-01,,,,,,,,,,,,,,37.2,,,,,,,,,5.102,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,96.46,107.7,,,,,,,,,126.9016,68.64,121.928,56.295,,,,,,,3.298845,3.657629,4.314768,2.952726,5.844512,2.616762,2.24388,1.318558,3.043591,2.370924,3.040101,2.262926,3.560982,1.796258,1.697681,1.969477,,200.02,32121657.0,3669015.0
1987-11-01,,,,,,,,,,,,,,34.8,,,,,,,,,5.102,,,,,,,,,,,,,,,,,,,,,,,,,,,103.91,110.82,122.29,,,,,,,,,129.0206,67.01,122.317,54.784,,,,,,,3.560511,3.997515,4.733081,3.189367,6.487384,2.83559,2.425883,1.33992,3.312475,2.447314,3.176672,2.287225,3.775896,1.818719,1.709354,2.013111,,113.63,19773736.0,2519290.0
1987-12-01,,,,,,,,,,,,,,36.3,,,,,,,,,5.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,122.04,131.1,,,,,,,,,,135.8289,63.639,122.793,51.826,,,,,,,4.086392,4.495541,5.278302,3.459885,7.383548,3.251154,2.634775,1.344047,3.905595,3.016155,3.624794,2.60824,4.30971,2.50761,2.468644,2.553218,,105.67,18415541.0,1412625.0
1988-01-01,,,,,,,,,,,,,,22.87686,,,,,,,,,7.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,157.07,157.63,,,,,,,,,,129.5655,65.707,123.666,53.133,,,,,,,4.718246,5.089183,5.967959,4.078511,8.092338,3.690774,2.856124,1.712882,4.487153,3.710263,4.21142,2.942273,5.069738,3.31169,3.171245,3.548911,,139.62,28661030.0,1084715.0
1988-02-01,,,,,,,,,,,,,,24.0554,,,,,,,,,7.0407,,,,,,,,,,,,,,,,,,,,,,,,,,,153.52,153.92,,,,,,,,,,120.267,63.857,124.153,51.434,,,,,,,5.111783,5.618016,6.66366,4.527947,9.075645,3.968401,3.098354,1.872987,4.805156,3.785527,4.325527,2.902537,5.291945,3.352571,3.171246,3.670582,,200.59,35321336.0,1745015.0
1988-03-01,,,,,,,,,,,,,,24.85058,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48,77.77,,,,,,,,,,117.731,63.935,124.495,51.355,,,,,,,5.373547,5.953512,7.044806,4.726421,9.687737,4.228922,3.410243,1.905939,5.070065,3.872081,4.500788,3.07961,5.464124,3.359204,3.169006,3.694777,,174.4,34757454.0,1292309.0
1988-04-01,,,,,,,,,,,,,,25.03116,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,53.82,,,,,,,,,,115.6377,65.912,125.623,52.468,,,,,,,5.538941,6.125769,7.197342,4.802745,9.937471,4.423179,3.681606,1.915631,5.247342,4.015924,4.810671,3.533241,5.66874,3.353151,3.155151,3.704319,,154.16,33441693.0,1056810.0
1988-05-01,,,,,,,,,,,,,,25.07764,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,53.12,46.24,37.28,,,,,,,,,113.3594,65.735,126.316,52.04,,,,,,,5.646109,6.244011,7.270863,4.835836,10.063517,4.600231,3.98934,1.97618,5.368008,4.094254,4.985815,3.837194,5.750605,3.34399,3.136904,3.713347,,188.07,38356263.0,1107200.0
1988-06-01,,,,,,,,,,,,,,24.72703,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,40.41,33.1,33.27,,,,,,,,,109.4543,63.711,127.291,50.052,,,,,,,5.761292,6.329859,7.305686,4.851332,10.123494,4.754784,4.251417,1.996483,5.481155,4.270991,5.35697,4.331314,6.030626,3.345349,3.136904,3.717391,,186.57,37655948.0,1995283.0
1988-07-01,,,,,,,,,,,,,,24.7596,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,40.32,32.45,32.54,,,,,,,,,105.0227,63.464,128.602,49.349,,,,,,,5.857457,6.391669,7.306589,4.880445,10.080931,4.899938,4.533273,2.045636,5.563294,4.440668,5.71445,4.31641,6.648934,3.345598,3.136904,3.718134,,188.08,37763028.0,1786325.0
1988-08-01,,,,,,,,,,,,,,20.85713,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34,32.45,32.54,,,,,,,,,103.5539,63.018,128.856,48.906,,,,,,,5.911343,6.455503,7.319129,4.871624,10.124659,5.033576,4.794783,2.08171,5.638916,4.470219,5.775697,4.317097,6.752566,3.34657,3.137813,3.719219,,196.52,41703098.0,1882670.0
1988-09-01,,,,,,,,,,,,,,20.69038,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,41.84,32.45,32.54,,,,,,,,,103.5706,61.8,129.181,47.84,,,,,,,5.945139,6.470215,7.22067,4.807106,9.986898,5.206427,5.055206,2.986425,5.67351,4.54559,5.931643,4.59862,6.817725,3.349292,3.137813,3.727319,,197.87,37674046.0,491457.0
1988-10-01,,,,,,,,,,,,,,18.19475,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,44.51,32.45,32.54,,,,,,,,,105.1657,60.565,129.651,46.714,,,,,,,5.990486,6.511381,7.196927,4.818766,9.911854,5.337223,5.327814,3.006996,5.739878,4.598639,6.026797,4.553144,7.011788,3.364603,3.154998,3.73871,,197.82,43895027.0,1062820.0
1988-11-01,,,,,,,,,,,,,,10.43721,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,106.5602,62.461,129.917,48.077,,,,,,,6.070654,6.56647,7.211013,4.846735,9.902769,5.447977,5.563246,3.009277,5.795355,4.732119,6.296273,4.687973,7.374141,3.375567,3.169493,3.742509,,229.58,48933551.0,2316775.0
1988-12-01,,,,,,,,,,,,,,12.69203,,,,,,,,,7.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,51.47,,,,,,,,,,104.5994,65.66,130.321,50.383,,,,,,,6.197316,6.687693,7.301476,4.979704,9.916111,5.608344,5.838489,3.010656,5.913342,4.86628,6.576696,5.134656,7.533608,3.37781,3.169713,3.748748,,211.53,48724322.0,1723595.0
1989-01-01,,,,,,,,,,,,,,10.67105,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,50.78,50.66,,,,,,,,,,101.257,67.582,131.834,51.263,,,,,,,6.349024,6.90067,7.411548,5.164122,9.897578,5.958578,6.20014,3.163865,6.28867,4.874835,6.567421,5.165581,7.495875,3.402857,3.169713,3.823294,,210.21,31407493.0,1048113.0
1989-02-01,,,,,,,,,,,,,,11.33915,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,49.15,49.4,,,,,,,,,,101.0364,68.935,132.062,52.199,,,,,,,6.435184,7.039663,7.46059,5.210851,9.943773,6.219096,6.522068,3.277666,6.537715,4.839201,6.478862,4.870459,7.554935,3.415169,3.168725,3.861905,,208.31,31073444.0,530547.0
1989-03-01,,,,,,,,,,,,,,12.07483,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79,48.81,,,,,,,,,,100.9411,70.479,132.799,53.072,,,,,,,6.504945,7.13621,7.503205,5.241631,9.999012,6.388072,6.759736,3.30448,6.688693,4.846248,6.482236,4.779928,7.624969,3.425701,3.169608,3.891493,,232.02,33571149.0,969241.0
1989-04-01,,,,,,,,,,,,,,12.12004,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,50.09,51.55,,,,,,,,,,101.3574,72.569,133.223,54.472,,,,,,,6.602224,7.222918,7.573225,5.298743,10.079727,6.49533,6.953493,3.317972,6.76052,4.963637,6.717779,5.222592,7.710994,3.436672,3.15243,3.958314,,261.73,36247709.0,737194.0
1989-05-01,,,,,,,,,,,,,,13.01181,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,51.83,53.83,,,,,,,,,,99.1265,71.521,133.805,53.452,,,,,,,6.693099,7.29814,7.613114,5.326187,10.133533,6.617612,7.19404,3.349757,6.829153,5.086264,6.979402,5.817634,7.733128,3.433854,3.137771,3.979083,,302.94,43189477.0,1193824.0
1989-06-01,,,,,,,,,,,,,,12.25818,,,,,,,,,7.8337,,,,,,,,,,,,,,,,,,,,,,,,,,,56.68,54.99,,,,,,,,,,97.8152,69.589,133.43,52.154,,,,,,,6.774385,7.366201,7.640474,5.350318,10.162284,6.74049,7.410758,3.384957,6.911962,5.194212,7.203106,6.153678,7.874754,3.437426,3.137771,3.989713,,348.49,47499429.0,2291609.0
1989-07-01,,,,,,,,,,,,,,12.71145,,,,,,,,,8.306,,,,,,,,,,,,,,,,,,,,,,,,,,,47.03,36.42,,,,,,,,,,100.4449,68.008,133.3,51.019,,,,,,,6.842148,7.43351,7.647764,5.374162,10.143185,6.889719,7.657006,3.392838,7.026559,5.260463,7.33694,6.347164,7.964851,3.442793,3.137771,4.005686,,354.25,49996973.0,3316455.0
1989-08-01,,,,,,,,,,,,,,13.74953,,,,,,,,,8.306,,,,,,,,,,,,,,,,,,,,,,,,,,,34.76,36.43,,,,,,,,,,100.1042,66.465,132.707,50.084,,,,,,,6.907333,7.520436,7.689114,5.413538,10.182172,7.037676,7.903438,3.427829,7.135469,5.274411,7.355722,6.297935,8.031745,3.452538,3.138265,4.033707,,399.66,54212404.0,4294462.0
1989-09-01,,,,,,,,,,,,,,14.004,,,,,,,,,8.306,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35,35.73,,,,,,,,,,99.6116,67.133,132.886,50.519,,,,,,,6.973393,7.635181,7.736778,5.454627,10.233718,7.242686,8.192624,3.941148,7.25789,5.228766,7.228591,5.926696,8.079293,3.480865,3.170672,4.053559,,427.67,59006995.0,4067843.0
1989-10-01,,,,,,,,,,,,,,14.40458,,,,,,,,,8.306,,,,,,,,,,,,,,,,,,,,,,,,,,,37.92,39.18,,,,,,,,,,101.6471,68.426,133.152,51.39,,,,,,,7.076525,7.77111,7.847788,5.552887,10.349831,7.409088,8.452635,3.957168,7.393072,5.254473,7.189252,5.753065,8.135737,3.566642,3.296377,4.058831,,400.36,57520722.0,7184656.0
1989-11-01,,,,,,,,,,,,,,10.46399,,,,,,,,,8.306,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99,40.07,,,,,,,,,,101.8439,68.122,133.269,51.117,,,,,,,7.175855,7.891836,7.94528,5.609202,10.497869,7.558425,8.724095,3.964241,7.493585,5.30211,7.254067,5.723727,8.266761,3.599311,3.341447,4.066419,,384.75,56165946.0,3358190.0
1989-12-01,,,,,,,,,,,,,,14.30666,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55,40.19,,,,,,,,,,101.3978,70.097,133.302,52.585,,,,,,,7.41803,8.121922,8.143809,5.833518,10.630864,7.825205,9.045073,3.980673,7.766118,5.562424,7.530488,5.920048,8.597245,3.849133,3.52337,4.448113,,418.93,60514035.0,6786678.0
1990-01-01,,,,,,,,,,,,,,14.21098,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,41.29,40.25,,,,,,,,,,99.588,71.374,134.318,53.138,,,,,,,7.776037,8.435019,8.378512,6.145184,10.716676,8.237925,9.392486,4.070141,8.264716,6.007911,7.937395,6.623904,8.78908,4.337322,3.54226,5.86352,,444.75,62851543.0,2478981.0
1990-02-01,,,,,,,,,,,,,,14.48697,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,43.03,,,,,,,,,,99.1407,70.955,134.114,52.906,,,,,,,7.95212,8.590027,8.47224,6.227906,10.815082,8.473746,9.676559,4.139994,8.49849,6.22472,8.333942,7.350947,8.946832,4.392874,3.541528,6.030314,,473.02,66206464.0,4924428.0
1990-03-01,,,,,,,,,,,,,,15.98956,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,46.65,45.16,,,,,,,,,,97.9166,68.115,134.286,50.724,,,,,,,8.09231,8.721044,8.551321,6.305158,10.886651,8.673267,9.969941,4.156373,8.671407,6.38028,8.639127,7.826771,9.127698,4.413783,3.541528,6.092545,,489.62,68004701.0,3269180.0
1990-04-01,,,,,,,,,,,,,,15.75091,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,44.64,44.32,,,,,,,,,,98.1292,64.913,134.583,48.232,,,,,,,8.215472,8.892265,8.686627,6.422196,11.032369,8.889219,10.300227,4.184641,8.849981,6.391008,8.658658,7.529888,9.371763,4.416616,3.506638,6.170371,,525.61,71789352.0,4232435.0
1990-05-01,,,,,,,,,,,,,,16.60607,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,36.92,38.0,,,,,,,,,,99.1225,64.65,134.88,47.932,,,,,,,8.358838,9.097511,8.875041,6.588973,11.229439,9.111333,10.609764,4.205573,9.051868,6.390169,8.614319,7.295208,9.463068,4.455653,3.512385,6.275126,,650.29,84511951.0,7230918.0
1990-06-01,,,,,,,,,,,,,,17.36412,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38,33.27,,,,,,,,,,97.8908,62.221,134.89,46.128,,,,,,,8.542939,9.325962,9.111953,6.815864,11.450828,9.320444,10.930399,4.257622,9.221228,6.467871,8.489275,6.901836,9.529885,4.72055,3.796349,6.49873,,615.33,85207319.0,4912928.0
1990-07-01,,,,,,,,,,,,,,15.64587,,,,,,,,,9.1389,,,,,,,,,,,,,,,,,,,,,,,,,,,30.66,31.76,32.34,,,,,,,,,98.7806,66.527,134.997,49.28,,,,,,,8.698735,9.512833,9.278451,6.969287,11.615687,9.529747,11.275979,4.307525,9.37697,6.548131,8.59309,6.953612,9.669598,4.78053,3.796349,6.677245,,673.14,92661024.0,3202946.0
