fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,,,,33.4731168880505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8696685750677,87.47346395277,118.401990986211,73.0007353768406,,,,,,,0.443136175094888,0.493989082787,0.561203107719395,0.379323632836603,0.748643941348866,0.380509643081411,0.517282009596356,0.156169319619105,0.351278559686676,0.377695306540268,0.507222606253002,0.349915687578688,0.61113720528275,0.196057922819204,0.295917373299224,0.165301294236979,,3.70665494884782,,40741.7770196629
1985-02-01,,,,,,,,,,,,,,33.5591398823948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7364156821611,,,,,66.5426555963562,88.273774392096,118.295507758047,74.1969681834627,,,,,,,0.45042804536011,0.49586951432231,0.555741531735655,0.392490177985275,0.733029436206398,0.403076258413717,0.529936265777618,0.172930364309187,0.367424146753643,0.392508721174381,0.52463221272375,0.347023692009534,0.645792454187981,0.204407086689209,0.303967561968621,0.171146897290728,,4.02950916634391,,26770.1859943171
1985-03-01,,,,,,,,,,,,,,31.127868354887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3824696842204,,,,,66.4025416310387,88.4423584451937,118.45020583774,74.0866704851752,,,,,,,0.471237205226143,0.512223511277429,0.567591267258673,0.406448063037215,0.744329616079501,0.428527973987692,0.545275171907449,0.205174404334758,0.396604743532672,0.402898825959162,0.542453692045978,0.356054269398882,0.666728837857088,0.225371049516822,0.307144655128266,0.193895152540585,,4.37415056565845,,40835.1035198857
1985-04-01,,,,,,,,,,,,,,32.1256136412174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8605770536788,,,,,68.2398594372308,87.5950098170071,118.662298592897,73.0565076453418,,,,,,,0.494047046746066,0.537657477207829,0.591911862081643,0.422465611861209,0.782195852131706,0.455021261885183,0.558803316111072,0.244479136090974,0.428484043572295,0.418326550684666,0.561239386007182,0.384186805786052,0.682162278208686,0.23249844876346,0.312036466452043,0.196607932189154,,5.00573769804689,,71930.8882956201
1985-05-01,,,,,,,,,,,,,,30.6706459550897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4996383403911,,,,,69.0388479016775,86.7003993183849,118.71621732154,72.1344358722031,,,,,,,0.529960764071777,0.578255435413154,0.63028087664224,0.443862568029493,0.842631623384684,0.496106619966116,0.577292700504096,0.276945818467168,0.483264800917664,0.423109497897691,0.567356161284262,0.368903100514042,0.701652384213595,0.262293545472241,0.311659713953635,0.209356190605871,,4.83722808963491,,67022.1528829185
1985-06-01,,,,,,,,,,,,,,31.9836715557344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2641915265807,,,,,71.3068600177404,85.3948757926544,118.691020210681,71.6138163441054,,,,,,,0.572296232841612,0.623944531467919,0.68184816441943,0.470396022108219,0.925162497886377,0.531344749849225,0.596085695257102,0.295262610159931,0.529335045899778,0.42713277897068,0.575216273864837,0.390574232517044,0.707037707393691,0.307324147079225,0.315324090548238,0.200531940661324,,5.22376353245259,,35291.0424706671
1985-07-01,,,,,,,,,,,,,,31.7368411934053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4322649106697,,,,,76.463341131061,83.9246641439597,118.681577153883,71.6909377959792,,,,,,,0.624317774535276,0.680591867204513,0.752012398339197,0.519780649380429,1.01857756231514,0.566754349763995,0.628573348325121,0.411532151430568,0.568232096018322,0.441104141133674,0.606301334667923,0.434464860455529,0.716940789577352,0.353006061429327,0.319097611076422,0.209408229615176,,5.87437159853973,,56796.9778782813
1985-08-01,,,,,,,,,,,,,,32.4779421500801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2765000686968,,,,,87.2572216083819,83.9042307724968,118.885598051301,71.6025434920796,,,,,,,0.666996125699924,0.744639020964131,0.829208628834864,0.577408079680978,1.11711750818238,0.610962834599465,0.663629372509619,0.511716324087767,0.622433670506066,0.458643725305337,0.637858855228029,0.45610088551743,0.761503149239598,0.319464857337334,0.323724469463587,0.217773999350775,,6.76761268631441,,83712.4329226267
1985-09-01,,,,,,,,,,,,,,31.5370496911951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2797025320561,,,,,86.6160992154369,83.2713347760196,118.380590411247,70.7820586425614,,,,,,,0.723613038255672,0.803293051533906,0.893104013448042,0.619628318760561,1.20628863322541,0.660218597786321,0.704462029897694,0.0948977447109389,0.707172883526508,0.474895495448898,0.66552317159006,0.463329044595789,0.796042851169399,0.353300820466121,0.329069989655381,0.253156594752534,,6.95308789501967,,69268.1908995108
1985-10-01,,,,,,,,,,,,,,32.100758197979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.049550973677,,,,,89.9593801178559,82.0854778870679,118.943778514418,70.3140125919805,,,,,,,0.776004781725756,0.864570043339796,0.946828291424077,0.653146229395863,1.25274588054784,0.7017480441004,0.739045750593776,0.224356714232455,0.758704387006382,0.490269128572309,0.699134539617906,0.522021273427484,0.811624917918755,0.405191518089547,0.331777915649161,0.308002436257056,,9.14659299286363,,142165.890357015
1985-11-01,,,,,,,,,,,,,,34.2000045369144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6608791621968,,,,,92.8716496142892,84.7446937181734,118.649963762558,71.394863074867,,,,,,,0.849560523431489,0.938775533074233,0.990135539179919,0.698341305026519,1.2876328000539,0.798340032988961,0.776245129083925,0.280419659620887,0.879826903164311,0.505034184760321,0.733409829600268,0.586137988859656,0.837047180357975,0.390945701507201,0.335646893533038,0.572609082026258,,10.202838235206,,208840.717206935
1985-12-01,,,,,,,,,,,,,,32.9137298972585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8570092649196,,,,,95.2244130733736,82.6155904556408,117.943165662294,70.0613494579153,,,,,,,0.776937621751004,0.869771932957592,0.949994789126532,0.661981000958241,1.28412021146273,0.71110276933106,0.792371627940011,0.310393718821598,0.723757777413509,0.569238008527799,0.757060485674873,0.631214828891668,0.855697408800399,0.404969214607996,0.452123461625951,0.314942123692901,,11.4119550665845,,230729.009956818
1986-01-01,,,,,,,,,,,,,,35.2653758798089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5966167673244,,,,,96.8900696775275,74.4759684497937,117.477714372617,62.8276326400917,,,,,,,0.775676898290178,0.858098104184354,0.95794789675033,0.657030756992765,1.26830620586375,0.68940801316729,0.817574768963238,0.300202221704994,0.696122194071383,0.621377513503325,0.808775485524005,0.642800972606188,0.913134378242503,0.393593142632193,0.513244620314837,0.314713336145663,,14.2756943488264,1863198.71170704,385451.637497163
1986-02-01,,,,,,,,,,,,,,34.7438141112067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3316146219435,,,,,103.379300984811,63.8848256158738,117.277242854133,54.0935398302424,,,,,,,0.790880667327069,0.8754173704209,0.97046896317645,0.678060461614547,1.29588531482371,0.722468235326678,0.852052430757683,0.312594257228008,0.711033473162733,0.639277433986377,0.816826646837031,0.600439091604372,0.965353078031909,0.404652660738694,0.526305556060112,0.341675405125682,,13.7084990995356,1913024.21016689,519596.371099527
1986-03-01,,,,,,,,,,,,,,35.3579340097438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0090020593541,,,,,110.373235864797,59.1261392888222,116.849857901258,49.9979321695775,,,,,,,0.830424843501878,0.914809555607648,1.01207822027644,0.712299979651461,1.34518279629682,0.757682801119869,0.878260356873723,0.349568730393001,0.753290583226007,0.661449918334657,0.845517073862082,0.616200501102608,0.997697299149398,0.445082575092592,0.541654011590421,0.388353902367151,,13.2979685490396,1908068.35561593,757296.101047663
1986-04-01,,,,,,,,,,,,,,35.9478022077081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0538418547217,,,,,110.763434456082,56.9364829252815,116.44283812968,48.3631910140846,,,,,,,0.884884839464407,0.97595326342994,1.08703066059333,0.773605842243838,1.43195133614999,0.802749717886505,0.908001239752096,0.396381914605572,0.807158079175357,0.689264750374689,0.876475448303045,0.640581145645326,1.03470456526089,0.459751944698847,0.559622431591243,0.388743730796945,,13.3444251826465,1939318.1113498,407736.108799294
1986-05-01,,,,,,,,,,,,,,34.7120789367401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9363850338773,,,,,114.300985765497,56.2245157811885,116.15033666295,48.039059614348,,,,,,,0.96508672559353,1.06533804919556,1.1907964622916,0.863264989154924,1.54688493549786,0.862836965227464,0.93875936089158,0.440237286402546,0.886534616465324,0.723498849115834,0.931215865537946,0.710066151348524,1.07122997268251,0.499106001283051,0.570969663819774,0.405988125754962,,15.3231473756995,1986365.99902921,111404.320272664
1986-06-01,,,,,,,,,,,,,,35.8892882539654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9350101171547,,,,,116.556359967619,54.3815401462434,116.064782473489,46.3894391155982,,,,,,,1.05897179995001,1.17610060401338,1.32127371087532,0.960972051637775,1.70950012159085,0.942244630297613,0.993028075431462,0.478259064973393,0.985815086743583,0.751348297650376,0.980621988841698,0.786970592552149,1.11221476661986,0.555680367882034,0.585256413244574,0.407810949140229,,16.5592983595882,2176746.95426631,168494.39254526
1986-07-01,,,,,,,,,,,,,,35.8429064627453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4063266907432,,,,,123.382900384444,51.9490094380963,115.9079552119,45.3517428681121,,,,,,,1.14439487535184,1.27182012675694,1.43822706623472,1.03702361804096,1.87455710953425,1.00539933135684,1.04122797770365,0.582817054758467,1.06161798497799,0.787186787981558,1.03516007520989,0.810930411058568,1.17434004661747,0.627871882011348,0.60166761996877,0.47068288586395,,19.8078189738001,2546375.85457124,171491.122494031
1986-08-01,,,,,,,,,,,,,,36.1977423979809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8580189697373,,,,,127.729623953519,57.6557220567044,115.898717591598,50.2773437320018,,,,,,,1.25688451934749,1.38235228293984,1.576146923855,1.14232993084989,2.04540949917229,1.07396897624357,1.09134370439631,0.676867244170154,1.14794574663856,0.916027054294756,1.08276022256528,0.861862519076352,1.23143858548553,0.800783420084996,0.758930481661913,0.784236799080514,,22.2121851694662,2705152.57588698,130724.796017924
1986-09-01,,,,,,,,,,,,,,36.2022978938634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.96972047423,,,,,131.733133497936,59.4524928254386,116.22169193803,51.3564781205888,,,,,,,1.37231943516653,1.50415539045848,1.72641310249207,1.2517018504649,2.23752055227938,1.15151851332286,1.15516637207551,0.371185433706933,1.26143972067954,0.973698477045327,1.1486640791031,0.912409444766382,1.29385491240947,0.878731763707721,0.825351010007739,0.835537471249142,,27.3060766583005,3611630.20000753,157510.578733679
1986-10-01,,,,,,,,,,,,,,37.0658744412855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.709106012282,,,,,131.867147612499,57.8959503992394,116.434278795798,50.9190058882307,,,,,,,1.47719972657283,1.6271956922765,1.86327172292354,1.35269709607466,2.38488116608323,1.22655015751819,1.22471599615902,0.483640403688266,1.34972683656888,1.0103532551759,1.20906338830042,0.967437714063934,1.36129405717003,0.952297936654859,0.851455825441362,0.894853532834151,,33.7843044248033,4081684.2890886,223668.628074276
1986-11-01,,,,,,,,,,,,,,35.6883295697728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9669823963249,,,,,131.277059775287,58.6027070731558,116.869408401383,50.0329626830493,,,,,,,1.59785824951015,1.76199036377231,1.98722350428652,1.45344337064492,2.53372601186608,1.35625886269305,1.28188155745964,0.54265519487591,1.51747706641027,1.06616748637232,1.26705722778239,1.026711103288,1.43683576663071,0.994911268055296,0.94420732896186,1.16154378602857,,39.3279674811615,4725088.03909833,341868.865712408
1986-12-01,,,,,,,,,,,,,,36.3027986602491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.548074031335,,,,,131.800722520473,60.6996154447204,117.000987510041,51.9857781778185,,,,,,,1.59621858680524,1.7891667304426,2.05117569053533,1.47907994302783,2.67859965608,1.33028135260218,1.34687852812552,0.58947926010589,1.43552833552873,1.13218574444725,1.34382783056334,1.08736488986488,1.53931461136626,0.972397002621424,0.973998131603339,0.916827058984363,,48.3038882052902,5433435.8364559,417864.077175735
