fecha,SR17536,SR17537,SR17538,SR17539,SR17540,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,33.4811571986389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4732279924119,118.401990986229,72.9953956129485,0.443233038520754,0.493510807588887,0.561232888252469,0.379770317938879,0.748624559633812,0.38051298481456,0.517362481442629,0.155833261852235,0.351282819255266,0.37766601204259,0.507235240157869,0.348582961488645,0.611059244052634,0.196124777688039,0.295712192587386,0.165150714430819,,3.7071586626368,,40585.4091512811
1985-02-01,,,,,,,33.5640971868505,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2739910528301,118.295507758062,74.1893301769854,0.450464709463594,0.495784941096965,0.555764321855213,0.392503969412462,0.733011917742751,0.403077033521573,0.529984054697219,0.172661336241499,0.367429637974756,0.392344208737883,0.524463027602293,0.350673218755892,0.645716980643788,0.204587709993912,0.303945745516682,0.171146845537086,,4.02898713863382,,26800.7719200599
1985-03-01,,,,,,,31.1318969068301,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.4422614771453,118.450205837746,74.076307890183,0.471159494643645,0.512512021990876,0.567612627279922,0.406324063924318,0.744325267151808,0.42852866482423,0.545283778086539,0.204970580787927,0.396610471621838,0.402764104185521,0.542285832285668,0.361470389701055,0.666663339339018,0.22585007029009,0.307336255822572,0.194025002779156,,4.37452039251852,,40464.2312524085
1985-04-01,,,,,,,32.1292463654841,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5951600443734,118.662298592896,73.0473870203104,0.493905458250934,0.53810802426739,0.591920203726696,0.422318948680464,0.782215042632074,0.455021704805824,0.558786593265787,0.244338716334568,0.428488492222815,0.418332054002408,0.561206624685641,0.382854695157626,0.682108384800264,0.232606109733015,0.310594837585814,0.196802029701942,,5.00588192176397,,71490.5918487969
1985-05-01,,,,,,,30.6735711224141,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.7005110960798,118.716217321539,72.12732279413,0.529794072605283,0.578675117532869,0.630281125133093,0.443725123506248,0.842671320443589,0.496106803769296,0.577276218637809,0.27670583760221,0.483267398515925,0.423172535611998,0.567181162026827,0.376033415667534,0.701620711900549,0.262301115359664,0.312233811363956,0.209509970328475,,4.83740111708979,,66639.3102870537
1985-06-01,,,,,,,31.9859253555236,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.394943922746,118.691020210681,71.6082668898189,0.572099727296197,0.624322838615784,0.68186228419547,0.47027189290631,0.925213372439067,0.531344814517634,0.596082717050934,0.294825467669059,0.529336218426225,0.427148381734582,0.575232833386807,0.389235795631495,0.707016469618078,0.307262361682443,0.315469199322176,0.200534231884779,,5.22364736543693,,35090.2069971276
1985-07-01,,,,,,,31.7383542364659,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.9247448068027,118.681577153932,71.6682079204186,0.624082059366544,0.680899111919579,0.75206208907111,0.51964175255726,1.01862125900554,0.566754528057421,0.628563089075169,0.414257582197034,0.568232616535885,0.441124135830248,0.606265204106813,0.433678204184051,0.716978703260507,0.35297559012341,0.319132258188738,0.209489746718957,,5.87411517830813,,56734.5748561535
1985-08-01,,,,,,,32.4785598942905,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.9042400113788,118.885598051285,71.6028569781908,0.666675416402474,0.744912855743947,0.82930809441966,0.577301848295829,1.11713603743957,0.610963153127595,0.663602746206164,0.507935098504906,0.622433362531026,0.458730872339602,0.637938054049139,0.455865430800266,0.761565192236746,0.319237315102332,0.323866376329428,0.218251791955438,,6.76713363251187,,83653.7476956251
1985-09-01,,,,,,,31.5369179757732,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2712830609496,118.380590411231,70.8068474747718,0.723250404929016,0.803474063895141,0.893232186708224,0.619643269014246,1.20621318907217,0.660217438086452,0.704413271709874,0.0947918901351788,0.707162278338751,0.474960002937545,0.665696906960173,0.473090626992819,0.796133138786033,0.353350516156558,0.329296203204727,0.253107825595665,,6.9522227445418,,69023.7687075099
1985-10-01,,,,,,,32.0934741961459,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0853720991847,118.943778514403,70.3128237235837,0.776612146053673,0.864793107017012,0.946631471518734,0.653275820562541,1.25270970478711,0.701744633685916,0.738985040280028,0.226987407566186,0.758690089209928,0.490327011780354,0.699700782370925,0.513606661202141,0.81165530923663,0.407276186544882,0.332022272608627,0.307933039028274,,9.14554915269042,,146238.986531919
