fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,,,,33.4731168880505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8696685750677,87.47346395277,118.401990986211,73.0007353768406,,,,,,,0.443136175094888,0.493989082801705,0.561203107719395,0.379323632838442,0.748643941348866,0.380509643081411,0.517282009596356,0.156169319479336,0.351278559686676,0.377695306415327,0.507222606252,0.349915687578688,0.611137205011397,0.196057923096152,0.295917373202767,0.167041464828097,,3.70665494884782,,40741.7770196629
1985-02-01,,,,,,,,,,,,,,33.5591398823948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.736415682524,,,,,66.5426555963562,88.273774392096,118.295507758047,74.1969681834627,,,,,,,0.45042804536011,0.495869514319293,0.555741531735655,0.392490177985331,0.733029436206398,0.403076258413717,0.529936265777618,0.172930364100625,0.367424146753643,0.392508721073776,0.524632212722104,0.347023692009534,0.645792454062287,0.204407087176839,0.30396756191073,0.170556126556115,,4.02950916634391,,26770.1859943171
1985-03-01,,,,,,,,,,,,,,31.127868354887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3824696853215,,,,,66.4025416310387,88.4423584451937,118.45020583774,74.0866704851752,,,,,,,0.471237205226143,0.512223511259377,0.567591267258673,0.406448063037151,0.744329616079501,0.428527973987692,0.545275171907449,0.205174404114979,0.396604743532672,0.402898825907056,0.542453692043905,0.356054269398882,0.666728837566503,0.225371050060464,0.307144655091279,0.191596364563161,,4.37415056565845,,40835.1035198857
1985-04-01,,,,,,,,,,,,,,32.1256136412174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8605770540342,,,,,68.2398594372308,87.5950098170071,118.662298592897,73.0565076453418,,,,,,,0.494047046746066,0.537657477182494,0.591911862081643,0.422465611860858,0.782195852131706,0.455021261885183,0.558803316111072,0.244479135912203,0.428484043572295,0.418326550687312,0.561239386006372,0.384186805786052,0.682162277914903,0.232498449248342,0.312036466464705,0.193711521686786,,5.00573769804689,,71930.8882956201
1985-05-01,,,,,,,,,,,,,,30.6706459550897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4996383406001,,,,,69.0388479016775,86.7003993183849,118.71621732154,72.1344358722031,,,,,,,0.529960764071777,0.578255435390717,0.63028087664224,0.44386256802916,0.842631623384684,0.496106619966116,0.577292700504096,0.276945818347716,0.483264800917664,0.423109497930625,0.567356161281158,0.368903100514042,0.701652384061717,0.262293545966562,0.311659713950132,0.207055165074955,,4.83722808963491,,67022.1528829185
1985-06-01,,,,,,,,,,,,,,31.9836715557344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2641915267147,,,,,71.3068600177404,85.3948757926544,118.691020210681,71.6138163441054,,,,,,,0.572296232841612,0.623944531453377,0.68184816441943,0.470396022108009,0.925162497886377,0.531344749849225,0.596085695257102,0.295262610098111,0.529335045899778,0.427132779065127,0.575216273862112,0.390574232517044,0.707037707185973,0.307324147595575,0.315324090573774,0.202303962580655,,5.22376353245259,,35291.0424706671
1985-07-01,,,,,,,,,,,,,,31.7368411934053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.432264910784,,,,,76.463341131061,83.9246641439597,118.681577153883,71.6909377959792,,,,,,,0.624317774535276,0.680591867199252,0.752012398339197,0.519780649380277,1.01857756231514,0.566754349763995,0.628573348325121,0.411532151310529,0.568232096018322,0.44110414133569,0.6063013346651,0.434464860455529,0.716940790092664,0.353006061946231,0.319097611092509,0.209002484267049,,5.87437159853973,,56796.9778782813
1985-08-01,,,,,,,,,,,,,,32.4779421500801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2765000682767,,,,,87.2572216083819,83.9042307724968,118.885598051301,71.6025434920796,,,,,,,0.666996125699924,0.744639020965007,0.829208628834864,0.577408079680617,1.11711750818238,0.610962834599465,0.663629372509619,0.511716323743181,0.622433670506066,0.458643725240467,0.63785885522526,0.45610088551743,0.761503149784271,0.319464858429754,0.323724469452485,0.213960094342829,,6.76761268631441,,83712.4329226267
1985-09-01,,,,,,,,,,,,,,31.5370496911951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2797025317342,,,,,86.6160992154369,83.2713347760196,118.380590411247,70.7820586425614,,,,,,,0.723613038255672,0.80329305153179,0.893104013448042,0.619628318759668,1.20628863322541,0.660218597786321,0.704462029897694,0.0948977451086737,0.707172883526508,0.474895495431041,0.665523171587394,0.463329044595789,0.796042852163663,0.353300821019565,0.329069989677115,0.254915341197372,,6.95308789501967,,69268.1908995108
1985-10-01,,,,,,,,,,,,,,32.100758197979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0495509732597,,,,,89.9593801178559,82.0854778870679,118.943778514418,70.3140125919805,,,,,,,0.776004781725756,0.864570043337548,0.946828291424077,0.65314622939449,1.25274588054784,0.7017480441004,0.739045750593776,0.224356714545201,0.758704387006382,0.49026912863375,0.699134539638062,0.522021273427484,0.811624917752346,0.405191519841643,0.331777915681327,0.30953087102639,,9.14659299286363,,142165.890357015
1985-11-01,,,,,,,,,,,,,,34.2000045369144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6608791614934,,,,,92.8716496142892,84.7446937181734,118.649963762558,71.394863074867,,,,,,,0.849560523431489,0.93877553310164,0.990135539179919,0.698341305030364,1.2876328000539,0.798340032988961,0.776245129083925,0.280419660002008,0.879826903164311,0.505034184835835,0.733409829598253,0.586137988859656,0.837047181232546,0.390945694187015,0.335646893617475,0.572797163338171,,10.202838235206,,208840.717206935
1985-12-01,,,,,,,,,,,,,,32.9137298972585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.85700926403,,,,,95.2244130733736,82.6155904556408,117.943165662294,70.0613494579153,,,,,,,0.776937621751004,0.869771933018562,0.949994789126532,0.661981000955588,1.28412021146273,0.71110276933106,0.792371627940011,0.310393719221645,0.723757777413509,0.569238008451299,0.757060485681348,0.631214828891668,0.855697407514412,0.404969215191679,0.452123461667634,0.319666052556166,,11.4119550665845,,230729.009956818
1986-01-01,,,,,,,,,,,,,,35.2653758798089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5966167668889,,,,,96.8900696775275,74.4759684497937,117.477714372617,62.8276326400917,,,,,,,0.775676898290178,0.858098104188798,0.95794789675033,0.657030756995328,1.26830620586375,0.68940801316729,0.817574768963238,0.300202221476762,0.696122194071383,0.621377513298458,0.808775485522321,0.642800972606188,0.913134377854272,0.393593142988556,0.513244620160252,0.319074079289746,,14.2756943488264,1863198.71170704,385451.637497163
1986-02-01,,,,,,,,,,,,,,34.7438141112067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3316146224732,,,,,103.379300984811,63.8848256158738,117.277242854133,54.0935398302424,,,,,,,0.790880667327069,0.875417370416994,0.97046896317645,0.67806046161453,1.29588531482371,0.722468235326678,0.852052430757683,0.312594256992924,0.711033473162733,0.639277433828714,0.816826646834222,0.600439091604372,0.965353077824586,0.404652661253239,0.526305555965004,0.339390821816385,,13.7084990995356,1913024.21016689,519596.371099527
1986-03-01,,,,,,,,,,,,,,35.3579340097438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0090020610954,,,,,110.373235864797,59.1261392888222,116.849857901258,49.9979321695775,,,,,,,0.830424843501878,0.914809555594831,1.01207822027644,0.712299979651658,1.34518279629682,0.757682801119869,0.878260356873723,0.349568730175461,0.753290583226007,0.661449918268049,0.845517073858721,0.616200501102608,0.997697298720194,0.445082575598326,0.54165401152301,0.385377311949264,,13.2979685490396,1908068.35561593,757296.101047663
1986-04-01,,,,,,,,,,,,,,35.9478022077081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0538418552055,,,,,110.763434456082,56.9364829252815,116.44283812968,48.3631910140846,,,,,,,0.884884839464407,0.975953263381162,1.08703066059333,0.773605842243395,1.43195133614999,0.802749717886505,0.908001239752096,0.396381914426059,0.807158079175357,0.689264750370587,0.87647544830155,0.640581145645326,1.03470456481497,0.459751945183216,0.559622431616153,0.385698717729285,,13.3444251826465,1939318.1113498,407736.108799294
