fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181,65585,65587,65591,65593,65595,65597,130822,162374,162376,162382,162380,162384,162388,162386
1987-07-01,,,,,,,,,,,,,,35.704410428555036,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.47000000000001,,,,,130.68626666666668,69.19418691032051,121.03387033081833,57.652947633696066,,,,,,,2.898288624853213,3.1894197369596067,3.7625873176389697,2.6107399014259567,5.046933728794263,2.2889922239988567,2.01466315121961,1.0547858033090123,2.6465801341883437,2.1026181531923864,2.574985996530447,1.90484642842887,3.0156108198611897,1.7485927431515,1.6145676693672832,1.8647696241298135,,281.078518205015,39866138.40564496,2853141.91753774,11462394.4833155,1033816.46101086,87506.1557654626,118434.195368126,709103.872783386,158648.820299103,137619.440789765,1200.02721086477,nan,nan,nan,nan,nan,nan,nan
1987-10-01,,,,,,,,,,,,,,36.64517760294553,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.35000000000001,,,,,130.5837,66.01706284326339,122.54264780070434,54.203558381837865,,,,,,,3.751662602597173,4.164587455808436,4.882075319114294,3.30259549987414,6.6694253658960205,2.9941422871166803,2.4739814835999168,1.2350990727905933,3.56739779132726,2.6244231084393497,3.3219151717291435,2.4989846105545968,3.89150695707246,2.1268281914409233,1.9582629465151467,2.3077748440783767,,137.14142489780167,23062404.667664632,2195423.550921097,11560459.095168,1046308.33998501,101059.193800174,118212.851488509,713085.995602748,160232.037301439,141147.778668567,16965.3133088706,nan,nan,nan,nan,nan,nan,nan
1988-01-01,,,,,,,,,,,,,,24.62485503358417,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.69,,,,,122.52116666666666,64.67276042896741,124.16601670371865,51.8281012824026,,,,,,,4.966413832432217,5.453455596171334,6.467148778237447,4.35147069356334,8.867774553024658,3.865144221090437,3.0921854116452097,1.76207811161314,4.6480089761532435,3.756345651742387,4.3457461771243295,3.02273924432494,5.24039706909415,3.218481293365763,3.1013951080197066,3.5549410670016965,,175.20830945647765,32980506.741184164,1517928.5382878566,11480960.8468467,1039240.4621096,106490.308484051,119918.306735192,702877.449313962,160361.067252692,147558.025952991,11716.2611363422,nan,nan,nan,nan,nan,nan,nan
1988-04-01,,,,,,,,,,,,,,24.1605949920464,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.343333333333334,,,,,112.81713333333333,65.0954006205866,126.16668292350533,51.20700615982823,,,,,,,5.58839636770596,6.159722564410283,7.173773061895087,4.764427131032657,9.942086572700877,4.546523895352084,3.9483983253217865,2.0636286976952234,5.28759777249899,4.1208540478265805,4.99698896525802,3.715517997855857,5.844278458744744,3.306271450082113,3.1458615248111497,3.6451417979037934,,176.25824398215832,36725353.334340766,1459172.7498961966,11443043.0968728,1035906.02959467,118325.114427892,120299.539052143,701904.262128745,161222.541000247,148209.81310299,19145.1086095532,nan,nan,nan,nan,nan,nan,nan
1988-07-01,,,,,,,,,,,,,,21.8488408311361,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.166666666666664,,,,,104.04906666666666,62.922023202040634,128.898132182194,49.14143661779417,,,,,,,5.964396099530316,6.498493949888236,7.35014083198318,4.908996060824983,10.143099457462633,5.09914643344565,4.811484543429077,2.458498955431743,5.69413592618938,4.505787185610527,5.799225897364063,4.3789630842664495,6.738749501581733,3.4317576248575663,3.1988898729209567,3.7428302708322767,,190.79003533511704,39132706.486161835,1384464.7088516124,11454697.0014456,1037184.57136163,130287.394035438,117255.178517863,707048.028840545,164993.699302683,143426.545256052,38933.5953235923,nan,nan,nan,nan,nan,nan,nan
1988-10-01,,,,,,,,,,,,,,14.0260367110007,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93666666666667,,,,,105.44176666666665,62.4842216647171,130.14217284946332,48.2418549337211,,,,,,,6.19519534651604,6.705144205688936,7.340001991805946,4.986946771646564,10.000185954414325,5.566920249265631,5.62665290297605,2.8787765173938236,5.980112757217697,4.764896196871587,6.387280695998453,5.0068244384494704,7.326036286270217,3.4619659431202368,3.1699392750657736,3.8878485863406436,,212.51459247541402,46812523.84975213,1539110.689581324,11630199.704692,1057847.67937523,129174.599847066,119359.819436881,732508.542341284,163255.712264286,138545.472638693,36521.8237047559,nan,nan,nan,nan,nan,nan,nan
1989-01-01,,,,,,,,,,,,,,11.681412197917865,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.24,,,,,101.07816666666668,69.3791891485413,132.23313171385766,52.3279431184667,,,,,,,6.318478295894846,6.9208993163337835,7.371817715032123,5.107945378989164,9.884073746088916,6.075444746203093,6.4466646147222635,3.168158638878777,6.34858738949185,4.805648543524536,6.48955260957511,4.98538895212606,7.503574704963497,3.2760218336273836,3.1013960619000933,3.762080623402497,,223.82244253504632,32143686.73090713,978862.8915820383,11848345.9695141,1077668.33690916,139209.635265113,120562.152827084,751346.655354668,170052.660607648,146288.206685957,27046.2134397617,nan,nan,nan,nan,nan,nan,nan
1989-04-01,,,,,,,,,,,,,,12.039447900414634,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86666666666667,,,,,99.43303333333334,71.19652125560482,133.27247016029366,53.073199118052464,,,,,,,6.629744279672427,7.228436594248297,7.535319360812838,5.266207267141627,10.03770306790704,6.56940528981601,7.157324235835866,3.4850430636948633,6.7497566040361265,5.068343004064193,6.898639603429246,5.480669538639884,7.802342914673489,3.390213982296467,3.1491163992303703,3.8898512458744765,,297.74952782940164,42049567.4314076,1468583.8267176251,11833085.2899035,1078080.06602899,142973.049328255,121408.749326766,760965.196515407,173039.188542494,138387.056106065,21968.2362216843,nan,nan,nan,nan,nan,nan,nan
1989-07-01,,,,,,,,,,,,,,13.264364847937133,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.71333333333333,,,,,100.05356666666667,67.12822480277246,133.03287120103667,50.72140392636167,,,,,,,6.973086816843463,7.58778163472201,7.749136025837669,5.466773565582886,10.242765644193234,7.1192364526102025,7.945617756059121,3.688920927124263,7.21697533217639,5.287077848561004,7.310422597875807,6.177781433755744,8.033652043673799,3.5620918582632832,3.210550358372147,4.06895289838264,,388.96284167337063,54909093.953217536,3990693.9780356796,12057397.0014554,1098176.81475313,139493.450157601,121910.482714382,774083.645231872,170723.866719899,159973.125289648,13463.1943259992,nan,nan,nan,nan,nan,nan,nan
1989-10-01,,,,,,,,,,,,,,13.385287241913332,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.153333333333336,,,,,101.6296,68.43909432375624,133.38943601823033,51.4643521214758,,,,,,,7.33018507921845,8.0338109046058,8.06484074895062,5.759359557679204,10.561965197135232,7.70181658429534,8.801407617301924,3.794788033332747,7.719108766574671,5.411929457353967,7.424974675363354,6.025797961341307,8.359916921560425,3.7587928697591164,3.3852476539611733,4.34977634604034,,404.32364720389796,57897780.2047882,4881852.619568343,11928295.8627131,1088493.40297997,151893.227127108,123362.072037543,765341.890267214,173037.534267083,166368.799428975,15983.5059766255,nan,nan,nan,nan,nan,nan,nan
1990-01-01,,,,,,,,,,,,,,15.310832755436834,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.379999999999995,,,,,98.88176666666668,70.83956545812397,134.1893652791983,52.72263574522517,,,,,,,7.823517622891516,8.483574022308536,8.397091240864716,6.13766271563252,10.770174866819401,8.338510915696792,9.61625724102722,4.0350340297282665,8.31591453424508,6.135719534363207,8.257347703961123,7.309194618143617,8.882510693197426,4.229653423907727,3.4701598868084136,5.888086226268843,,485.8959906838993,65925733.604745805,3823023.5262197065,12238101.5431228,1112159.91519753,158234.139157782,121729.774604711,784039.951202104,181301.850926501,175075.272829671,4039.05519115313,nan,nan,nan,nan,nan,nan,nan
1990-04-01,,,,,,,,,,,,,,15.977030253047635,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.98,,,,,98.38083333333333,63.85706950410676,134.605956702817,47.20216990699364,,,,,,,8.320225083620057,9.051467998613562,8.837091109491716,6.563517665376923,11.173471506623201,9.062169666156363,10.580158797531233,4.387389869372064,8.95862871344593,6.394886227840337,8.514386485135079,6.984705793082767,9.481523326597436,4.48906935977054,3.6157764064332567,6.215050178877237,,576.0247466619394,79421819.5884929,5695562.7505430095,12479456.1158475,1136291.58745662,158585.217761432,127079.646501426,805361.664500564,190850.610013213,132321.234035876,36579.5157233984,nan,nan,nan,nan,nan,nan,nan
1990-07-01,,,,,,,,,,,,,,17.296606624702665,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.173333333333332,,,,,100.3134,77.99704129915403,135.56924822022765,57.68341272478693,,,,,,,8.904574602413051,9.727311821272346,9.445578684820303,7.1110771046212,11.793782015931333,9.80886489456627,11.638146458770466,4.784722884356617,9.585883625191391,6.677541020412867,8.74985452745001,6.932696848500647,9.948201998314323,4.915003072542297,3.8797533106668802,6.765632582602691,,589.6960731158083,87197499.85969661,3985880.7281884938,12666447.5745149,1151792.15581927,181722.81766193,126511.490881094,828329.117429984,197620.634479319,161846.132220416,20426.2420140501,nan,nan,nan,nan,nan,nan,nan
1990-10-01,,,,,,,,,,,,,,19.341040129928,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.50333333333333,,,,,102.42399999999999,83.1164871470582,137.28862170590102,60.5683036646617,,,,,,,9.45662505573737,10.332814035246335,9.930335826404297,7.5476734192432104,12.3098563511928,10.5362509365356,12.702941792539233,5.168613856222517,10.189153060654467,7.09104979612601,9.242352347196437,7.5084820388863065,10.376645501932567,5.31862092187092,4.2642595574411,7.268436592784403,,627.2560155249773,93611964.53874266,4463737.9401713,12788630.800263,1166430.90349165,186861.568980526,127877.490013533,829902.551419347,207402.518989862,172808.932801895,21306.675401027,nan,nan,nan,nan,nan,nan,nan
1991-01-01,,,,,,,,,,,,,,20.8354912991007,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.94333333333333,,,,,96.4193,69.2370333962751,136.6333328212887,50.641483890862396,,,,,,,9.940790770523177,10.900213137023334,10.384571401457565,7.931547556432964,12.7972407088961,11.276891864603867,13.680963733972598,5.587226066144914,10.844258634111,7.480068493239436,9.580393442599107,7.6223820578607295,10.902034923255833,5.648218273982143,4.59196384918589,7.825095000361933,,712.455826817064,104821277.45529325,3813057.5708565563,12843454.5550535,1169645.68275333,180839.042648311,131969.964247741,821353.469898407,208060.967283045,163389.238598894,23388.5305622343,nan,nan,nan,nan,nan,nan,nan
1991-04-01,,,,,,,,,,,,,,20.253610000954733,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.543333333333333,,,,,90.37486666666666,68.58477587623297,135.74902454354833,50.314143941390036,,,,,,,10.3608029120768,11.342681274000066,10.765663395694267,8.246114960078133,13.223619639437432,11.785410249981068,14.401529834156166,6.002973339848171,11.2439960739696,7.796330238449426,9.9413962407326,8.326522319573725,10.959293020085534,5.898986325616936,4.732390293291953,8.1983041986821,,984.321854208125,160905457.10725334,8355855.958728421,12983757.1695154,1187543.90344153,194259.698190235,134213.664149135,841839.073212784,213359.809997748,167699.943315149,20001.9478166442,nan,nan,nan,nan,nan,nan,nan
1991-07-01,,,,,,,,,,,,,,19.68028460189443,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.576666666666668,,,,,89.39033333333333,67.40898260562936,135.388457653709,49.9293747346427,,,,,,,10.7500955912634,11.756250080409368,11.106530674557533,8.496573177849314,13.655465391864832,12.2838109532721,14.987905095299368,6.41515872389667,11.716617444620866,8.05774642752219,10.3616222820281,9.017454382647754,11.208406285871632,6.073068750995123,4.795758490709864,8.42597529086607,,1246.0776653585633,222683592.59096834,17195231.809221342,13049787.3583873,1189752.06112045,202348.883522163,141225.740650469,860376.091723937,211257.777074286,171710.973860118,11296.5421830006,nan,nan,nan,nan,nan,nan,nan
1991-10-01,,,,,,,,,,,,,,18.991946872232266,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.046666666666667,,,,,90.11373333333334,66.33613224352679,135.862949304794,48.91016038959386,,,,,,,11.2763805662965,12.265408241992935,11.546813311849833,8.933068408094373,14.078234169056898,12.8558822254114,15.699785140747865,6.84710273878321,12.254082578195366,8.596962571278883,10.5323990794372,8.898352058633584,11.574073270068965,7.0392556531605335,5.68228433484697,9.537855909558607,,1394.1333926256866,275332407.29483867,9999601.048903694,13282702.0269995,1211240.99877298,212709.513144761,126174.17993392,876346.073551334,229479.632241906,172067.919307966,26316.7572961785,nan,nan,nan,nan,nan,nan,nan
1992-01-01,,,,,,,,,,,,,,15.409729432346067,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.903333333333334,,,,,86.36613333333334,66.61589155593077,136.093957123587,48.89295781273,,,,,,,11.704442121696635,12.6667389041003,11.7930360764963,9.146789392385214,14.326326329800532,13.4844296127392,16.5098263468259,7.230114623249004,12.812535464504235,9.136378428227687,10.908450503329368,9.737361245953137,11.665411094336799,7.690075712215339,6.374395993878004,10.2789609589173,,1818.49048103123,370941917.34930533,16288446.093679033,13278477.1999108,1211135.12015457,231095.040859461,133163.21399938,845970.727067465,230293.272511985,176627.289720705,47565.6073404225,nan,nan,nan,nan,nan,nan,nan
1992-04-01,,,,,,,,,,,,,,13.791668476202267,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69,,,,,85.89543333333334,68.14406874557606,136.992665929104,49.5914097098105,,,,,,,12.040836767256332,13.052160476325433,12.041628525498666,9.295645917896339,14.671394756555868,14.046486275517333,17.074985822250067,7.617117826435759,13.387692718997867,9.35211995769413,11.056037221786932,9.68462777086996,11.913758698122132,7.87758489807798,6.501884871634793,10.626996280342834,,1740.0402707221401,418431305.720371,15678898.112302966,13461668.5573064,1230995.6308812,237949.903678371,134003.253770071,891561.539514909,239085.228196356,178653.97406344,26079.1547563761,nan,nan,nan,nan,nan,nan,nan
1992-07-01,,,,,,,,,,,,,,13.588077482968332,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.753333333333334,,,,,88.12216666666666,68.7814241873499,137.55222080522768,50.08178382374731,,,,,,,12.381371684850132,13.496030121863534,12.371252571531665,9.556528449898664,15.061062815563133,14.628900528774532,17.660932761858867,8.337768569134374,13.974875405382333,9.414466308128214,10.9036792595696,8.805210428617228,12.280458983476834,8.149183060746472,6.667528294863306,10.969210747496598,,1447.77763284334,366503397.1487817,8933863.675941678,13655223.9354621,1242426.3860997,237420.367423261,136000.033181285,904953.264729375,245420.162162545,174880.223909759,19460.2736991145,nan,nan,nan,nan,nan,nan,nan
1992-10-01,,,,,,,,,,,,,,10.597477181162674,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,,,,83.63686666666666,68.31057198841545,137.95470088164834,49.59621324978357,,,,,,,12.771667772468932,13.932527640526033,12.7158982487037,9.81154809740731,15.5511198362206,15.171701899529731,18.168459065737,9.260362144128063,14.526331014354334,9.652118854939213,11.322814615967198,9.393991870394954,12.542829891265633,8.359108583728515,6.774257463487977,11.223450800103265,,1674.93861176009,410141093.7956603,11890416.730956018,13651185.8264888,1243461.41979191,240646.851524693,137435.860878479,917541.669533745,241372.934795273,178131.805771112,14294.5591037709,nan,nan,nan,nan,nan,nan,nan
1993-01-01,65.10933333333334,104.93356666666666,32.265166666666666,69.2002,58.7655,57.27403064377267,62.32967304583567,65.10932137692866,52.807763730161334,,,,,9.89403682704264,,,,,,,,,,53.30666666666667,55.69,56.97,53.68333333333334,19.790000000000003,,,,,,,,,,,,,,17.31,,,,,77.97123333333333,68.29359768165936,138.32426872275934,49.350760863854,,,,,,,13.0219074340666,14.258834438138067,12.964141733825267,9.9920553284761,15.865789977054499,15.612683963836732,18.476128152465165,9.62134390366334,15.041243431188933,9.7394778886006,11.422368380669267,9.502261454846634,12.687678888143433,8.437166735909914,6.929547239777044,11.323546424053268,,1668.8668629445135,402782972.8767573,10966010.093360515,13798754.5179649,1248740.04930663,241130.644242419,136109.614120402,914865.558369259,234806.873448565,177637.124018042,19523.5834371605,nan,nan,nan,nan,nan,nan,nan
1993-04-01,65.13406666666667,106.6558,32.0269,69.6247,58.92916666666667,57.50764770100333,60.724971707137,65.13406125389533,53.10765253888467,,,,,9.24652036571787,,,,,,,,,,53.60666666666666,56.03333333333333,57.27,55.0,20.676666666666666,,,,,,,,,,,,,,15.57,,,,,73.66876666666667,66.47051190313437,138.81898549454834,47.780623346470435,,,,,,,13.208656496779568,14.491432697208033,13.1059009138063,10.068648127527334,16.0204778076868,15.965545921628467,18.802646428725165,10.168620955120806,15.358481738190166,9.908875760889794,11.3644468967538,9.354569858925567,12.685424055056998,8.617744760414523,7.18157652032217,11.629006050420665,,1646.2363020427235,402793228.81718034,10474147.676330743,13804580.5557298,1242981.74438705,237212.780974897,134222.601086652,897624.584207879,229724.765003785,185053.342621581,35294.5110557125,nan,nan,nan,nan,nan,nan,nan
1993-07-01,65.57459999999999,106.99416666666667,31.025000000000002,69.97953333333334,59.84353333333333,58.070991830003,63.33783169123,65.57461957495433,53.305405578944,,,,,8.873602318024004,,,,,,,,,,53.48333333333333,55.86666666666667,56.69333333333333,55.01333333333333,22.47,,,,,,,,,,,,,,13.746666666666668,,,,,72.0823,64.15409228096087,139.22772433824534,46.1110605296066,,,,,,,13.5463518018163,14.8040608940074,13.3258339489502,10.225033728299866,16.3187305316077,16.383521189024567,19.2007890987624,10.664412261946302,15.821504242219001,10.241840612229767,11.6915786872763,9.920646197892104,12.833344395240834,9.003708197719606,7.482235970172663,11.923527890311368,,1854.8451711898367,445943804.1424923,16758696.920506032,13965180.2487329,1263034.14001918,241986.107664191,140782.646823169,896946.582209715,233453.926553754,196485.707434581,38174.5682331575,nan,nan,nan,nan,nan,nan,nan
1993-10-01,66.18023333333333,108.84313333333334,29.580966666666665,72.85733333333333,59.30363333333333,57.943629068214335,61.23297501782133,66.18024284246134,52.934420945759,,,,,7.57504045038554,,,,,,,,,,54.32333333333333,56.80666666666667,58.28333333333333,55.02333333333333,22.94666666666667,,,,,,,,,,,,,,13.096666666666666,,,,,70.9282,63.60182185038433,139.787175643188,45.6075187245273,,,,,,,13.9062072996592,15.214202287609966,13.6667000844815,10.486333178215,16.820651668980464,16.881450136495733,19.682168272437135,11.240423299770567,16.358505514779868,10.371783838280066,11.804567240844568,9.933563309717414,12.976743294379332,9.348518259721201,7.650753929420683,12.287490060463801,,2239.8039245254035,535183055.923882,29176707.32401177,14052608.7070298,1269334.01417703,244312.025371994,142592.142607582,905200.908641244,234040.658986528,206732.920359228,29339.9649523001,nan,nan,nan,nan,nan,nan,nan
1994-01-01,67.3327,107.02146666666665,28.305733333333336,79.14183333333334,59.27586666666667,58.880731860749336,61.254429123501005,67.33268665672166,54.19822428298367,,,247.23767402272665,158502.97985458167,5.8342570402793,,,,6.0069177052757725,86600.49502475666,,,,,54.973333333333336,56.99666666666667,57.44333333333333,55.93333333333334,24.886666666666667,,,,,,,,,,,,,,9.9,,,,,70.14306666666666,65.69687777320843,140.62374475855867,46.6716342184152,,,,,,,13.990321225548634,15.349379021997231,13.770237816457566,10.603821690958,16.884393191091565,17.062844570854235,19.923269711316568,11.617495618241435,16.456867021660532,10.3792033166909,11.761326562646232,9.96229764251846,12.929967266117567,9.386766363264341,7.7883444277225164,12.405813001962267,,2602.8830471357032,647200949.3781186,32519529.660356402,14191239.5232005,1285259.17313462,288743.02043281,141968.108325785,935518.495582227,245261.945300468,216276.640430075,29146.3222783727,nan,nan,nan,nan,nan,nan,nan
