fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,33.4747035849584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4901042919038,118.40199098621,72.9947772724545,,,,,,,0.443213666659353,0.493510972679425,0.561203216885542,0.379321803246255,0.7486466869463,0.380512984359025,0.517282843405802,0.156054981854214,0.3512778357494,0.378565178858687,0.50721489037927,0.348582961487295,0.611125131027686,0.196127284112402,0.29594346767196,0.167186305196598,,3.70664825103976,,40592.937927501
1985-02-01,,,,,,,,,,,33.5601140543742,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2677724330671,118.295507758047,74.1898164962607,,,,,,,0.450447458145679,0.495784904001907,0.555741504145671,0.39248993290111,0.733030896276828,0.403077033262559,0.52993620939205,0.172792627138589,0.367423245734145,0.392757706188366,0.524640979656072,0.350673218757188,0.645782313154198,0.204595480720028,0.303984113885418,0.170404439167899,,4.02957611420089,,26811.5657888426
1985-03-01,,,,,,,,,,,31.1285237574636,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.5768523737858,118.45020583774,74.0781147454407,,,,,,,0.471145851522191,0.512511818030992,0.567591106992145,0.40644762993769,0.744329664921081,0.428528664597412,0.54527447735947,0.205039254032326,0.396603819094128,0.403239079197502,0.542461827683683,0.361470389702925,0.666716694818854,0.225866226165779,0.30713957723686,0.19125818216291,,4.37414752851615,,40458.2621223694
1985-04-01,,,,,,,,,,,32.1259821137897,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5881809217983,118.662298592897,73.0489634572235,,,,,,,0.493896374276404,0.538107682935582,0.591911630171663,0.42246571743384,0.782194833258228,0.455021704658603,0.558802424644757,0.244374809704063,0.428483337911196,0.418623529357994,0.561244403675883,0.382854695160645,0.682150655289604,0.232615033861376,0.311980108259812,0.193329279805998,,5.0057512052847,,71487.8038167223
1985-05-01,,,,,,,,,,,30.6706866267743,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.6925366219141,118.71621732154,72.128651147836,,,,,,,0.529787931089155,0.578674801033907,0.630280672335789,0.443862962707851,0.84263030736353,0.496106803696121,0.57729201119467,0.276878837298211,0.483264397506096,0.423232791328817,0.567359400082715,0.376033415671859,0.701645665626103,0.262309810485753,0.311623545936317,0.206749838234792,,4.83721652260795,,66630.180654383
1985-06-01,,,,,,,,,,,31.983177379886,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.3856094481283,118.691020210682,71.6093040429972,,,,,,,0.572093875216901,0.624322722261747,0.681848046135614,0.470396387471577,0.925161407832388,0.531344814489793,0.596085301575267,0.295223231956221,0.529334863217694,0.427016188843938,0.575215670993628,0.389235795639437,0.707029887049966,0.307271015587303,0.315268201717321,0.202866801541382,,5.22374975659103,,35079.6883666799
1985-07-01,,,,,,,,,,,31.7364261755344,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.8792234523097,118.681577153881,71.6673313927833,,,,,,,0.62407615056273,0.680899245938632,0.752012396450993,0.519780867418782,1.018576634746,0.56675452806284,0.628573014031735,0.411433733453648,0.568231994384486,0.440688272822846,0.606296347412754,0.433678204181678,0.716954126916752,0.352985762361127,0.319005872175626,0.209091078867726,,5.8743570915662,,56730.2378679163
1985-08-01,,,,,,,,,,,32.4770942859543,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.8559835025466,118.885598051302,71.6019427252251,,,,,,,0.666669000188131,0.744913181644029,0.829208721411868,0.577408500497401,1.11711691847136,0.610963153238356,0.663629400948568,0.511838273401027,0.622433666083084,0.458291488168492,0.637849831847175,0.455865430794335,0.761519049771924,0.319263713856469,0.32371003420577,0.214009356566338,,6.7675938520866,,83646.1868405141
1985-09-01,,,,,,,,,,,31.5359049067231,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2584594205951,118.380590411248,70.8063212374617,,,,,,,0.723243823646595,0.803474283095281,0.893104152566915,0.619629613594884,1.20628786378838,0.660217438524281,0.704462448086507,0.0950686877501995,0.70717466335875,0.474493693064002,0.665509104041721,0.473090626985082,0.796070420498551,0.353363983569926,0.329151349344332,0.25522676197477,,6.95305758009215,,69038.794658071
1985-10-01,,,,,,,,,,,32.1009859153207,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0926121693778,118.943778514419,70.3117719861992,,,,,,,0.776619607565717,0.864793614653333,0.94682838069393,0.653148488931974,1.2527464343577,0.701744634417511,0.73904686567451,0.224602990548903,0.758706842484624,0.489667588352817,0.699125217558147,0.513606661193529,0.81162564141544,0.407338063918619,0.331832038505417,0.30982595100106,,9.14660035922739,,146212.182560251
1985-11-01,,,,,,,,,,,34.2003681267598,,,,,,,,,,,,,,,,,,,,,,,,,64.31,,,,,93.5972,84.7432836966637,118.64996376256,71.4383573188724,,,,,,,0.849565236665818,0.939414470145591,0.990135571480845,0.698332402266453,1.28763231145956,0.798338144032152,0.776246223487653,0.280507890585116,0.87982757491109,0.504260913008463,0.733382155522025,0.572296843053853,0.837076824122091,0.388144700975337,0.335670109194097,0.571885577136632,,10.2027771522707,,210780.37352701
1985-12-01,,,,,,,,,,,32.9125714714871,,,,,,,,,,,,,,,,,,,,,,,,,71.65,,,,,95.6431,82.5993835768372,117.943165662294,70.0576497165614,,,,,,,0.777810627934605,0.866830564630614,0.949995103831527,0.661988296316377,1.28412046533613,0.71110285973081,0.792371372571573,0.310500071766031,0.723757922406111,0.569710775424175,0.757109255163929,0.622866502555527,0.855681889416133,0.404988295018037,0.452226048847696,0.320335002221417,,11.4119885109713,,229698.619318658
1986-01-01,,,,,,,,,,,35.2672164546984,,,,,,,,,,,,,,,,,,,,,,,,,72.15,,,,,96.9711,74.4924726561046,117.477714372614,62.8225432323321,,,,,,,0.775702735264033,0.857991330939402,0.957948005513847,0.657028066847218,1.2683114483526,0.689411217207166,0.817576869054954,0.300047688915581,0.696120898227766,0.622744044382786,0.808761303687071,0.640214135959732,0.91311598227583,0.393578860672105,0.513274478231,0.319426585998343,,14.2756534677339,1863161.35545393,378006.621816852
1986-02-01,,,,,,,,,,,34.7449335180692,,,,,,,,,,,,,,,,,,,,,,,,,72.49,,,,,103.7211,63.8809361869276,117.277242854133,54.0882575592759,,,,,,,0.79097216708504,0.875357976582545,0.970468953700478,0.678060311707134,1.29588544042262,0.722469507117987,0.852050533797877,0.312442484283639,0.711031895924144,0.639661576643895,0.816840787188046,0.605992788847958,0.965337407138459,0.40500503152361,0.52632010331699,0.339004540419547,,13.7087539819204,1912994.70782847,521151.525078204
1986-03-01,,,,,,,,,,,35.3587251332887,,,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,110.1404,59.2457804541085,116.849857901258,49.9922113778887,,,,,,,0.830352265488029,0.914999135681171,1.0120781532604,0.712298790206452,1.34518330807192,0.757684027074261,0.878258761752651,0.34943454143898,0.753288884737257,0.661911759158836,0.845529811331253,0.624935775161385,0.997679207975271,0.445580769461388,0.5416356729765,0.384935583640341,,13.2979450333384,1908050.65675885,751366.557518778
1986-04-01,,,,,,,,,,,35.9482042214993,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,112.0406,56.9309419640283,116.44283812968,48.3583547412456,,,,,,,0.88472720353503,0.976617654158088,1.08703016579248,0.77360658118666,1.43194944110737,0.80275042038229,0.908000104983538,0.396282410355275,0.80715686656327,0.68978409882576,0.876483311451534,0.639714070903032,1.03468692900956,0.459771091074417,0.559529298151927,0.385286865826848,,13.3444645147192,1939310.54752794,405378.464835943
1986-05-01,,,,,,,,,,,34.7120566267397,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,114.8355,56.2173963875667,116.15033666295,48.0355407809728,,,,,,,0.964920243633133,1.06563858889271,1.19079633776834,0.863265556612235,1.54688370084567,0.862837112547668,0.938758878110486,0.440171744886336,0.886534117288544,0.723712576225979,0.931220706914016,0.724124502444898,1.07122025901169,0.499038441793606,0.570907418134875,0.403264111920502,,15.3231050456932,1986368.6297146,110702.410816609
1986-06-01,,,,,,,,,,,35.8886640138735,,,,,,,,,,,,,,,,,,,,,,,,,84.63,,,,,115.146,54.3724448487888,116.064782473489,46.3870861198662,,,,,,,1.05873830161493,1.17646702230575,1.32127361616315,0.960972155904824,1.7094990673818,0.942244589405037,0.993027967378582,0.478217186401759,0.985815164786898,0.751199535666095,0.98062057840786,0.783418346965774,1.112200668184,0.55556036856718,0.585166952944231,0.409624236303052,,16.5592569827195,2176797.08159434,167506.893122197
1986-07-01,,,,,,,,,,,35.8423312696818,,,,,,,,,,,,,,,,,,,,,,,,,90.08,,,,,121.3494,51.9078796356135,115.907955211898,45.3388946818999,,,,,,,1.14408408942112,1.27218536590767,1.43822700856013,1.03702352837497,1.87455612636342,1.00539946960684,1.04122781652318,0.582738651961478,1.06161844243864,0.786517439486885,1.0351520310076,0.808905924322717,1.17436447728553,0.627812340634712,0.601513384875731,0.470177991076215,,19.8077683803672,2546424.29595123,171319.320189399
