fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,33.4752616470664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4900078198829,118.40199098621,72.9944625860179,,,,,,,0.443217331585942,0.493989750339579,0.561203178521355,0.379771016125771,0.748642962565062,0.379165783680813,0.517281700989845,0.156055067388802,0.350620759864403,0.37759404738045,0.507225959381563,0.349927273748781,0.611120758649529,0.196119367246648,0.295934701317348,0.167003414643191,,3.70670124754669,,40940.9505603908
1985-02-01,,,,,,,,,,,33.5604680617611,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2678486296823,118.295507758047,74.1900685135822,,,,,,,0.450450719515508,0.495869369071635,0.555741502822764,0.392504100014468,0.733029050647899,0.403089778319062,0.529936317651721,0.172792694966221,0.366992979787697,0.392308204659023,0.524629161881993,0.34700408994361,0.645778930565452,0.204578963716892,0.303979127971951,0.170809477885906,,4.02949337943597,,26135.6543760487
1985-03-01,,,,,,,,,,,31.1287789542375,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.5769156906502,118.45020583774,74.0790457819341,,,,,,,0.471148427106482,0.512222676069287,0.56759113720772,0.406324035964978,0.744329883147534,0.428564148186483,0.545275467652617,0.205039275715591,0.396460430044434,0.40274593598204,0.542450999717181,0.356040559868957,0.666712307668082,0.225850359419884,0.307154212444171,0.192026219944107,,4.37418448658996,,41251.1933948455
1985-04-01,,,,,,,,,,,32.1261589677033,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5882298701315,118.662298592897,73.0497759663047,,,,,,,0.493898086101598,0.537656307990115,0.591911676033094,0.422318892338625,0.782196627296213,0.455074077997804,0.558803683519686,0.244374774434096,0.428561983030833,0.418311905175471,0.561237629842207,0.384196551912342,0.682146451585197,0.232596446131273,0.312045897846931,0.194163278599261,,5.00575615397951,,72224.9152434166
1985-05-01,,,,,,,,,,,30.6707670580656,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.6925688612885,118.71621732154,72.1293361215844,,,,,,,0.529789086567502,0.578254400736452,0.630280711845787,0.443725072275708,0.842632467862501,0.496177865559167,0.577293000272668,0.276878753686798,0.483405656846973,0.423137826033367,0.567355676370423,0.36890366200369,0.701643307164603,0.262288837997308,0.311663846094194,0.207396984235469,,4.83723586933381,,66946.9073958868
1985-06-01,,,,,,,,,,,31.9831198713651,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.3856229209796,118.691020210682,71.6098392821209,,,,,,,0.572094976326551,0.623943861406607,0.681848066404652,0.47027186038214,0.925163237295857,0.531419610040286,0.596085874997087,0.295223137974217,0.529433832992368,0.427146768635705,0.575217193076686,0.390560251629613,0.707027112138391,0.307247779522953,0.315328597991819,0.201919710337021,,5.22374112096893,,35417.5505643248
1985-07-01,,,,,,,,,,,31.73634877916,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.8792389656801,118.681577153881,71.6668740066067,,,,,,,0.624077260923674,0.680591624443862,0.752012391592738,0.519641710088615,1.01857814565849,0.566779581768451,0.628573469981825,0.411433241526712,0.568368232490215,0.441154278457029,0.606304006996781,0.434470798241372,0.716959472664841,0.352962091720074,0.319097893554147,0.20903632764032,,5.87433522618444,,57178.6576963054
1985-08-01,,,,,,,,,,,32.4768842283342,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.8559781375568,118.885598051302,71.6014707029864,,,,,,,0.666670204752219,0.74463905944709,0.829208695680547,0.577301844666031,1.11711779767563,0.61090541454532,0.66362929943678,0.511837188310084,0.622633532341721,0.458736749670476,0.637863110769878,0.456114501417979,0.761525259114224,0.319215057182428,0.323719049546324,0.214712859372065,,6.76755180414038,,85931.0745033837
1985-09-01,,,,,,,,,,,31.5355951054865,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2584306683291,118.380590411248,70.8060502095742,,,,,,,0.723245058933618,0.803292962129579,0.893104117564251,0.619643384611757,1.20628875316567,0.660388297233747,0.704461754286904,0.095069446327498,0.707444695570995,0.474980610531059,0.665529394833691,0.463364244066294,0.796081230132517,0.353342288542401,0.329060812063936,0.254552737887398,,6.95297609565503,,69019.8938122918
1985-10-01,,,,,,,,,,,32.1008311717607,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0925645620413,118.943778514419,70.3112298759585,,,,,,,0.776618211636798,0.864569995278903,0.946828424961713,0.653276042834958,1.25274515751456,0.702299142422185,0.739045098710106,0.224603608060404,0.758990681820046,0.490392631938441,0.699132656354103,0.521967452071094,0.811625417465573,0.407263158930192,0.331765876483958,0.309247148474422,,9.14652786438614,,140453.311080077
