fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181,65585,65587,65591,65593,65595,65597,130822,162374,162376,162382,162380,162384,162388,162386
1985-01-01,,,,,,,,,,,32.72156103038657,,,,,,,,,,,,,,,,,,,,,,,,,51.775,,,,,67.30499999999999,88.11159071340514,118.382568193999,73.75452562717807,,,,,,,0.45493100031841,0.5006939368825293,0.5615119841653563,0.39275312155911696,0.7420012368355177,0.40403956193084767,0.5308311905932227,0.177962356495683,0.3713583732235827,0.39101060625725736,0.5247736858639164,0.35294832057606634,0.641202313563452,0.208822684210577,0.302379131011062,0.17661029153936667,,4.03680425521108,,36108.538861540066,11612093.0714764,1042579.45833153,104330.197071403,118533.258924239,714207.342361576,173846.911265874,118075.342515917,10099.7758106079,nan,nan,nan,nan,nan,nan,nan
1985-04-01,,,,,,,,,,,31.593386493607568,,,,,,,,,,,,,,,,,,,,,,,,,58.60999999999999,,,,,69.68583333333333,86.5554738841332,118.68984537503967,72.26298379000333,,,,,,,0.5319241190675883,0.579951592500759,0.6346802283835754,0.445575023442194,0.8499959894127364,0.49415777459561666,0.5773941153025547,0.272158926211449,0.4804672055069507,0.42284906052413834,0.567941596500394,0.38173518405379797,0.6969382743189355,0.267336632985763,0.313012752435227,0.201158202954112,,5.022239644051633,,58197.987715261734,11546940.1681099,1041676.15503916,95505.5119095865,126672.472047631,718569.794399915,174436.058409164,106915.80637616,10570.5345195192,nan,nan,nan,nan,nan,nan,nan
1985-07-01,,,,,,,,,,,31.9162848636948,,,,,,,,,,,,,,,,,,,,,,,,,66.73333333333333,,,,,82.49443333333333,83.66454925718867,118.64925520547699,71.35813163972243,,,,,,,0.671327924204792,0.7428412231021992,0.8247751237748563,0.5722729949258807,1.1139943346917598,0.6126450392407947,0.6655548336578131,0.3394467044089726,0.6328152650905353,0.458224942784615,0.636555382547492,0.44845954607599503,0.7581904359279771,0.3417786928128573,0.32395028500605066,0.22609961135562265,,6.531605287828673,,70709.96264827503,11605606.6558549,1048190.84461986,88294.8939716387,117803.027681104,717894.795633415,174660.962406963,121301.256335139,6334.63909527396,nan,nan,nan,nan,nan,nan,nan
1985-10-01,,,,,,,,,,,33.07095121614117,,,,,,,,,,,,,,,,,,,,,,,,,65.97000000000001,,,,,93.49876666666667,83.14505295664863,118.51230264642435,70.60206000638374,,,,,,,0.8013407133229101,0.891040403665745,0.9623194658337346,0.6711563946678699,1.2748335164675433,0.7370618781838063,0.7692205653648857,0.27187046761016637,0.7876814847870356,0.5215413551626483,0.7298641221862344,0.5795277934846453,0.8347968389671857,0.4003526836825307,0.373154141227571,0.4001662956248783,,10.253851082088394,,192953.54676164067,11581710.1937746,1045345.04335517,81836.11864689,120533.388598895,714739.388508767,169539.770142429,131354.607822246,-3698.51014785874,nan,nan,nan,nan,nan,nan,nan
1986-01-01,,,,,,,,,,,35.1241269445199,,,,,,,,,,,,,,,,,,,,,,,,,74.04666666666667,,,,,103.61086666666667,65.8730770496544,117.20160504266867,55.63451705493463,,,,,,,0.7990035741714604,0.8827748258660266,0.9801651293761813,0.682462388647258,1.3031250705233635,0.7231882525559606,0.8492961677494654,0.3206416658662447,0.719565133992543,0.6406640210244157,0.823712594418761,0.6229567508607993,0.9587021745943097,0.414681802792695,0.5271284186081943,0.34819858224414,,13.7608321896854,1894745.3124443067,553406.9952987713,11345667.8923105,1025188.29704487,98012.1913490651,119972.496864783,719018.612869823,167487.31390856,112901.45017089,-3055.66746399431,nan,nan,nan,nan,nan,nan,nan
1986-04-01,,,,,,,,,,,35.516416104739136,,,,,,,,,,,,,,,,,,,,,,,,,81.87666666666667,,,,,114.00736666666667,55.840292635668696,116.21931908870634,47.59406584132034,,,,,,,0.9694601886949427,1.0724629336663714,1.1997001591513035,0.8659480986854047,1.562778118229727,0.869277374227368,0.9465963348625116,0.43822371994929704,0.8932592306250434,0.7213618871666854,0.9294444382754937,0.714169624067665,1.0726966609959234,0.5047286736911324,0.571960420150027,0.3996342711285767,,15.075610227710968,2034158.68328516,229861.28545861001,11204328.8187642,1021359.01590513,89309.5520223553,120685.093026294,705340.278091228,157600.625096983,123254.958241691,1066.82749767154,nan,nan,nan,nan,nan,nan,nan
1986-07-01,,,,,,,,,,,36.07961474311696,,,,,,,,,,,,,,,,,,,,,,,,,95.38,,,,,126.13806666666666,56.32072001521883,116.00945491384199,48.995848765513365,,,,,,,1.2575002756873301,1.3861092586976664,1.5802623440185835,1.14368525846802,2.05249519772653,1.0769617727195433,1.0959124353913465,0.5436920943032527,1.1572784943743233,0.892322814076222,1.0888517085896166,0.8560313660533437,1.2332573158037734,0.768956471217197,0.7286191989148131,0.6961560607834917,,23.108387780080932,2954421.684087017,154465.43372772002,11024508.0911471,1001971.48859139,79109.6868352833,124460.92448855,695650.523548274,144836.716793347,126273.453902578,-6011.18077657605,nan,nan,nan,nan,nan,nan,nan
1986-10-01,,,,,,,,,,,36.352025718561435,,,,,,,,,,,,,,,,,,,,,,,,,98.18333333333334,,,,,133.07746666666665,59.06422792578803,116.76822490240868,50.986359812428866,,,,,,,1.5576781707960567,1.7261190981915633,1.96722365812997,1.4284082874135835,2.5324032469827267,1.30436092098309,1.2844914428316934,0.5387533971012987,1.4346350394805467,1.0696233198757665,1.2733103029462332,1.0266867888649966,1.4458261363721265,0.9733415612052366,0.923138416166741,0.99321873298978,,40.472275356647,4746698.25745852,326349.7433873476,10952435.2344758,999235.875974942,75434.2280294357,124724.319471777,684015.967835563,142315.945257761,136981.085897867,-11452.0145289231,nan,nan,nan,nan,nan,nan,nan
1987-01-01,,,,,,,,,,,33.016322609830866,,,,,,,,,,,,,,,,,,,,,,,,,96.33333333333333,,,,,137.55363333333332,64.38198310372981,117.854951513267,54.233377659819574,,,,,,,1.74263035716365,1.9423189327997834,2.25877607853048,1.58218596994542,2.9962133984070634,1.4442035080188032,1.4600247922470035,0.6535650418631179,1.5646444754966333,1.2929085599172068,1.6013591991946032,1.3024662932356466,1.80351105404604,0.9598563164200694,1.0122380127141835,1.013946248601344,,79.87635445089212,8524337.847201347,732990.3724479006,11063181.1901069,1005206.07137754,81989.5399730812,123713.708060827,683002.097980951,138917.440861263,133358.887455096,3852.27619761509,nan,nan,nan,nan,nan,nan,nan
1987-04-01,,,,,,,,,,,33.97968812802633,,,,,,,,,,,,,,,,,,,,,,,,,92.03666666666668,,,,,138.5687,68.2804010335759,119.74569928924033,56.544393910311605,,,,,,,2.2242668387639504,2.43586426188372,2.8536463649223633,2.0023056149248135,3.794675960519927,1.7806417655220066,1.6970862720626967,0.8198937801475976,1.98232305263541,1.6910340350420334,2.0427844337880567,1.5974874682880535,2.33666396113451,1.3391284565598667,1.3203410219284966,1.4099474011048567,,145.83835423878966,17189170.824733067,1759572.9003077133,11370009.3174828,1032710.83153134,83702.1157801041,121869.600092178,702292.972200419,156653.674571079,134591.464984981,-1544.55798534139,nan,nan,nan,nan,nan,nan,nan
1987-07-01,,,,,,,,,,,35.70371541077004,,,,,,,,,,,,,,,,,,,,,,,,,90.47000000000001,,,,,130.68626666666668,69.16860448678023,121.03387033081766,57.65353485089173,,,,,,,2.8977566971803097,3.1894197617694533,3.7625870052839936,2.6109740069160465,5.04693303867774,2.2889906791300234,2.0146383334342532,1.0547868695068088,2.646995153508737,2.1026427313697633,2.5749650499548933,1.8917442874455102,3.0156668492207834,1.7484694484536867,1.6145053209931266,1.8586920861190268,,281.0766787973933,39866682.708131135,2868224.1805648766,11462394.4833155,1033816.46101086,87506.1557654626,118434.195368126,709103.872783386,158648.820299103,137619.440789765,1200.02721086477,nan,nan,nan,nan,nan,nan,nan
1987-10-01,,,,,,,,,,,36.64514800311807,,,,,,,,,,,,,,,,,,,,,,,,,105.35000000000001,,,,,130.5837,66.0179544119261,122.542647800707,54.20852910746647,,,,,,,3.752596365718143,4.164587439206204,4.88207426438895,3.3018764388481734,6.669427658876466,2.99396657940434,2.4738578213372597,1.23509684957706,3.56805093000152,2.6245322025647932,3.32190650727702,2.4983026467200697,3.891522822159333,2.1270120369139067,1.9581775258016165,2.3256902641896966,,137.14153715293432,23062233.2017376,2185083.6270170733,11560459.095168,1046308.33998501,101059.193800174,118212.851488509,713085.995602748,160232.037301439,141147.778668567,16965.3133088706,nan,nan,nan,nan,nan,nan,nan
