fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181,65585,65587,65591,65593,65595,65597,130822,162374,162376,162382,162380,162384,162388,162386
1985-01-01,,,,,,,,,,,32.71830680981953,,,,,,,,,,,,,,,,,,,,,,,,,51.775,,,,,67.30499999999999,88.11123826074093,118.38256819401234,73.75335260332683,,,,,,,0.45493003441349633,0.5006945673152993,0.5615121805074417,0.39286847567759237,0.741541531372241,0.404038008118032,0.5308311815534453,0.177944259241534,0.3717718724070804,0.3915186697367454,0.5246672019561966,0.35357552330460235,0.641201032787773,0.20882009943330468,0.30231001042655997,0.17670468442712903,,4.037076108447644,,35955.475464352465,11612093.0714764,1042579.45833153,104330.197071403,118533.258924239,714207.342361576,173846.911265874,118075.342515917,10099.7758106079,nan,nan,nan,nan,nan,nan,nan
1985-04-01,,,,,,,,,,,31.5928732526849,,,,,,,,,,,,,,,,,,,,,,,,,58.60999999999999,,,,,69.68583333333333,86.55469854763597,118.68984537503866,72.26022225995744,,,,,,,0.5319237172476476,0.579955005673215,0.63468118524021,0.44543798177331034,0.8497061222211549,0.49415755694669433,0.5773932557382633,0.27214838595609864,0.48036280649166097,0.4229545611535963,0.567907807115116,0.3827079687299677,0.6969379369068679,0.267337786311945,0.3128036545012737,0.202425449951628,,5.022235499952568,,57730.34423564386,11546940.1681099,1041676.15503916,95505.5119095865,126672.472047631,718569.794399915,174436.058409164,106915.80637616,10570.5345195192,nan,nan,nan,nan,nan,nan,nan
1985-07-01,,,,,,,,,,,31.918071697565296,,,,,,,,,,,,,,,,,,,,,,,,,66.73333333333333,,,,,82.49443333333333,83.66470139299089,118.64925520548302,71.35975448284044,,,,,,,0.6713275656681024,0.7428414976953454,0.8247755240496074,0.5721958776968233,1.11385385661208,0.6126452317554589,0.6655549366180971,0.3394477671768405,0.6326110149950893,0.45782657382400166,0.6366443091148187,0.454211420752551,0.7581854460758274,0.3417765816348914,0.324100952822997,0.22699863763376668,,6.531052515396264,,69805.3796221488,11605606.6558549,1048190.84461986,88294.8939716387,117803.027681104,717894.795633415,174660.962406963,121301.256335139,6334.63909527396,nan,nan,nan,nan,nan,nan,nan
1985-10-01,,,,,,,,,,,33.0728583475589,,,,,,,,,,,,,,,,,,,,,,,,,65.97000000000001,,,,,93.49876666666667,83.14604070126563,118.51230264639366,70.6042341006708,,,,,,,0.8013425549434193,0.8910355071949679,0.9623176018093483,0.671289080300292,1.2758097457688067,0.7370635649891693,0.76922146399641,0.27190110088229097,0.7874260072875477,0.5212170807784849,0.7299463482850327,0.5695900023273573,0.8348046217569735,0.40035563032099764,0.3732920900811047,0.39819302714484334,,10.254041057023713,,195562.939363792,11581710.1937746,1045345.04335517,81836.11864689,120533.388598895,714739.388508767,169539.770142429,131354.607822246,-3698.51014785874,nan,nan,nan,nan,nan,nan,nan
1986-01-01,,,,,,,,,,,35.120441400779896,,,,,,,,,,,,,,,,,,,,,,,,,74.04666666666667,,,,,103.61086666666667,65.87273430028536,117.20160504269167,55.63378997812774,,,,,,,0.799002437370576,0.8827757913516251,0.9801657962851064,0.6825142060890547,1.3025730674877398,0.723186436670105,0.8492954325379639,0.320619797821958,0.7201539541493837,0.6414359270034846,0.8235512341608957,0.62371423327735,0.9587000700652096,0.414679617275111,0.526938527716139,0.3481057870540413,,13.761756184288098,1894737.23601463,550191.9422264424,11345667.8923105,1025188.29704487,98012.1913490651,119972.496864783,719018.612869823,167487.31390856,112901.45017089,-3055.66746399431,nan,nan,nan,nan,nan,nan,nan
1986-04-01,,,,,,,,,,,35.5159185319628,,,,,,,,,,,,,,,,,,,,,,,,,81.87666666666667,,,,,114.00736666666667,55.839516986556795,116.21931908870665,47.59241377164957,,,,,,,0.9694598312053926,1.0724668987670407,1.1997011550036298,0.865824844921358,1.5624790094782366,0.8692771093184941,0.9465956505425975,0.43821234485608634,0.8931709688311017,0.7215608196918647,0.9293889636181977,0.7157523065089414,1.07269630243649,0.5047310007644713,0.5716948645277227,0.40113975599548635,,15.075563028336935,2034172.9998819903,227855.92441449268,11204328.8187642,1021359.01590513,89309.5520223553,120685.093026294,705340.278091228,157600.625096983,123254.958241691,1066.82749767154,nan,nan,nan,nan,nan,nan,nan
1986-07-01,,,,,,,,,,,36.0819463905773,,,,,,,,,,,,,,,,,,,,,,,,,95.38,,,,,126.13806666666666,56.320869531746204,116.00945491386166,48.99684748707663,,,,,,,1.25750000656215,1.3861091217571768,1.5802623099253632,1.1435713278239465,2.05222284338552,1.0769622130234533,1.0959134549499832,0.5436937005501723,1.1569968157669368,0.8916193200885537,1.08901168570273,0.8668411246318143,1.2332494953890567,0.7689542955954423,0.7289515193585953,0.6970450154935004,,23.106409651656435,2954445.0861835596,153100.18846517403,11024508.0911471,1001971.48859139,79109.6868352833,124460.92448855,695650.523548274,144836.716793347,126273.453902578,-6011.18077657605,nan,nan,nan,nan,nan,nan,nan
1986-10-01,,,,,,,,,,,36.35375621337064,,,,,,,,,,,,,,,,,,,,,,,,,98.18333333333334,,,,,133.07746666666665,59.06516011343766,116.76822490234633,50.98772161496013,,,,,,,1.5576800542690534,1.7261132812280098,1.96722150556828,1.4287007687274997,2.5336264182790433,1.3043633788085967,1.28449321477153,0.5387898005853627,1.4342391494378433,1.06888292927333,1.2734289132983132,1.0108132501605487,1.44583930215731,0.9733413041131244,0.9235229479811863,0.9907041542704643,,40.473098167152834,4746653.371479764,331492.68775904534,10952435.2344758,999235.875974942,75434.2280294357,124724.319471777,684015.967835563,142315.945257761,136981.085897867,-11452.0145289231,nan,nan,nan,nan,nan,nan,nan
1987-01-01,,,,,,,,,,,33.01284674441963,,,,,,,,,,,,,,,,,,,,,,,,,96.33333333333333,,,,,137.55363333333332,64.38170906234986,117.854951513295,54.23262039182786,,,,,,,1.74262903585203,1.9423210678385334,2.2587781474909168,1.5821193103630133,2.995512096794967,1.4441998526337034,1.46002075457325,0.6535384037131853,1.5656411864992468,1.2942962805133733,1.6010610302214001,1.3034332019171966,1.8035071874425699,0.959857373911042,1.0116960081450834,1.0138646019583766,,79.88131781136327,8524311.19428215,725054.1475708922,11063181.1901069,1005206.07137754,81989.5399730812,123713.708060827,683002.097980951,138917.440861263,133358.887455096,3852.27619761509,nan,nan,nan,nan,nan,nan,nan
1987-04-01,,,,,,,,,,,33.9793537719327,,,,,,,,,,,,,,,,,,,,,,,,,92.03666666666668,,,,,138.5687,68.27964751839346,119.74569928926734,56.54283277044333,,,,,,,2.22426656809885,2.4358682549221067,2.8536462107949063,2.0021669368996036,3.7944215341575798,1.78064169649448,1.69708685530542,0.8198807596285743,1.98207449933261,1.6915586401795302,2.0426534867154764,1.60003872559106,2.3366637409519035,1.3391347200046033,1.3200969768553865,1.4123608654565232,,145.83809354973934,17189291.098758265,1747401.1151914534,11370009.3174828,1032710.83153134,83702.1157801041,121869.600092178,702292.972200419,156653.674571079,134591.464984981,-1544.55798534139,nan,nan,nan,nan,nan,nan,nan
