fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11137,SL11138,SL11139,SL2829,SL2830,SL5113,SL5114,SL11298,SL11295,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF61745,SF282,SF3338,SF3270,SF3367,SF17990,SF18608,SF30057,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
2012-04-01,94.98516666666667,128.58433333333335,86.86813333333333,95.17673333333333,89.25803333333333,88.87103803405866,83.18863135096001,94.98517532090166,85.59676579453901,,4.875284508840667,751.0,144855.33333333334,4.481893333333333,,,,,4.10959,4.557483333333334,38846.0,106009.33333333333,60.5,,99.7,77.801,92.89763333333333,72.46913333333333,87.91666666666667,88.99000000000001,94.29333333333334,82.86999999999999,71.12333333333333,,,,,54.597,52.03,53.900666666666666,49.32893333333334,2040535659.78,5061084062.400001,5690493598.183333,7063200285.41,741340.9,1142013.7,431146.8666666667,4.5,4.34,4.3999999999999995,4.47,4.596666666666667,4.8566666666666665,4.966666666666667,6.08,13.5691,13.396366666666665,17.297803333333334,,86.08133333333332,131.52466666666666,227.4896666666667,57.809,75.56312497155767,77.44932541387901,70.31754728717067,73.48159366623366,76.781150406287,79.786160572367,78.25615533333333,82.00417833333334,79.60711099999999,76.377281,82.369864,84.11115466666666,86.83157033333333,76.99336466666666,83.541084,67.584696,68.758572,66.47448,70.236801,66.826071,63.114121000000004,74.58997433333333,4294304525.08,39177.833333333336,5968061303.666667,209246396.66666666
2012-07-01,95.59723333333334,128.81666666666666,86.63990000000001,96.93883333333333,89.51893333333334,89.23191704210734,84.00423675630533,95.59724304362067,85.89300156148734,,4.788824420901666,541.6666666666666,136825.66666666666,4.759049999999999,,,,,4.732233333333333,4.823696666666667,71620.0,65205.666666666664,60.5,,92.36666666666667,72.89043333333333,88.45056666666666,69.77573333333333,89.23666666666668,89.97333333333331,95.41666666666667,83.70666666666666,73.31333333333333,,,,,53.3616,50.72986666666666,53.50730000000001,49.0502,2062449405.5933332,5106371379.873333,5811174534.443334,7356300088.046666,737958.0333333333,1163279.0999999999,441415.26666666666,4.5,4.1499999999999995,4.333333333333333,4.51,4.586666666666667,4.783333333333333,4.966666666666667,5.28,13.136633333333334,13.249953333333332,16.542333333333335,,82.8382,132.07,227.98333333333335,57.928,75.84905278514667,77.76396607120834,73.52852141788367,73.26888215227167,76.59316319741566,80.44503804088266,79.127852,82.62273,80.43080866666666,77.29344533333334,83.11422866666668,84.546017,87.26410933333334,78.28430966666667,83.71235666666666,69.16134366666667,73.338388,72.22367,74.07102233333333,66.72599066666668,62.87325633333333,74.79141166666666,4597763863.113334,40330.96333333333,6203526711.0,238938982.66666666
2012-10-01,94.30703333333334,128.89836666666667,87.1356,93.59533333333333,88.44113333333333,89.67631267078532,87.15856498854,94.30702496338132,87.13356719168301,,5.019475168043666,390.3333333333333,218451.0,4.590543333333334,,,,,4.466106666666667,4.842713333333333,147051.66666666666,71399.33333333333,60.583333333333336,,99.26666666666667,79.48696666666667,97.35103333333335,77.92916666666666,89.75,89.78666666666668,94.51666666666667,84.08333333333333,78.18666666666667,,,,,54.770833333333336,57.73256666666666,55.788700000000006,55.41713333333333,2154984870.396667,5228058297.47,5928932616.556666,7640310851.12,781620.7999999999,1194908.3666666665,452026.6333333333,4.5,4.183333333333334,4.34,4.546666666666667,4.673333333333333,4.96,5.06,5.435,12.994566666666666,13.039256666666667,16.981066666666667,,81.31776666666667,133.06766666666667,227.61133333333336,58.461999999999996,76.12038320433133,77.77606634351599,73.81993955815,73.63418207188799,76.52702599849466,80.55795826652367,80.26423866666666,83.03253099999999,81.27432033333334,78.17917633333333,83.92148200000001,84.56786533333333,87.69852466666667,79.72071866666667,82.890719,72.322111,74.92874066666667,71.29691333333334,77.26951366666667,70.75740833333333,68.59268533333334,75.20001633333334,4717575088.936667,42386.43666666667,6609045922.333333,252582642.0
2013-01-01,94.6912,129.88793333333334,87.62643333333334,94.83666666666666,88.39389999999999,89.61949610200732,85.047617377177,94.69121560433267,87.10260173222433,,5.025138885426333,765.6666666666666,181941.66666666666,4.387630000000001,4.683333333333334,4.203833333333333,76243.66666666667,105698.0,3.9932466666666664,4.438633333333333,22084.333333333332,159857.33333333334,63.12,,91.66666666666667,74.37793333333333,88.29723333333334,71.6139,90.40333333333335,90.16000000000001,95.03333333333335,84.49333333333334,80.79,,,,,50.57106666666667,51.24576666666667,51.682566666666666,49.3496,2167391961.286667,5303729324.536667,6017643856.68,7949328124.893333,789648.8333333334,1211907.8666666665,460982.0,4.5,4.1066666666666665,4.163333333333333,4.260000000000001,4.376666666666666,4.6066666666666665,4.736666666666667,5.25,12.6167,12.43877,16.581210000000002,,77.73286666666667,135.80733333333333,227.29833333333332,59.74866666666666,76.485021110905,78.34908333510667,74.60029202833833,73.63313969874066,76.89390948240766,81.47024375598666,81.35705266666666,83.83380066666666,81.95888566666667,79.04675099999999,84.44910666666667,85.473124,88.19311133333333,80.25562333333333,84.31281233333333,74.22637,76.08082233333334,73.169822,77.961524,73.07807933333333,71.34246866666666,76.59625233333333,4908829428.8,44492.04666666666,6964157384.333333,272821257.0
2013-04-01,93.84506666666668,127.82076666666667,87.76396666666666,92.12703333333333,88.4937,89.56647825402301,87.88366826349299,93.84505900196068,87.13214804511567,,5.057618641303333,692.0,155504.33333333334,4.488993333333333,4.58,4.434466666666666,63728.666666666664,91775.66666666667,3.9704099999999998,4.608506666666667,38055.666666666664,117448.66666666667,63.12,,99.33333333333333,80.97836666666667,91.08756666666666,74.2292,90.60000000000001,90.28333333333335,94.89333333333333,85.04666666666667,82.27333333333333,,,,,52.45943333333333,49.13766666666667,53.80866666666666,47.59386666666666,2175019164.5033336,5360569470.096667,6043234398.566667,8046469883.490001,770024.2999999999,1232946.3333333333,468776.6666666667,4.0,3.7733333333333334,3.8166666666666664,3.893333333333333,4.056666666666667,4.206666666666666,4.33,5.28,12.659,12.27183,16.51452666666667,,75.45360000000001,134.66833333333332,226.84866666666667,59.36433333333334,76.58357944231,78.13792796648868,76.38350746414,73.23200332054166,76.02186238792068,82.16160116469634,81.74319366666667,84.357945,82.328985,79.638036,84.62996066666666,86.13509900000001,88.69836766666667,80.407649,85.28133233333334,74.17655833333333,78.245365,74.90963833333333,80.33089266666667,71.782444,67.953737,79.54430566666667,5085118953.076667,41491.700000000004,6752083344.666667,350683571.3333333
2013-07-01,94.40163333333334,127.68973333333334,88.41386666666666,92.45463333333333,88.95296666666667,90.02567970711634,87.774885744286,94.40164940237268,87.64454550822835,,4.909746371559667,689.0,132448.0,4.3744266666666665,4.633333333333334,4.226500000000001,38636.0,93812.0,3.963903333333333,4.53856,65582.0,66866.0,63.12,,93.13333333333333,76.0219,88.90486666666668,72.54663333333333,90.97333333333334,90.66000000000001,94.77,85.87666666666667,82.11,,,,,51.92596666666666,49.37473333333333,52.35916666666666,48.773666666666664,2230992654.2999997,5536517890.03,6247893889.889999,8162704222.22,769530.4666666667,1260934.8666666667,479393.76666666666,4.0,3.776666666666667,3.8200000000000003,3.893333333333333,3.9066666666666663,4.6066666666666665,4.33,6.029999999999999,13.120866666666666,12.654146666666668,17.49382,2.14355,77.01806666666666,132.518,227.154,58.339333333333336,76.57864006994167,78.41626021497167,71.79361566862734,73.32875738917467,76.57518871212166,82.62698038779767,81.84962033333333,84.65651966666667,82.50676333333332,79.95163766666667,84.69159933333333,86.53947799999999,89.20614266666666,81.77642533333334,85.280617,73.72702566666668,76.19593433333334,70.67555033333333,79.64732966666666,72.27430266666666,68.17520466666666,80.584323,5008874340.513333,40171.82666666667,6582402815.0,247610317.33333334
2013-10-01,94.8405,129.75903333333335,88.64146666666666,94.06213333333334,88.8632,90.43024785830899,89.84121117539566,94.84049399401033,87.964009765737,,4.762594915908999,454.0,220626.0,4.13213,4.476666666666667,4.0004,44396.0,176230.0,3.8681,4.382676666666667,148365.33333333334,72260.66666666667,63.12,,100.8,83.67526666666667,96.09993333333334,79.7516,91.23333333333333,91.20333333333333,95.15666666666668,86.50333333333333,80.70333333333333,,,,,53.6401,54.81256666666667,54.71443333333334,54.17589999999999,2356800373.3233333,5723950924.876667,6522648077.87,8511514169.900001,839798.9333333332,1300400.5333333334,495206.26666666666,3.5833333333333335,3.356666666666667,3.453333333333333,3.5399999999999996,3.59,4.256666666666667,5.043333333333333,6.15,13.067033333333333,12.38552,17.86403,2.1495333333333333,77.22606666666667,129.49566666666666,226.787,57.100666666666676,77.07411166422,78.4947807057,72.32028194254066,73.80669125896134,76.37146885301267,83.147148467691,83.19510366666667,85.19735533333333,82.97647933333333,80.46493,85.12405466666667,87.14260733333333,89.62314533333334,83.24409933333334,85.80662933333333,77.40127799999999,78.38981766666666,77.551746,78.913788,76.819614,74.551116,81.41849566666666,5178200807.893333,42088.29,6943931404.666667,223439061.66666666
2014-01-01,95.94163333333334,127.91836666666666,92.78956666666666,94.5274,90.35793333333334,90.91013571283001,88.79281157512234,95.941628024809,88.29762830452233,,4.988175848195,847.6666666666666,191267.66666666666,4.207763333333333,4.523333333333333,4.0191333333333334,86283.33333333333,104984.33333333333,3.8822833333333335,4.259060000000001,23839.666666666668,167428.0,65.58,,90.89999999999999,76.82166666666667,88.26460000000002,74.56796666666666,91.57333333333334,91.28333333333335,95.26666666666667,86.64,83.58333333333333,,,,,50.1197,50.92913333333333,50.91966666666667,48.508266666666664,2445671365.3233333,5864347061.806666,6629124181.993333,8700214048.453333,863855.6333333333,1302798.3,516200.8666666667,3.5,3.1566666666666667,3.3633333333333333,3.51,3.706666666666667,4.906666666666666,5.14,6.390000000000001,13.223233333333333,11.928199999999999,18.104613333333333,2.16005,76.92223333333334,128.84066666666666,228.9706666666667,56.269666666666666,78.16936144320066,79.62987445484434,74.47190259607866,75.12550047753034,77.73926570036033,83.72502677284832,84.73916700000001,86.37352600000001,84.33996266666666,82.723318,85.72232233333334,88.15471266666667,90.16464500000001,83.75821,87.45593166666667,80.00870400000001,79.37519,76.49477333333333,81.17605366666668,80.38146733333333,78.38241233333333,84.43411300000001,5336232923.599999,40041.41333333333,6608522853.666667,205934407.66666666
2014-04-01,97.54540000000001,127.96156666666667,93.81009999999999,96.36336666666666,92.49076666666667,92.218881992562,90.49554615759867,97.54541224734567,89.19165124836066,,4.904080014691666,683.3333333333334,152688.66666666666,4.276563333333333,4.3933333333333335,4.311933333333333,58791.666666666664,93897.0,3.555593333333333,4.444306666666667,37917.333333333336,114771.33333333333,65.58,,100.06666666666666,84.49736666666666,92.13283333333334,77.77146666666665,92.74333333333334,92.29333333333334,96.96333333333332,86.92,86.71,,,,,52.554399999999994,52.2669,53.67986666666667,49.372299999999996,2484905428.0066667,6006496297.266666,6764820313.453334,8909569697.99,874854.3666666667,1332463.7,529527.0,3.5,3.1766666666666663,3.2900000000000005,3.39,3.456666666666667,4.663333333333333,4.8133333333333335,6.01,12.974066666666667,11.98375,17.818986666666667,2.0806,76.7905,131.33633333333333,229.86233333333334,57.137,78.465353934389,80.071834442275,75.52586699840467,75.18420037339901,78.054320966036,84.30837991097533,84.67481,86.94596533333333,84.87931433333334,83.466274,86.08757733333333,88.756132,90.64927333333333,83.96509433333334,88.29949633333332,78.10288833333334,78.98067666666667,69.77226999999999,84.73785766666667,77.586392,74.01425833333333,84.82810933333333,5635908975.343333,41603.746666666666,6850811848.333333,191271509.0
2014-07-01,97.13593333333334,126.6927,93.31873333333333,94.68520000000001,92.37360000000001,92.40410379963066,92.56648092358598,97.13593239018566,89.700097533083,,4.951474205957,586.0,147378.33333333334,4.278013333333333,4.426666666666667,4.1879,42217.0,105161.33333333333,3.6314966666666666,4.5774099999999995,72658.33333333333,74720.0,65.58,,93.59999999999998,79.5699,89.61626666666666,76.1585,92.84666666666665,92.58999999999999,97.18333333333334,87.28000000000002,84.69,,,,,52.251666666666665,51.98343333333333,52.905100000000004,48.959333333333326,2544334214.683333,6116567164.933334,6916833012.156667,9160321481.336668,885532.3333333334,1353723.4333333333,537291.9666666667,3.0,2.81,2.8833333333333333,2.9766666666666666,3.043333333333333,4.6000000000000005,4.613333333333333,5.67,13.245399999999998,12.07505,17.29764,2.1470366666666667,75.91539999999999,129.29266666666666,229.30233333333334,56.385999999999996,78.90341047001733,80.17844867111967,75.71420878216367,75.60302608588866,77.931672308828,84.81306963876,85.24375466666667,87.46886066666667,85.36301766666666,84.20786833333334,86.35076299999999,89.31335566666667,91.08467499999999,85.28485966666666,88.74526066666665,78.80415866666667,81.17171266666666,71.72410166666667,87.07844766666666,77.411073,73.57682066666666,85.18417666666666,5782284888.55,44810.48,7497177922.333333,199981581.0
2014-10-01,98.05826666666667,124.37983333333334,93.85050000000001,97.95243333333333,93.45953333333334,93.07576225911033,90.042507003239,98.058268222246,90.396942803296,,4.490913875001,633.0,241274.33333333334,3.9789499999999998,4.58,3.708466666666667,48938.666666666664,192335.66666666666,3.609246666666667,4.282883333333333,149340.66666666666,91933.66666666667,65.58,,100.8,87.16770000000001,96.91786666666667,83.78403333333334,93.44666666666667,93.48333333333333,98.24000000000001,87.94666666666667,84.11,,,,,53.652899999999995,55.35236666666666,55.2121,54.58166666666667,2735584840.26,6242453212.283333,7152226775.956666,9511700929.303333,972147.7666666666,1399806.5,551719.1333333333,3.0,2.8533333333333335,2.9299999999999997,3.0233333333333334,3.186666666666667,4.7,5.0,5.986666666666667,14.038400000000001,12.274006666666667,17.339336666666668,2.2751066666666664,75.5536,119.36966666666666,226.42566666666667,52.711999999999996,79.37046713061866,79.52889481759166,75.73245710592667,76.11012264559767,76.60694150493467,85.27634358982833,86.67412933333333,88.01007566666668,85.938292,84.76839566666666,86.93864633333334,89.82473900000001,91.53925199999999,86.823198,88.99650233333334,82.80900533333333,84.69157966666667,76.98436866666667,89.51019966666667,81.70128566666666,79.85901033333333,85.43609366666668,5989928056.48,44121.21666666667,7430413622.333333,216704188.66666666
2015-01-01,97.83586666666667,123.45853333333332,93.93833333333333,95.0584,93.99533333333333,93.41776388027466,92.746348841728,97.835889826725,91.10346726730101,,4.359881753117,842.0,209668.0,4.337703333333333,4.516666666666667,4.174566666666666,97289.33333333333,112378.66666666667,3.3622533333333333,4.479086666666666,22068.666666666668,187599.33333333334,68.33,,91.26666666666667,79.5018,90.1881,78.53106666666667,93.98,94.37,98.89,89.10666666666667,83.84666666666666,,,,,51.50586666666666,50.40643333333333,50.52693333333334,49.13053333333334,2880218855.16,6466625103.603333,7321657983.436667,9762616741.116667,1038144.6666666666,1442090.0333333332,566573.1,3.0,2.84,2.99,3.14,3.323333333333333,4.96,4.926666666666667,5.675,15.0695,11.951213333333333,16.69474,2.4072333333333336,77.14583333333333,109.24733333333332,222.803,49.032999999999994,80.027186493731,79.211370621106,78.61684778393767,76.98447338448733,75.86972252323866,85.26233658150367,87.33873233333334,88.44158833333334,86.49612666666667,85.32788599999999,87.49506533333333,90.145607,92.05704200000001,87.41137233333332,89.03246899999999,84.14650400000001,86.03294633333333,75.43052300000001,92.66168033333334,83.03650833333333,81.37939866666666,86.39593366666666,6119001377.509999,42955.176666666666,7328997805.666667,210873614.66666666
2015-04-01,98.29363333333333,119.7777,93.11646666666667,97.61633333333334,94.8616,94.22431393990867,90.42418196476133,98.29363296565732,92.07741413302233,,4.394343849319333,769.3333333333334,169358.0,4.2817300000000005,4.683333333333334,4.058599999999999,63375.666666666664,105982.33333333333,3.4901166666666668,4.479896666666667,39122.666666666664,130235.33333333333,69.26,,100.89999999999999,87.70049999999999,94.97843333333333,82.52593333333334,94.66333333333334,94.74333333333334,98.76333333333334,90.03000000000002,88.40333333333335,,,,,53.1124,50.163900000000005,52.65573333333333,48.338,2943880277.456667,6516692505.12,7458898727.946667,9847070576.706667,1052892.3666666667,1497593.0999999999,580601.6333333333,3.0,2.97,3.1,3.2300000000000004,3.516666666666667,4.986666666666667,5.256666666666667,6.04,15.479433333333333,12.52868,17.18460333333333,2.494263333333333,79.27426666666666,110.57099999999998,221.36800000000002,49.949000000000005,80.63062470495,80.31519516300601,78.62485425816034,77.64049959870867,77.34151086214666,85.86163847831166,87.16143799999999,88.96477033333333,87.02168166666667,85.60242,88.23526333333332,90.66670966666668,92.54575533333333,87.620875,89.68341500000001,81.94271966666666,85.56852366666668,74.95904166666666,92.20167066666666,79.809272,76.386791,86.74759966666666,6215464040.026668,44779.90333333333,7513357214.333333,200434267.66666666
2015-07-01,100.3292,120.82136666666668,94.73533333333334,103.17513333333333,95.93783333333333,95.48163944230468,91.32421707850767,100.32923838476768,92.84176425111967,,4.356627150720667,556.3333333333334,127117.33333333333,4.438886666666666,4.536666666666666,4.381233333333333,38822.333333333336,88295.0,2.4265066666666666,4.5350600000000005,61868.333333333336,65249.0,69.26,,94.3,82.26343333333334,92.5767,80.73086666666667,95.59333333333332,95.71333333333332,99.78000000000002,91.06,89.93666666666667,,,,,53.94313333333333,50.92496666666667,53.64993333333333,49.730866666666664,3044194110.5533333,6552824181.846667,7515771069.463333,9923862867.116667,1075444.7,1547763.3333333333,596088.5333333333,3.0,3.0433333333333334,3.27,3.3966666666666665,3.6833333333333336,4.8999999999999995,5.573333333333333,6.07,16.588466666666665,12.528433333333334,18.481283333333334,2.6158099999999997,84.27793333333334,103.93433333333333,220.43433333333334,47.14666666666667,81.541688355396,80.65133442587499,78.110219731531,78.815313647199,77.555448822125,86.53454752647868,87.47270466666667,89.50683233333332,87.46007566666667,86.06247433333333,88.65513600000001,91.299574,92.964149,89.01178633333332,90.30126133333333,81.58607066666667,85.50007533333333,77.39969366666666,90.56450966666667,79.28304266666667,75.36776966666666,87.220398,6267823997.593333,43702.47666666666,7541601332.0,201556012.66666666
2015-10-01,99.39186666666667,119.39583333333333,96.15306666666667,97.1289,96.61783333333334,94.89298020750168,92.74909727091,99.39186622168933,92.48671631458167,,4.26634703966,611.0,237039.33333333334,3.9876466666666666,4.4366666666666665,3.7824333333333335,54013.0,183026.33333333334,3.4460599999999997,4.34765,150941.0,86098.33333333333,70.1,70.1,102.83333333333333,90.9439,99.55806666666666,88.01413333333333,96.27333333333333,96.34999999999998,99.90666666666668,92.22333333333331,92.22666666666667,,,,,55.129533333333335,55.520199999999996,55.21313333333333,54.22493333333333,3194054692.5866666,6630344457.056666,7635535199.293334,9981355214.726667,1152070.0,1624738.5333333332,613682.5,3.0,3.06,3.2133333333333334,3.3966666666666665,3.6366666666666667,4.743333333333333,5.489999999999999,6.18,16.786233333333332,12.480623333333332,18.177713333333333,2.6072633333333335,84.21346666666666,101.02533333333334,218.40233333333333,46.25466666666667,81.93607421466767,80.58023782341768,78.93796150613032,79.16887906343933,77.149565086319,86.93616130987901,88.64540166666666,90.12646433333333,88.32728633333333,86.92616633333334,89.52535533333332,91.702354,93.37405333333334,90.543021,90.346842,84.35992033333333,87.03029666666667,81.85764566666667,90.26428600000001,82.78865266666666,80.27594433333333,87.882617,6260314996.59,43646.27,7344144824.666667,179089240.0
2016-01-01,99.25416666666666,119.61783333333334,93.01133333333333,99.63803333333334,95.76603333333333,95.29764429798966,91.15759003071999,99.25416108603035,93.32739606266533,,4.189257211997667,773.6666666666666,190226.33333333334,4.227823333333333,4.433333333333334,4.1185,77231.0,112995.33333333333,3.4113133333333336,4.355273333333334,22467.0,167759.33333333334,73.0442,73.0442,93.13333333333333,83.31423333333333,93.43443333333335,83.55066666666666,96.63666666666666,97.14333333333333,101.07666666666667,92.35000000000001,90.07666666666667,,,,,50.975966666666665,51.614466666666665,50.920899999999996,49.5479,3289921233.8433337,6797626491.06,7850135718.329999,10197515248.736666,1202918.4666666666,1724700.0333333332,629238.7333333334,3.4166666666666665,3.4133333333333336,3.58,3.716666666666667,3.74,5.136666666666667,5.543333333333333,6.11,17.844166666666666,13.212716666666665,19.66915333333333,2.7290233333333336,89.96446666666667,95.62400000000001,216.87466666666668,44.09166666666667,83.41440628207967,81.593505776416,82.39700639125134,80.78733347040468,77.99608432552166,87.90652390714433,89.69138766666667,90.81972233333333,89.12274166666667,87.78631133333333,90.26549566666667,92.30609766666667,93.99720766666667,91.089149,90.94853699999999,86.42603966666667,91.637232,92.36663033333333,91.18120566666666,83.35973800000001,80.48618333333333,89.18523833333332,6287482383.3,44408.926666666666,7366813508.333333,214735426.66666666
