fecha,SR16967,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1986-02-01,,,,34.744607054512,,,,,,,,,,,,,,,,,,,,,,,,,68.331613773415,,,,,103.379366229845,63.8853505345238,117.277242854133,54.0937671920033,,,,,,,0.790872494237669,0.875357756749042,0.970468958744223,0.678015920146392,1.29588531034339,0.722477228104412,0.852047286514611,0.312438701148079,0.711033304343412,0.639316885691314,0.81675177689838,0.600700178095334,0.965373038592193,0.404758321433013,0.526318509771128,0.340891417384197,,13.7079240183006,1913017.91523021,519618.885316077
1986-03-01,,,,35.358371321658,,,,,,,,,,,,,,,,,,,,,,,,,72.0090004878527,,,,,110.373264131951,59.1259211839208,116.849857901258,49.9986040770872,,,,,,,0.83041845180971,0.914998990494593,1.01207821659713,0.712084696437279,1.34518283117753,0.757672563953944,0.878262105663252,0.349430966638558,0.753290401434297,0.661478938940395,0.845443229872294,0.616442024461358,0.997717105348956,0.445213196458958,0.541665493272803,0.387170243830315,,13.2980740707764,1908065.14081655,757295.226456978
1986-04-01,,,,35.9477632496632,,,,,,,,,,,,,,,,,,,,,,,,,76.0538461896482,,,,,110.763473934893,56.9368678149906,116.44283812968,48.3637663698108,,,,,,,0.884880477531487,0.976617996076693,1.08703067096761,0.773518672018116,1.43195135989065,0.802760372841564,0.908003366087934,0.396279366410987,0.807157949380993,0.689272696537609,0.876435668753741,0.640577248367904,1.03472264049306,0.459865816233541,0.559597200516981,0.387653178169752,,13.3443773276001,1939317.63598247,407743.126634786
1986-05-01,,,,34.7115132741484,,,,,,,,,,,,,,,,,,,,,,,,,81.9363889528647,,,,,114.301065844698,56.2248128904662,116.15033666295,48.0395474383317,,,,,,,0.965083065820411,1.06563859062291,1.19079645866405,0.863144465219751,1.54688496447204,0.862894756600747,0.938760919752456,0.440169323852759,0.886534563003919,0.7234869180033,0.931160640905235,0.710223663616844,1.07124015823198,0.499225117647005,0.570969851718526,0.404922704252798,,15.3232676916545,1986368.54842976,111404.5595804
1986-06-01,,,,35.8879280475915,,,,,,,,,,,,,,,,,,,,,,,,,87.9350132458059,,,,,116.556572151873,54.3817291989569,116.064782473489,46.3898054250154,,,,,,,1.05896759885612,1.17646697064606,1.32127370656039,0.960812797231402,1.70950014562165,0.94232556436412,0.993029073590499,0.478215441044177,0.985815095013149,0.751324488185923,0.980591772878378,0.787131246791202,1.1122266508561,0.555812092733645,0.585249646315426,0.408541371341649,,16.5593713750778,2176764.70899535,168485.550356157
1986-07-01,,,,35.8416876075871,,,,,,,,,,,,,,,,,,,,,,,,,94.4063280025708,,,,,123.382637934394,51.9492146353574,115.9079552119,45.3514025340583,,,,,,,1.14439002091725,1.27218524617532,1.43822706528332,1.0368436139904,1.87455713211336,1.00542473683715,1.0412295237844,0.582735898091571,1.06161803383389,0.787150707922071,1.03515465443903,0.81097186521921,1.17431940874516,0.627976375792815,0.601668327125295,0.470531193895684,,19.8078955221868,2546392.14637969,171487.859466025
1986-08-01,,,,36.1957174056086,,,,,,,,,,,,,,,,,,,,,,,,,99.8580213000271,,,,,127.729480791664,57.6557388483204,115.898717591598,50.2770111180336,,,,,,,1.25687918371808,1.38270045478887,1.5761469268008,1.14218587450189,2.04540951888201,1.07390983671774,1.09134548563707,0.676991797664045,1.14794581517752,0.916017351893207,1.08278211930974,0.861839266792001,1.23141300692071,0.800806298513406,0.75892825403028,0.783857032075996,,22.2122491562724,2705139.82950368,130722.479788076
1986-09-01,,,,36.1996003712313,,,,,,,,,,,,,,,,,,,,,,,,,105.969720590156,,,,,131.733047475734,59.4523509739919,116.22169193803,51.3561111772371,,,,,,,1.37231551826313,1.50438097278441,1.72641310440078,1.25168327595967,2.23752057189545,1.15163509798198,1.15516827357138,0.371347159380677,1.26144000382813,0.973683800648662,1.14872055949351,0.912294493670538,1.29381770677492,0.878564102039864,0.825350381724677,0.836155746211586,,27.306164938323,3611666.83304411,157515.241523651
1986-10-01,,,,37.0686464038091,,,,,,,,,,,,,,,,,,,,,,,,,106.709103933162,,,,,131.867125205624,57.8956668242396,116.434278795798,50.9186142249968,,,,,,,1.4772034682563,1.62747804760867,1.86327177116463,1.35277725447628,2.38488106571266,1.22695078260631,1.22472194762739,0.483858589933148,1.34972720169377,1.01031226814269,1.20935005258888,0.967412244132837,1.36128822895488,0.952037950142137,0.851452821706102,0.895501774871374,,33.783940883588,4081689.40633035,223664.097200847
1986-11-01,,,,35.6913890752521,,,,,,,,,,,,,,,,,,,,,,,,,98.9669800831362,,,,,131.277063247023,58.6024863690725,116.869408401383,50.0327692544084,,,,,,,1.59790969984551,1.76253827298997,1.98722350592405,1.45343561445104,2.53372600237579,1.3564034897767,1.28187805503421,0.542781865274685,1.51747721969083,1.06612711737673,1.26719553648648,1.02644394946638,1.43678406271328,0.994134932774307,0.944170439717697,1.15913017390276,,39.3287738275624,4725061.13582702,341867.982873667
1986-12-01,,,,36.3027637589891,,,,,,,,,,,,,,,,,,,,,,,,,95.5480703459991,,,,,131.800782946977,60.699426800719,117.000987510041,51.9853243711886,,,,,,,1.59622161886563,1.78538323934866,2.05117566861205,1.47989068959252,2.67859966542908,1.33049393391137,1.34688055750495,0.589642236208053,1.43552833834087,1.13221971980345,1.34363350716914,1.08723527535136,1.53932298117383,0.972409109758155,0.974025409438279,0.918532123825831,,48.3036075931227,5433402.06771708,417865.371406372
1987-01-01,,,,30.4172274084832,,,,,,,,,,,,,,,,,,,,,,,,,92.1322509678022,,,,,135.938263078044,63.1809169251375,117.387608987599,53.5407577940812,,,,,,,1.64267481005618,1.83204713457598,2.11932071007918,1.46524298061293,2.81312295697237,1.3707228346676,1.40436679901003,0.62429865365619,1.49443033824542,1.21033646019448,1.46270036262851,1.13800307215781,1.6686303946746,0.940776901530325,1.00243215637693,0.957037644517473,,61.3590342447214,6265252.96321884,398414.97777885
1987-02-01,,,,33.4589646160707,,,,,,,,,,,,,,,,,,,,,,,,,90.2207971441776,,,,,137.097646334196,63.938677297308,117.811989274088,53.9532729526856,,,,,,,1.73267246070154,1.93207911646032,2.24764323360231,1.58403425590267,2.98100270497897,1.43969103617072,1.45332543681397,0.644558981693546,1.55025888188301,1.29555107414948,1.59862476059231,1.31570228122113,1.79730978437666,0.945044461918379,1.01087036726091,1.00418274686429,,79.1258614330595,8111879.45141532,492638.384811756
1987-03-01,,,,35.1704662158935,,,,,,,,,,,,,,,,,,,,,,,,,88.687265098515,,,,,139.377053439218,65.9158510795608,118.365256278118,55.2209787956324,,,,,,,1.85231864539545,2.06326655132219,2.40936325021308,1.6970808060043,3.19451377441392,1.52109893368171,1.52236527495929,0.691823878111954,1.6521896746445,1.37323600430465,1.74250430032408,1.43711756469346,1.94485383561364,0.994070029883408,1.02316663195567,1.08214702650568,,99.1406387212558,11196025.5889392,1305183.06937989
1987-04-01,,,,33.3476581390839,,,,,,,,,,,,,,,,,,,,,,,,,87.069987439138,,,,,138.143354295443,66.820585263106,118.966541002296,55.6081619776658,,,,,,,2.0309061938396,2.22665077684535,2.59717233663726,1.82242687766447,3.45070140561854,1.64897391252311,1.61163859696978,0.754418569588967,1.81408787758787,1.56339652566252,1.89515256340178,1.52815651387695,2.12874466521523,1.19920639934823,1.29626098900945,1.13566563684257,,128.039045181801,14576463.5070942,1691995.09323624
1987-05-01,,,,35.7984392996825,,,,,,,,,,,,,,,,,,,,,,,,,92.2442205006389,,,,,138.966760211548,68.1477428596384,119.822171030701,56.284270704138,,,,,,,2.22295737247748,2.42806447392052,2.84119782219185,1.99411361242812,3.77932515516224,1.7758772050922,1.69253367584926,0.816040500950557,1.97683696904956,1.70362791428545,2.04214544207004,1.59027624183482,2.32714891668713,1.34961661803,1.32359201309107,1.45020178112323,,145.321996628265,16205490.075349,1720299.35362457
1987-06-01,,,,32.7910283948336,,,,,,,,,,,,,,,,,,,,,,,,,95.7745402693338,,,,,139.132280770415,69.8945633515823,120.448385834726,57.7500779474698,,,,,,,2.41969141562692,2.6544057422334,3.12256997581378,2.18995911161647,4.15400481131781,1.91730923501814,1.78708647208395,0.889213624778312,2.15531019062405,1.80605367605496,2.19076209760436,1.65754658109825,2.55431258136433,1.47014561726983,1.3410389063529,1.64809067593895,,164.155521418876,20785336.4400399,1857185.68592182
1987-07-01,,,,35.4150316218376,,,,,,,,,,,,,,,,,,,,,,,,,96.4917513121891,,,,,134.707149685779,70.7076179117423,120.729130639417,59.1664327034989,,,,,,,2.65069777642497,2.92417158743425,3.44482533202883,2.40159727092728,4.60370843435147,2.10519140474573,1.88873619894599,0.985678964913705,2.41136193075328,1.92051709260771,2.37061218183663,1.76422930467694,2.76472059674732,1.58656098572332,1.40976507888295,1.75405780438526,,230.239755821393,30699636.3397213,1967745.61219063
1987-08-01,,,,35.2256182363952,,,,,,,,,,,,,,,,,,,,,,,,,95.6917328038045,,,,,130.878611478735,68.243187795389,121.041954616021,56.9808098011811,,,,,,,2.9000892030757,3.18228378992802,3.7447707120103,2.59510069357107,5.02863145428052,2.29542765410658,2.01727951085156,1.12268495897854,2.65405307016059,2.14028915569583,2.57644902425062,1.92280920843807,3.02266800280974,1.80824421416473,1.71116868876588,1.87758027232239,,282.914684724609,36146372.6164067,2219702.21755916
1987-09-01,,,,36.4680056225578,,,,,,,,,,,,,,,,,,,,,,,,,94.8695647653804,,,,,131.060914684995,68.6317167709258,121.330525737019,56.8102012788866,,,,,,,3.14405137635399,3.46379833069406,4.09816587953891,2.83552177925517,5.50846140865325,2.46636407373862,2.13791372713162,1.05599531675695,2.8743257795113,2.24692172606846,2.77807886140688,2.02739092498304,3.25908723777836,1.85022433566655,1.72277591255095,1.94626727833723,,330.088649851921,52753190.1847213,4372027.94556597
1987-10-01,,,,37.761542786336,,,,,,,,,,,,,,,,,,,,,,,,,96.3084425474411,,,,,124.780546438367,67.2285113031088,122.007292657195,56.0680780372477,,,,,,,3.43183641833188,3.7859147991212,4.45600276255868,3.07080932657775,5.9867523449455,2.70725248794207,2.29237472476213,1.15803428640282,3.19569711659681,2.42093767928423,3.13035897636941,2.43031192226663,3.57205979821391,1.9322027350074,1.73162204770757,2.07307885048224,,194.137892375094,31565815.4741048,2866505.66095338
1987-11-01,,,,36.3108736607014,,,,,,,,,,,,,,,,,,,,,,,,,107.413391815488,,,,,127.043551509842,67.5615894814929,122.443006141313,55.1329409461899,,,,,,,3.70415472410714,4.14890444981033,4.8692180628562,3.32683794103255,6.59587295470456,2.98244565082806,2.47289333156813,1.2417234934343,3.54201027191163,2.47110010732733,3.24838500229526,2.4437124491157,3.80501971640137,1.92489703103377,1.73947438141835,2.32026614413077,,107.925739640924,19356590.8711932,2509407.54851746
1987-12-01,,,,35.8701826929941,,,,,,,,,,,,,,,,,,,,,,,,,117.39596797724,,,,,134.424202575921,63.2618290992431,123.1776446036,51.4085811062835,,,,,,,4.11910420754365,4.55328590526571,5.32100174763704,3.51013904867768,7.42564962630302,3.29273861461905,2.65631839754249,1.30555891948223,3.96448686571452,2.98112166982698,3.58751556166061,2.62301326588926,4.29728355852425,2.52047614577166,2.40369445944574,2.57574796561626,,109.359347416619,18264431.760056,1210305.45704157
1988-01-01,,,,24.3139757535593,,,,,,,,,,,,,,,,,,,,,,,,,149.890650425494,,,,,129.22367350335,65.0281608615661,123.624377378007,52.3971007369394,,,,,,,4.64385849320864,5.02650197122359,5.92085305295736,4.0007154359514,8.06987151902761,3.60591515592568,2.84047437220856,1.63838870369731,4.38895290353302,3.65082130382038,4.17361307304479,2.86827950877857,5.03191119942568,3.21159523279061,3.08740381591681,3.48173550384488,,144.526184194915,28646053.0956577,1371295.91958738
1988-02-01,,,,25.1946546087878,,,,,,,,,,,,,,,,,,,,,,,,,142.215476269345,,,,,120.132042940173,64.3451772742118,124.236161440784,51.5458151723945,,,,,,,4.99630238037513,5.50201158242476,6.55683263033521,4.42870885108715,8.97760974038233,3.86295895344464,3.0664815621253,1.77629875897657,4.63685384612009,3.7534552079461,4.31567057126872,2.9940050929883,5.23833244014098,3.20436916532197,3.10024221943058,3.55019678897292,,204.430546374615,35399591.5931408,1585946.1806219
1988-03-01,,,,24.3661819904062,,,,,,,,,,,,,,,,,,,,,,,,,89.7085571145093,,,,,118.147305575991,64.6450936511561,124.637511292365,51.5420704567353,,,,,,,5.25902405169595,5.83317798223633,6.92376380429706,4.62498792468617,9.55584265691363,4.12653444070107,3.37050230135778,1.87153112848667,4.91821845923272,3.86523487812131,4.54747263371694,3.20601197463603,5.45143850848987,3.24248413962955,3.11668973993611,3.61128458969202,,176.667740497656,34895643.8110028,1596625.07445948
1988-04-01,,,,24.7043859077142,,,,,,,,,,,,,,,,,,,,,,,,,59.2294451440482,,,,,115.369501939446,65.6772987289602,125.511652723314,51.8621721013469,,,,,,,5.44239615510332,6.01361279446572,7.07954990541223,4.70289147434277,9.8054799967472,4.33838423211602,3.65140262672553,1.95913958357319,5.11434835762715,4.00537769265661,4.77324567212354,3.43815323971384,5.65430914103507,3.26982181502858,3.13456483085527,3.62164039863459,,160.047782954908,35018400.2498873,1213693.59603942
1988-05-01,,,,23.7399184109081,,,,,,,,,,,,,,,,,,,,,,,,,53.0871387129168,,,,,113.5773394238,65.3277194110504,125.967749555803,51.3270875377652,,,,,,,5.58849767766625,6.16899851369684,7.18164337333621,4.77342150501149,9.95027939002879,4.55271910990928,3.95527168495808,2.07487835998058,5.2926605365105,4.1001698239735,4.92579549288509,3.59593389945901,5.80606656270903,3.30958495142775,3.13925144700799,3.65018382968359,,184.274795872609,37476881.5795252,1066578.45170231
1988-06-01,,,,24.035896658765,,,,,,,,,,,,,,,,,,,,,,,,,42.5470886132148,,,,,111.279246330291,64.2803383475773,127.020646491403,50.432859754735,,,,,,,5.73427374265274,6.29842421351125,7.26012578059983,4.81696844020289,10.0705022243447,4.74847775247628,4.23781895271675,2.15686271450163,5.45578485971931,4.2568972388046,5.29139047089143,4.11245664658944,6.07280085397194,3.34170559700626,3.16362114165692,3.65462195868125,,184.45174992954,37681234.1134874,2097172.57791025
1988-07-01,,,,24.8356036072468,,,,,,,,,,,,,,,,,,,,,,,,,42.7377326940519,,,,,106.753541785153,63.5013088257818,128.26835343273,49.8657181803809,,,,,,,5.8672554301909,6.40586512616548,7.31887687519012,4.88075044867056,10.1120712312139,4.92094349548799,4.53046171759902,2.27971151574062,5.57050058231177,4.42396798619442,5.65836612612044,4.17029724383578,6.64599204001031,3.39804541886523,3.18425954857581,3.68763024294482,,188.317555331284,38261105.2034648,1818992.00808738
1988-08-01,,,,20.4803911952811,,,,,,,,,,,,,,,,,,,,,,,,,44.2654930417922,,,,,104.804765475571,63.434887669636,128.988297303569,49.5657801442416,,,,,,,5.96561556605307,6.51413042124308,7.37724154976541,4.92318275593982,10.1865098376849,5.09500855435968,4.8130502174855,2.38919024450536,5.69736356297782,4.47872820769836,5.74316015288154,4.29324378514354,6.7343518774941,3.42585673141369,3.20145610444295,3.7271918507459,,191.421533392714,40155114.4896935,1821733.78835793
1988-09-01,,,,20.2277515686814,,,,,,,,,,,,,,,,,,,,,,,,,44.0853718963871,,,,,103.819190536028,61.8299055158404,129.437745810287,47.9919830772209,,,,,,,6.06026963854662,6.57975965200218,7.35430517663901,4.92305509484393,10.1307161967052,5.28149156943151,5.09154006490136,2.70659751414887,5.81454379413075,4.61444168676185,5.99645529744671,4.67313586857845,6.83520078224818,3.47113675393692,3.21100306015835,3.80374234723952,,192.635474045413,38982389.8138838,512641.270651531
1988-10-01,,,,18.5604564076438,,,,,,,,,,,,,,,,,,,,,,,,,47.1518940454808,,,,,103.089080957253,58.9961528485958,129.736278457592,46.2361917382046,,,,,,,6.13969049753623,6.64518008995997,7.33535979861787,4.94663159104583,10.0477803354013,5.43812931601273,5.39210503882113,2.80531509582515,5.90934938175065,4.69785253401222,6.20497260539872,4.87444441151712,7.04241014539733,3.50688561028321,3.21220772419798,3.87372089982162,,194.844906335459,43290899.2955592,834376.644769024
1988-11-01,,,,10.9171192734009,,,,,,,,,,,,,,,,,,,,,,,,,51.5275475105719,,,,,104.418325265177,62.9422674069076,130.02470032594,48.4113723089502,,,,,,,6.21264779951067,6.71204907620513,7.34428853999939,4.98545977465507,10.0034562349668,5.59922708451641,5.62641415146676,2.88046708941418,6.03025556472833,4.7829798303412,6.44287942181194,5.00292415601134,7.42842242507289,3.48299041261606,3.21398696062712,4.04635763746856,,221.519518705305,48542236.1607369,2312928.04601486
1988-12-01,,,,12.6034384802412,,,,,,,,,,,,,,,,,,,,,,,,,50.2622685184239,,,,,103.110623141321,65.5149218982455,130.665539764843,50.0774408117663,,,,,,,6.23339102043689,6.7474702318903,7.34035111336305,5.02874839571253,9.94931891985492,5.66341520926735,5.86102127004516,2.95056295322579,6.00073479582387,4.81370325144801,6.51486054519684,5.14324594079071,7.50698804389175,3.38914304901978,3.08358912953208,3.78616614774367,,221.176027562132,48603613.2756349,1470023.45958545
1989-01-01,,,,11.2971525191797,,,,,,,,,,,,,,,,,,,,,,,,,48.7206003418653,,,,,100.865321588349,67.3105237508896,131.765954318574,50.9701326263811,,,,,,,6.2611891845513,6.83294442503455,7.35538414473566,5.07651486064378,9.88329716894504,5.86804297515997,6.16876116499556,3.06539396377785,6.1885578731564,4.80048118944643,6.50103550079301,5.03759363773987,7.42675202689311,3.29985318146341,3.08867463853727,3.75395820079039,,220.083635878611,31565149.7731509,1304428.33970021
1989-02-01,,,,11.8887023176426,,,,,,,,,,,,,,,,,,,,,,,,,45.4760087552418,,,,,101.130081302316,69.5714719435079,132.072976986772,52.5287103863143,,,,,,,6.30931950648118,6.91612030918083,7.35903641150884,5.10199723949592,9.86784348262436,6.09141453105963,6.47086760260309,3.1677478705824,6.3422549552755,4.79250662163362,6.43893559123779,4.96373332696431,7.48807950485348,3.25639455971657,3.09920901437029,3.73117388020914,,217.03339633944,31255019.4467645,489659.973770457
1989-03-01,,,,11.8584465609974,,,,,,,,,,,,,,,,,,,,,,,,,44.6653485153388,,,,,101.735788682306,71.2556364521622,132.860463836224,53.485479527926,,,,,,,6.38487375893996,7.01702060797457,7.40103749135021,5.14532440628254,9.90108207123637,6.26685473527484,6.70043208075151,3.27132138445563,6.51494708478551,4.82440922280926,6.52821462761096,4.95494893584784,7.59651285662001,3.27815367062051,3.1163569649228,3.77098342411551,,234.349051242662,33610783.587195,1142533.84762578
1989-04-01,,,,12.0644816809358,,,,,,,,,,,,,,,,,,,,,,,,,46.7301520039798,,,,,101.94284526587,72.3333735843326,133.111881282728,53.8934053446956,,,,,,,6.50638363219309,7.11972231372092,7.47342820800659,5.21004783452062,9.97239343375717,6.40093257924639,6.91192620058793,3.37771563768033,6.61633529049464,4.94129449606276,6.66389789939211,5.07894550318443,7.6871914033761,3.34425063981647,3.13329712008557,3.84470729270554,,268.760568503171,37546998.9315061,862205.63515153
1989-05-01,,,,12.3371123659783,,,,,,,,,,,,,,,,,,,,,,,,,51.872697224545,,,,,99.7598193065706,71.2940735265802,133.483435488945,52.8387183321176,,,,,,,6.6361428363492,7.23016128724985,7.53744756566335,5.27262708236628,10.0350614096509,6.56712504948744,7.15706121624866,3.48470257255738,6.74567452627296,5.08812506835259,6.8994960659421,5.48752854695095,7.79965276815567,3.4061348531107,3.14667697683778,3.89941571158382,,285.459821395817,41468184.9584177,1139304.07244517
1989-06-01,,,,11.716021915775,,,,,,,,,,,,,,,,,,,,,,,,,60.0649752553111,,,,,99.5607170975209,69.9613599046315,133.222093709224,52.4880352375767,,,,,,,6.74666699644884,7.33762922059655,7.59508215318048,5.31594697375055,10.1056570977285,6.7401701169697,7.4020014135462,3.59270721641677,6.88726071136088,5.17549084498967,7.13196274689334,5.87550456572313,7.92056074671987,3.42286351929282,3.16728272310176,3.92149006051655,,339.027562984553,47133871.0409205,2404174.05823852
1989-07-01,,,,12.7753826582928,,,,,,,,,,,,,,,,,,,,,,,,,49.7917475619975,,,,,101.91284371812,67.9559347352769,133.032510452894,51.279779179702,,,,,,,6.85500646284035,7.45198166405642,7.65748763459893,5.37512029047259,10.1631249617603,6.9223916303345,7.66149287882706,3.67855028201817,7.04216073551199,5.2449083546886,7.2762966001245,6.16407303669401,7.9748475128763,3.48786338033161,3.18833778295173,3.97318354360601,,351.370406825281,50370715.1873818,3316752.94661096
