fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181,65585,65587,65591,65593,65595,65597,130822,162374,162376,162382,162380,162384,162388,162386
1985-01-01,,,,,,,,,,,32.72062171458014,,,,,,,,,,,,,,,,,,,,,,,,,51.775,,,,,67.30499999999999,88.06303852738199,118.38256819399935,73.76136014419576,,,,,,,0.4549388272870147,0.5006939515049199,0.56151192393093,0.3928662797373683,0.7420012615582797,0.40403784113373503,0.5309654805819183,0.17796343322515865,0.37135827036296604,0.3910438341760503,0.5247708365162933,0.35357552329940134,0.6412059140245664,0.208854383071766,0.3023433641432483,0.17667713803536833,,4.036771527189424,,36111.21608380523,11612093.0714764,1042579.45833153,104330.197071403,118533.258924239,714207.342361576,173846.911265874,118075.342515917,10099.7758106079,nan,nan,nan,nan,nan,nan,nan
1985-04-01,,,,,,,,,,,31.593569606038965,,,,,,,,,,,,,,,,,,,,,,,,,58.60999999999999,,,,,69.68583333333333,86.56388322507574,118.68984537503934,72.2680331350532,,,,,,,0.5319273835075914,0.5799516292847093,0.6346801778228923,0.445438622946015,0.8499961208553971,0.49415751303919,0.5773392604969113,0.27215928420641433,0.48046718987971065,0.42285080263075736,0.5679389675186509,0.3827079686865396,0.6969413879632324,0.2673852000524017,0.3130134664740917,0.2012003248955627,,5.022258292946007,,58192.35850467999,11546940.1681099,1041676.15503916,95505.5119095865,126672.472047631,718569.794399915,174436.058409164,106915.80637616,10570.5345195192,nan,nan,nan,nan,nan,nan,nan
1985-07-01,,,,,,,,,,,31.917348447203967,,,,,,,,,,,,,,,,,,,,,,,,,66.73333333333333,,,,,82.49443333333333,83.70012920817005,118.649255205477,71.35866751464707,,,,,,,0.6713308419921807,0.742841223805312,0.8247750309090486,0.5721956334403814,1.11399433172805,0.612645329220708,0.6656040576637987,0.33944588997610814,0.6328153371111713,0.45820897365737573,0.6365619172064694,0.454211420798356,0.758181471847814,0.34185111525313466,0.323962284299015,0.22613099662161304,,6.531610746793363,,70709.6389355209,11605606.6558549,1048190.84461986,88294.8939716387,117803.027681104,717894.795633415,174660.962406963,121301.256335139,6334.63909527396,nan,nan,nan,nan,nan,nan,nan
1985-10-01,,,,,,,,,,,33.07056427089776,,,,,,,,,,,,,,,,,,,,,,,,,65.97000000000001,,,,,93.49876666666667,83.14822807183657,118.51230264642368,70.59022788517579,,,,,,,0.8013257709476059,0.8910403459267325,0.962319708315006,0.6712905096937004,1.2748333574608965,0.7370637348712187,0.7690862319044536,0.2718696777859337,0.7876815757113946,0.5215145748402956,0.729863405521947,0.5695900023548203,0.834798222210463,0.4001993174784583,0.37317607658677265,0.40002265416620597,,10.253889234657272,,192953.69040852133,11581710.1937746,1045345.04335517,81836.11864689,120533.388598895,714739.388508767,169539.770142429,131354.607822246,-3698.51014785874,nan,nan,nan,nan,nan,nan,nan
1986-01-01,,,,,,,,,,,35.12301481648746,,,,,,,,,,,,,,,,,,,,,,,,,74.04666666666667,,,,,103.61086666666667,65.82884277470356,117.20160504266899,55.639639992514994,,,,,,,0.7990127835924467,0.88277484440163,0.9801649715070724,0.6825128070703707,1.30312510622886,0.7231861445769754,0.8493711682351283,0.32064301364905334,0.719564960769803,0.640716403855014,0.823708529033958,0.6237142332561514,0.9587075747038516,0.41471289254162996,0.5270682298427191,0.34827753139418466,,13.760726965922267,1894728.0586984267,553444.960502422,11345667.8923105,1025188.29704487,98012.1913490651,119972.496864783,719018.612869823,167487.31390856,112901.45017089,-3055.66746399431,nan,nan,nan,nan,nan,nan,nan
1986-04-01,,,,,,,,,,,35.51665626477146,,,,,,,,,,,,,,,,,,,,,,,,,81.87666666666667,,,,,114.00736666666667,55.84795373907343,116.21931908870634,47.5970985343295,,,,,,,0.969463094545641,1.0724629756729396,1.19970013096932,0.865825308287556,1.56277825927617,0.8692770930006407,0.9465762189578193,0.43822399990748534,0.8932592055963626,0.7213622041335584,0.929440468963044,0.715752306387774,1.0727016794162065,0.5047768488095983,0.5719610499372266,0.399686503223938,,15.0756709926544,2034178.9835804235,229844.50029821135,11204328.8187642,1021359.01590513,89309.5520223553,120685.093026294,705340.278091228,157600.625096983,123254.958241691,1066.82749767154,nan,nan,nan,nan,nan,nan,nan
1986-07-01,,,,,,,,,,,36.08108380118063,,,,,,,,,,,,,,,,,,,,,,,,,95.38,,,,,126.13806666666666,56.352448670228874,116.00945491384233,48.9952835831667,,,,,,,1.2575024713179133,1.3861092519224403,1.5802623972185,1.1435709236404998,2.0524952664810967,1.07696241702976,1.0959986805998334,0.5436912079296653,1.1572786271442768,0.8922938397830619,1.08886244898844,0.8668411247737197,1.2332427444242167,0.7690342063915067,0.728646200112706,0.6961765639309644,,23.1083924921535,2954460.9619394634,154464.72528112066,11024508.0911471,1001971.48859139,79109.6868352833,124460.92448855,695650.523548274,144836.716793347,126273.453902578,-6011.18077657605,nan,nan,nan,nan,nan,nan,nan
1986-10-01,,,,,,,,,,,36.35133600814867,,,,,,,,,,,,,,,,,,,,,,,,,98.18333333333334,,,,,133.07746666666665,59.06574038526029,116.768224902408,50.97934448729706,,,,,,,1.55766288650881,1.7261190340523431,1.96722384427592,1.4287011723514267,2.532402975374293,1.3043636439599366,1.2844655963262832,0.5387524710413234,1.4346351816245966,1.06957118073772,1.27330832701365,1.0108132503246283,1.4458285792860266,0.9731879973162713,0.9232084444884564,0.99304045208418,,40.47244088033703,4746640.641358147,326351.29102035897,10952435.2344758,999235.875974942,75434.2280294357,124724.319471777,684015.967835563,142315.945257761,136981.085897867,-11452.0145289231,nan,nan,nan,nan,nan,nan,nan
1987-01-01,,,,,,,,,,,33.0152268442297,,,,,,,,,,,,,,,,,,,,,,,,,96.33333333333333,,,,,137.55363333333332,64.3451086061728,117.85495151326768,54.23804418993267,,,,,,,1.74264105795727,1.9423189666064333,2.2587756685133766,1.5821193575966601,2.99621344837235,1.4441991769303533,1.45984652595133,0.6535667160504476,1.5646440664609866,1.2930053631566767,1.6013513501781667,1.3034332017535168,1.8035211604520065,0.9598759966420704,1.0121361069552701,1.0140575198992108,,79.8756925219184,8524275.505210256,733010.8979709031,11063181.1901069,1005206.07137754,81989.5399730812,123713.708060827,683002.097980951,138917.440861263,133358.887455096,3852.27619761509,nan,nan,nan,nan,nan,nan,nan
1987-04-01,,,,,,,,,,,33.9799854943003,,,,,,,,,,,,,,,,,,,,,,,,,92.03666666666668,,,,,138.5687,68.28777378747503,119.74569928924068,56.546930410838534,,,,,,,2.2242690450985667,2.43586430437482,2.8536465042255337,2.00216652843228,3.794676105945397,1.7806418534512398,1.6972019609001567,0.8198939075476509,1.9823231481166734,1.6910289437094768,2.0427764738069,1.6000387252494968,2.33667518019034,1.3391750753382035,1.3203416655207767,1.4100331141328966,,145.83888639809368,17189343.576069336,1759427.71071588,11370009.3174828,1032710.83153134,83702.1157801041,121869.600092178,702292.972200419,156653.674571079,134591.464984981,-1544.55798534139,nan,nan,nan,nan,nan,nan,nan
