fecha,SR17536,SR17537,SR17538,SR17539,SR17540,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,33.4798659013973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4750652551993,118.401990986229,72.9954073821464,0.443157106513107,0.493510871244689,0.56120329868965,0.379770596467792,0.748646780756524,0.380512989248485,0.517362495605005,0.15581886239837,0.351282831025864,0.377669105747427,0.507233379584134,0.350736141215461,0.611062428244217,0.196502698583993,0.295716937177615,0.165181758210778,,3.70715432284255,,40587.2279780665
1985-02-01,,,,,,,33.5632685317739,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2723048454852,118.295507758062,74.1893210312581,0.450445696309089,0.495784994711157,0.555741912457712,0.392504021505314,0.733030919301909,0.403077036042658,0.529984041882498,0.172640341854084,0.36742965254358,0.392369901543707,0.52445904066461,0.347953501999516,0.645718955855,0.205016041066851,0.303948859428066,0.171151697907325,,4.02904843835823,,26803.3788580035
1985-03-01,,,,,,,31.1311684989119,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.4430125984137,118.450205837746,74.0762737805669,0.471250771768285,0.512512068062754,0.567592257741141,0.406324052757457,0.744329615944899,0.428528667031934,0.545283755352464,0.204949193015994,0.39661048655947,0.402783459830279,0.542282016600607,0.357703939722388,0.666666755542157,0.22619906320574,0.307338748985899,0.194007869477795,,4.37451828104366,,40462.7896888474
1985-04-01,,,,,,,32.1285013792488,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5939910690737,118.662298592896,73.0473572655259,0.49405648110404,0.538108052654871,0.591913405768148,0.422318926193145,0.782194734274112,0.455021706238782,0.558786570006745,0.244322672312734,0.428488503611761,0.418332141715814,0.561204319709384,0.375781142875821,0.682111820263649,0.232875168701946,0.310597881581483,0.196774150426546,,5.00589330872648,,71489.9212180406
1985-05-01,,,,,,,30.6728729042695,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.6996415266495,118.716217321539,72.1272977299653,0.529968164899121,0.578675136325946,0.630282690654765,0.443725103064727,0.842630209824985,0.496106804481532,0.577276192247235,0.276696475420673,0.48326740500325,0.423163693037151,0.567178480779999,0.370582287816218,0.701622540955452,0.262522897663722,0.312235343302823,0.209487229987448,,4.837388796378,,66637.0986673717
1985-06-01,,,,,,,31.9851554009463,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.3944142051246,118.691020210681,71.6082473306866,0.572304029344592,0.624322859638458,0.681849970907716,0.470271879929692,0.925161329112941,0.53134481478861,0.596082690023156,0.294821417414122,0.529336221368755,0.4271410900773,0.575231102407585,0.39033484047234,0.707018943843218,0.307485776054982,0.315470681828105,0.200539365580386,,5.22363149856105,,35087.6654876446
1985-07-01,,,,,,,31.7378765727562,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.9241177750101,118.681577153932,71.6682243269403,0.624326075417913,0.680899151423291,0.752013792364702,0.519641735613217,1.01857657714371,0.566754528004673,0.628563075032594,0.41424201035106,0.568232618287107,0.441119903879958,0.606264704231202,0.434642204367154,0.716973329484034,0.353215131952356,0.319132177674867,0.209481637771736,,5.87409824187477,,56733.5277772761
1985-08-01,,,,,,,32.4781573785301,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.9041676027675,118.885598051285,71.6028742145455,0.667005835888701,0.744912918629575,0.829209524020304,0.577301846839282,1.11711689263345,0.610963152049515,0.663602770499759,0.507889018800218,0.622433362902276,0.458721470008011,0.637938951608985,0.456387141247721,0.761559395639261,0.319176805539172,0.323864031284631,0.218215536964815,,6.76711157546634,,83651.9277508
1985-09-01,,,,,,,31.5366209968902,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2716857253042,118.380590411231,70.8068574122173,0.723623209363346,0.803474002962473,0.893104189533967,0.619643315111498,1.20628787514115,0.660217433824878,0.704413341978265,0.0948298545670656,0.70716224919888,0.474952837475046,0.665699451611279,0.463965513724124,0.796122777006323,0.353333324098249,0.329293292651242,0.253116267230527,,6.95218381900033,,69027.394921541
1985-10-01,,,,,,,32.0955021715141,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0861959416223,118.943778514403,70.3128435739421,0.775997784985946,0.864792784813013,0.946818055848682,0.653275909213328,1.25274653474056,0.70174462656499,0.738985171253719,0.22702356081156,0.75869004877942,0.490320543526463,0.699711442669917,0.523158858166981,0.811656451877609,0.407057733525656,0.332018405375496,0.307945976000213,,9.14557484392528,,146232.508215819
