fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF235719,SF235716,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181
1985-01-01,,,,,,,,,,,,,,32.720706857647436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55944202891925,,,,,67.27163955215097,88.06309333387453,118.38256819399935,73.76181403117867,,,,,,,0.4549250342681,0.5006024164951653,0.561511967225716,0.3928662399563943,0.7420009859984606,0.4036040583990257,0.5308275180610014,0.17795920987273764,0.37176905901328333,0.39105639483212,0.524746195987199,0.351013318876689,0.6412330545917077,0.208664759938614,0.30246026989978536,0.17711223472382934,,4.036741223549496,,36116.39007278497,11612093.0714764
1985-04-01,,,,,,,,,,,,,,31.592768554750865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.874805010206636,,,,,69.5285874782832,86.5637279484522,118.68984537503934,72.26905181478827,,,,,,,0.5320972384459464,0.5803684370350006,0.6346802998833253,0.4454386281950373,0.8499966839604323,0.4942234719558223,0.5773957275743573,0.272156857586141,0.48036125070400765,0.4228505529385173,0.5679107083266036,0.3812781541263573,0.696959396131663,0.267447005338413,0.31282464016200767,0.20170096024373899,,5.022257991836523,,58080.97679587017,11546940.1681099
1985-07-01,,,,,,,,,,,,,,31.915889307303733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66282345953766,,,,,83.4454523169786,83.70011123204314,118.649255205477,71.3579525554364,,,,,,,0.6716376321036203,0.7430954572228821,0.8247750064919703,0.5721956281222894,1.1139945790113233,0.6126921692550217,0.665557066296966,0.339446174140841,0.6326129430832533,0.45820337211545265,0.636573922807942,0.45127956626005833,0.7581453472616957,0.34198095308719534,0.3240381633224873,0.22678956130933967,,6.531715063053036,,69925.85711094357,11605606.6558549
1985-10-01,,,,,,,,,,,,,,33.0728893261467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1891443366812,,,,,92.68515418727924,83.14835065678666,118.51230264642334,70.58952111888458,,,,,,,0.8008526567261006,0.8903464517379831,0.962319552303552,0.671290544958638,1.2748329445358233,0.7373505474889913,0.7692211764716297,0.2718767568035437,0.7874298059305366,0.521505154666197,0.7299177765112654,0.579696759850929,0.834779875624104,0.40015408882015935,0.3731839574160804,0.3984375740152073,,10.253806166884369,,193910.79918550068,11581710.1937746
1986-01-01,,,,,,,,,,,,,,35.123224119103405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.64574252631937,,,,,103.54756174295204,65.8288889106996,117.20160504266933,55.639925606209395,,,,,,,0.7989845273468289,0.882782595274731,0.9801650186590597,0.682512776630969,1.30312475751219,0.7228009540246084,0.8492917136013229,0.320637910267011,0.720148587067008,0.6407361140421496,0.8236707801505138,0.6198319882779727,0.9587489201002116,0.41453968832089066,0.527189670716253,0.34868482011599705,,13.760621852925501,1894757.6638438099,554124.684717001,11345667.8923105
1986-04-01,,,,,,,,,,,,,,35.51573485713437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.97508279546621,,,,,113.87368717146167,55.84780328439107,116.21931908870634,47.59770641111263,,,,,,,0.9696437140693394,1.0729078524571227,1.1997002787306832,0.8658253114897563,1.5627788233248066,0.8693268979359713,0.9465977864769629,0.43822137715401704,0.8931692024660203,0.7213613675162164,0.9293960275144949,0.7126440529253166,1.0727298165270467,0.5049676754994944,0.5717312333313119,0.40037242029610604,,15.075672133393832,2034150.2978025265,229211.07853606998,11204328.8187642
1986-07-01,,,,,,,,,,,,,,36.079001794808995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.07802329866696,,,,,127.615080501403,56.35243481765104,116.00945491384266,48.99484160973264,,,,,,,1.2578615742994865,1.3864222245749798,1.5802623654949668,1.1435709214839866,2.0524957409608198,1.07698989050063,1.0959144276642834,0.5436916183907287,1.1570012842798467,0.8922839534040556,1.0888857777481868,0.8617018752272497,1.23318337414693,0.7691155920572826,0.7288090331983104,0.6968479927579118,,23.10876985985597,2954399.6029758267,153241.86028847736,11024508.0911471
1986-10-01,,,,,,,,,,,,,,36.35426641268344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4080514570021,,,,,131.648320240098,59.065860011593095,116.76822490240733,50.97890261682104,,,,,,,1.5571115956558135,1.7251331866521034,1.96722364856691,1.42870118617328,2.5324022445101533,1.30461606874812,1.2844935200555165,0.5387608969734566,1.4342442532418234,1.0695530350490599,1.2733930320755533,1.0270304896501923,1.4457984242806632,0.9728606643552986,0.9231997556502036,0.991054683366197,,40.472107445798535,4746717.536624816,327799.1504837267,10952435.2344758
1987-01-01,,,,,,,,,,,,,,33.0155527468158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.34677106725132,,,,,137.47098503704532,64.34514843852126,117.85495151326832,54.23833651416194,,,,,,,1.74255530538439,1.9424642674502202,2.25877573129819,1.582119347506633,2.9962131454569003,1.4438376015472834,1.4600191702610967,0.6535605045854214,1.5656262982576434,1.2930411798392967,1.60127647451821,1.2969409726908,1.8035980048882998,0.9599637977482954,1.0121300283213601,1.0144558086580113,,79.87517814095894,8524386.001191119,732078.8110907493,11063181.1901069
1987-04-01,,,,,,,,,,,,,,33.97904194453333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.69624940273464,,,,,138.74745183833033,68.28763047517323,119.74569928924099,56.547503543147734,,,,,,,2.2245183273146663,2.4363736643389466,2.8536467115476296,2.00216653390302,3.7946771240269066,1.7807201175334033,1.6970862483009965,0.8198908985031973,1.9820783457538267,1.6910260385482534,2.0426867010295298,1.5919931122700064,2.336735387755563,1.3396562115100366,1.32015506292659,1.4113193686638132,,145.83885442710564,17189096.67416103,1756493.3747128833,11370009.3174828
1987-07-01,,,,,,,,,,,,,,35.70288516026353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.68434962825113,,,,,132.21557497634566,69.19417415868354,121.033870330819,57.652481261145965,,,,,,,2.8982794519515536,3.1900845693482833,3.762587307859347,2.6107399145845065,5.04693376576009,2.2889943775138666,2.0146431456430567,1.0547864135615888,2.6465802601417234,2.1025759912577233,2.575046689165887,1.9048098126993498,3.0154919457784732,1.7483431784375298,1.6147942528747665,1.8593017863317567,,281.081029977772,39866399.71361643,2853158.5934597664,11462394.4833155
1987-10-01,,,,,,,,,,,,,,36.64753304667716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.03926744987994,,,,,128.74942856795232,66.01730997426533,122.54264780070268,54.2032000298742,,,,,,,3.751698449994223,4.162701718063221,4.882074191017307,3.3025954387626597,6.669424975327137,2.9941455844378932,2.4738621512909167,1.2351055662470467,3.5673980847409865,2.6243864854070833,3.3220865134282067,2.499012545757197,3.8914543577131764,2.125858637422527,1.9582587234549,2.32303097853061,,137.14099315054668,23062279.36845133,2195406.22052877,11560459.095168
1988-01-01,,,,,,,,,,,,,,24.62493745091777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.27156126670194,,,,,122.50101095809566,64.67281059827553,124.16601670371865,51.8283287887107,,,,,,,4.96639497509324,5.4538971786243975,6.4671498291965435,4.3514707372415735,8.867774638772465,3.865136183418493,3.09248607856388,1.7620728638351466,4.648008402961943,3.7565037973215696,4.345585426017813,3.0227655254676336,5.240560716018844,3.21948284590065,3.1009860835015135,3.5477389633660934,,175.20815701121265,32980429.499933768,1517955.7274845198,11480960.8468467
1988-04-01,,,,,,,,,,,,,,24.160066992462433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.621224156653035,,,,,113.40868943834967,65.09511881439516,126.16668292350666,51.207373131316025,,,,,,,5.588389191807437,6.160345173892387,7.1737730197827565,4.764427139852383,9.942087203693383,4.5465270314765664,3.9481644214667866,2.0636268860868765,5.287597917952319,4.1208149182652605,4.996810545308623,3.715514595254097,5.844392185905346,3.307037454441413,3.14595744645094,3.6421487349426935,,176.25810960659032,36725505.31429997,1459148.2061343333,11443043.0968728
1988-07-01,,,,,,,,,,,,,,21.847915457069764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.69619921135513,,,,,105.12583672143133,62.92203400432114,128.89813218219533,49.14116046725573,,,,,,,5.964380211596864,6.499918399814303,7.350141200531513,4.908996099818103,10.1430990885403,5.099147873082057,4.811683999995293,2.4584997581385233,5.694135979806781,4.505712626442594,5.799327192152259,4.378892299185924,6.73851489991753,3.43167963459894,3.1991265397525197,3.7395214797543637,,190.79152083239333,39132869.8356807,1384455.688313704,11454697.0014456
1988-10-01,,,,,,,,,,,,,,14.027004720428634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.64723669289203,,,,,103.53933809667335,62.4844473964406,130.14217284945832,48.24166828628993,,,,,,,6.19524310582793,6.701566466015604,7.33999981732677,4.98694658713781,10.00018516342847,5.566923869904577,5.626513486777683,2.878781712653097,5.980113247434283,4.764845205190767,6.387570857446604,5.006871502773056,7.325940204787323,3.459673024173213,3.1699533691905466,3.90208155434558,,212.51348426849768,46812249.57731033,1539109.383399589,11630199.704692
1989-01-01,,,,,,,,,,,,,,11.681433799273234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2873192022554,,,,,101.24373994011599,69.37921071664994,132.23313171385666,52.32810751355553,,,,,,,6.31846081665748,6.922028447381437,7.371819349198237,5.107945502140747,9.884074240924248,6.07543741388746,6.446686949450053,3.1681544063646037,6.348586637739136,4.805799011982363,6.48939523988956,4.985425300184007,7.503781462788868,3.2781338039579695,3.1009281812371,3.7520385036433734,,223.82202783801665,32143650.935703468,978874.0547492857,11848345.9695141
