fecha,SR17536,SR17537,SR17538,SR17539,SR17540,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,33.4805078794745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4885507001682,118.401990986229,72.9955740205743,0.443156670234006,0.493989875580434,0.56120329200047,0.379776694205078,0.748646847651238,0.380513096647688,0.517362556515502,0.155814974621611,0.351282942009161,0.378564028210854,0.507214248718923,0.348582961512266,0.611064329973762,0.196127211076209,0.295692395026214,0.167015074444286,,3.70679603666123,,40584.9283090012
1985-02-01,,,,,,,33.5636202666663,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2689996433138,118.295507758062,74.1891919704299,0.450445328099226,0.495869352803829,0.555741904661062,0.392505029864481,0.733030947757346,0.403077097103418,0.52998403672756,0.172644662871072,0.367429789903391,0.392722129538488,0.524642616162964,0.350673218733212,0.645720931040682,0.204592871418211,0.303933200454507,0.170518475523886,,4.02904300774518,,26800.0827975163
1985-03-01,,,,,,,31.1316675021004,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.5778721576132,118.450205837746,74.0757919255498,0.471250488280963,0.512222540332228,0.567592242275595,0.406323637268233,0.744329601167304,0.428528720501998,0.545283714840862,0.20496104516831,0.396610627396199,0.403210564946607,0.542463520388955,0.361470389668359,0.666668978354511,0.225854881421986,0.30732940337836,0.191564098869931,,4.37424943621642,,40464.6123074664
1985-04-01,,,,,,,32.1292994344734,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5889693077953,118.662298592896,73.0469369497127,0.494056283535394,0.537656114070839,0.591913383078466,0.422318182234747,0.782194685555603,0.455021740943891,0.558786518143245,0.24433765430641,0.428488610989725,0.41862984717088,0.561245300028671,0.382854695104985,0.682114132486386,0.232611975816934,0.310597026236965,0.19371680905773,,5.00571026484866,,71490.7688347019
1985-05-01,,,,,,,30.6739178999066,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.6930559215778,118.716217321539,72.1269437060343,0.529968009667265,0.57825422796679,0.630282665256496,0.443724386638931,0.842630156052347,0.496106821730683,0.57727613439168,0.276713319677958,0.483267466165647,0.423269390729556,0.567360803366968,0.376033415592065,0.701623965576791,0.2623077918766,0.312237162448041,0.207024672333885,,4.83734174810071,,66639.8956154582
1985-06-01,,,,,,,31.9867716339077,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.385826512357,118.691020210681,71.6079711053468,0.572303865826772,0.623943748728019,0.681849946680473,0.470271387531027,0.925161282037456,0.531344821351159,0.596082637681863,0.294837370103901,0.529336249111634,0.4270404517019,0.575216463202449,0.3892357954931,0.707020922461137,0.307269790781125,0.31547862594095,0.20243407688567,,5.22383059129785,,35090.8789358779
1985-07-01,,,,,,,31.7391375828669,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.8794735580036,118.681577153932,71.6684555423264,0.624325901023919,0.680591584230285,0.752013774613058,0.519641263876398,1.01857653907806,0.566754526728037,0.628563047419458,0.41437116150732,0.568232634809501,0.440695234453306,0.606296615003356,0.433678204225598,0.716971045370046,0.352983157448027,0.319147604398827,0.209103810819096,,5.87441265917843,,56734.8516018668
1985-08-01,,,,,,,32.4797796439378,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.8558966653251,118.885598051285,71.6031176163625,0.667005631716774,0.744639068858862,0.829209513183479,0.5773018416605,1.11711687189866,0.61096312594112,0.663602813855663,0.508203840564552,0.622433366432758,0.458300303788177,0.637849570654505,0.455865430903913,0.761556768295915,0.319252930102961,0.323873031929793,0.214681435130886,,6.7676316788337,,83654.2281272743
1985-09-01,,,,,,,31.5384511393081,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2579961827804,118.380590411231,70.8069978076374,0.723622995636169,0.80329293675495,0.893104187776348,0.619644521210432,1.20628786118029,0.660217330610383,0.70441347249505,0.094641780554365,0.707161974420308,0.474497650391319,0.665508170892062,0.473090627127882,0.796118050360017,0.353357457312659,0.329292031505978,0.254931599082811,,6.95312165706331,,69022.8104509072
1985-10-01,,,,,,,32.0923761237217,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0918454654766,118.943778514403,70.3131239764662,0.775997932713848,0.864569914945247,0.946818197406459,0.653277960060568,1.25274657306906,0.701744454090665,0.738985412414018,0.226838341567984,0.758689667513356,0.489656941149982,0.699117505661324,0.513606661352286,0.811655961669423,0.40730074666473,0.332024501023063,0.309555342128566,,9.14615882427125,,146240.699510601
1985-11-01,,,,,,,34.1873507188877,,,,,,,,,,,,,,,,,,,,,,,,,64.31,,,,,93.5972,84.742685040018,118.649963762501,71.4393849107445,0.849455666848581,0.93877700976412,0.990135376273283,0.697912355534971,1.28763249663867,0.798338041528619,0.776236685624179,0.28041245358335,0.879821830923856,0.504249541774616,0.733379287068418,0.572296843098884,0.837193161012983,0.388223756975634,0.336026127722354,0.572011396669496,,10.2036230547212,,210781.673625622
1985-12-01,,,,,,,32.9024293692312,,,,,,,,,,,,,,,,,,,,,,,,,71.65,,,,,95.6431,82.5988070136909,117.943165662279,70.0592596282775,0.776942062823421,0.869775217467914,0.949994248804493,0.662676978963158,1.28412048299219,0.711102906924673,0.792355136018774,0.310492902248731,0.723756632952231,0.569713937902795,0.757113452866354,0.622866502530745,0.855734116001592,0.404985261273697,0.451898522314214,0.31963811521934,,11.4117457019389,,229677.31348526
1986-01-01,,,,,,,35.2731352784571,,,,,,,,,,,,,,,,,,,,,,,,,72.15,,,,,96.9711,74.4910959026127,117.477714372695,62.8231018528731,0.775704415619293,0.858098344064748,0.957950180777816,0.657443218920808,1.26831180408576,0.689411377713553,0.817764902120087,0.299865539360948,0.696130386671686,0.622741324335748,0.808760069595758,0.640214135982327,0.913019085002167,0.393579788033919,0.51284734768492,0.318980483726392,,14.276356952771,1863220.89009583,377929.048821385
1986-02-01,,,,,,,34.748625663175,,,,,,,,,,,,,,,,,,,,,,,,,72.49,,,,,103.7211,63.8820408194181,117.277242854129,54.087803702408,0.790896529217127,0.875417160802049,0.970469879919146,0.678015907273227,1.29588545735927,0.722469644421387,0.852071892716115,0.312380171738794,0.711043679709819,0.63960831252157,0.816843474869189,0.605992788779545,0.965244720971724,0.405004016623119,0.526191053512942,0.339307225555774,,13.706707501721,1913037.57723729,520946.351766871
1986-03-01,,,,,,,35.3621693675495,,,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,110.1404,59.2467267640015,116.84985790125,49.9907738634566,0.830437272537772,0.914808866152407,1.01207943172177,0.712083442099662,1.34518311646549,0.757684136269342,0.878267453298447,0.349407232857982,0.753301591282946,0.661867383159577,0.845532497826179,0.624935775070299,0.997608237611533,0.44556787996663,0.541815118417094,0.385327396249861,,13.2983731361957,1908073.61786357,751465.781518871
1986-04-01,,,,,,,35.9517132488704,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,112.0406,56.9316999199033,116.442838129674,48.3571242171922,0.88489336074792,0.975950638888715,1.08703247171067,0.773518427503134,1.43194930958065,0.802750467716386,0.907996271175556,0.396246528991203,0.807165920949023,0.689793013847076,0.876484787976109,0.639714070797592,1.03463244954084,0.459769317975481,0.557501743247856,0.385722242204398,,13.3443287959198,1939315.68723704,405390.114407341
1986-05-01,,,,,,,34.7156637028551,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,114.8355,56.2179202777105,116.150336662951,48.0345062969574,0.965093901419678,1.06533730340402,1.19079817992996,0.863143971118717,1.54688354452865,0.862837108962825,0.938754875557895,0.440044918565916,0.886537728442558,0.723772665823506,0.931222842882268,0.724124502248722,1.07118917244648,0.49903770042945,0.572008151090886,0.403571240722991,,15.3235473132404,1986354.26941133,110712.890044272
1986-06-01,,,,,,,35.8927479626194,,,,,,,,,,,,,,,,,,,,,,,,,84.63,,,,,115.146,54.372688576354,116.064782473495,46.3863198296573,1.05898005413611,1.17610005316121,1.32127535906009,0.96081214212761,1.70949893700406,0.942244568189746,0.993028343942384,0.477948131593515,0.9858142405226,0.751238609438278,0.980621826017298,0.783418346481199,1.11218837902548,0.55556010756296,0.585396748929298,0.409272703873047,,16.5594811818234,2176685.71311204,167556.542779844
1986-07-01,,,,,,,35.8457167447628,,,,,,,,,,,,,,,,,,,,,,,,,90.08,,,,,121.3494,51.9081196295224,115.907955211968,45.3395369948424,1.14440445287866,1.27181993117195,1.43822778605693,1.03684323508886,1.8745560080373,1.00539944792776,1.04120760055938,0.585091584172309,1.06161458893506,0.786529898979075,1.0351524190245,0.808905924213073,1.17439575672587,0.627810304963312,0.601710579765959,0.470206342156701,,19.8079845054769,2546320.66033972,171334.742264202
1986-08-01,,,,,,,36.2005078735724,,,,,,,,,,,,,,,,,,,,,,,,,95.17,,,,,126.2962,57.6126553734023,115.898717591594,50.2780201225342,1.25689506387627,1.38235234225082,1.5761467569221,1.14218607720582,2.04540863106775,1.07396887038132,1.09129369232491,0.67307579789201,1.14794131566291,0.915408713279279,1.08274500657198,0.862076900381651,1.23152927451576,0.800487803193039,0.7592946122077,0.78143724934298,,22.2122584020908,2705206.19864988,130778.2180943
1986-09-01,,,,,,,36.2052767510288,,,,,,,,,,,,,,,,,,,,,,,,,100.89,,,,,130.7686,59.4411086162024,116.221691938021,51.372558973846,1.37232718235076,1.5041554736229,1.72641186719197,1.25168467153694,2.23751933648704,1.15151671862465,1.15508312265058,0.371431760173424,1.26142326117119,0.972943110173014,1.1486394202441,0.929540549299912,1.29397052870272,0.878846701386867,0.825888590959553,0.837447654798283,,27.3060629506953,3611512.75148828,157185.302724219
1986-10-01,,,,,,,37.0546391360165,,,,,,,,,,,,,,,,,,,,,,,,,99.66,,,,,133.8353,57.902636517811,116.434278795773,50.9183423249182,1.47719237181269,1.62719632847471,1.86325898605133,1.35277889274135,2.384884523937,1.22654656921323,1.22457726625159,0.485768437074636,1.34970605575325,1.00914995345393,1.20903593585871,0.95359498441942,1.36134407946799,0.954877533997039,0.852038320189907,0.897194862783893,,33.7828566270014,4081685.8544757,230749.393418875
1986-11-01,,,,,,,35.6742554229257,,,,,,,,,,,,,,,,,,,,,,,,,95.61,,,,,132.6815,58.6022955868885,116.869408401288,50.0602310936091,1.59775804515976,1.76199178514459,1.98722358788656,1.45342776045389,2.53372549909176,1.35625583979238,1.28186785277297,0.542922488726217,1.51746789849283,1.0644257857175,1.26701049992022,1.00506196073412,1.43707263755231,0.992186866568293,0.945257168992568,1.16122868328564,,39.330917521981,4725186.13164406,346146.14851833
1986-12-01,,,,,,,36.291273571823,,,,,,,,,,,,,,,,,,,,,,,,,99.28,,,,,132.7156,60.6860324612798,117.000987509982,51.9840063684114,1.59621254936125,1.78917033533161,2.05117657742797,1.47989567280066,2.67859872480424,1.33027999129605,1.34681679982632,0.589780332732126,1.43552867797891,1.13301091041367,1.34391429071033,1.07378280532717,1.53937967825543,0.972404753320818,0.973449924219229,0.92227440958249,,48.3030907277869,5433568.47563037,417597.468340222
1987-01-01,,,,,,,30.4220615480093,,,,,,,,,,,,,,,,,,,,,,,,,96.74,,,,,136.1684,63.1940400448554,117.387608987706,53.5372460853806,1.64272421841184,1.83179518839606,2.11932785298262,1.46524657082609,2.81313055233363,1.37135920103254,1.40475072662125,0.624197343011149,1.49444018392686,1.21282233968013,1.46256585323997,1.13395556746461,1.66837915356482,0.940391291557345,1.00162315251224,0.959027836631238,,61.3614906706668,6265342.38936232,380274.083918924
1987-02-01,,,,,,,33.4624835736458,,,,,,,,,,,,,,,,,,,,,,,,,96.71,,,,,137.4009,63.9344558647005,117.811989274061,53.9477809742924,1.73269537080682,1.93204841322805,2.24764701368015,1.58403242046145,2.98099986188943,1.4394751899306,1.45340617129705,0.644560531663163,1.55026371920685,1.2959996719982,1.59881725050156,1.3223653947309,1.79707400410259,0.945115847053989,1.01048672973677,1.00168109342032,,79.1179497640687,8111949.92552019,495211.879606019
1987-03-01,,,,,,,35.1739448400435,,,,,,,,,,,,,,,,,,,,,,,,,95.55,,,,,139.0916,66.0179587884847,118.365256278116,55.213157289592,1.85233710952575,2.0631128824498,2.40936508857614,1.69707892016518,3.19451244051879,1.52177706096364,1.5223964700244,0.691838695569501,1.6522581815584,1.37390447394017,1.74269055903506,1.45397864355701,1.94464899852938,0.994135782237797,1.02303347854192,1.07949846989036,,99.143363962299,11196063.9753397,1299522.61301273
1987-04-01,,,,,,,33.3511312940984,,,,,,,,,,,,,,,,,,,,,,,,,92.97,,,,,139.2941,66.8143165610804,118.966541002311,55.6013784710784,2.03091572315875,2.22576874591573,2.59717248157791,1.82242822729582,3.45069756611221,1.64891197917122,1.61166366799013,0.754413810423602,1.81408175178107,1.56464006461139,1.89526992440318,1.5332889442046,2.12856953644911,1.19879468836828,1.29316994597435,1.13309127252019,,128.038332195743,14576440.0125376,1684950.27232284
1987-05-01,,,,,,,35.8027180450504,,,,,,,,,,,,,,,,,,,,,,,,,91.5,,,,,139.2732,68.1408927802699,119.822171030726,56.2798474909412,2.22296621768323,2.42788998252413,2.8411967660126,1.99411450407757,3.77932445647738,1.77578919165615,1.69256908241627,0.816082240330919,1.97682920254069,1.70421118951363,2.04226625899989,1.62018269281198,2.32704539764317,1.34918349926616,1.32578467234679,1.44841484965201,,145.324833518427,16205378.9984198,1710562.57292968
