fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-11-01,,,,,,,,,,,,,,34.2000045369144,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.31,,,,,93.5972,84.7442172136193,118.649963762559,71.3949870646896,,,,,,,0.849560523431489,0.938775533074233,0.990135539179919,0.698341305026519,1.2876328000539,0.798340032988961,0.776245129083925,0.280419659620887,0.879826903164311,0.505034184760321,0.733409829600268,0.586137988859656,0.837047180357975,0.390945701507201,0.335646893533038,0.572609082026258,,10.2032344154386,,208840.10652639
1985-12-01,,,,,,,,,,,,,,32.9137298972585,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65,,,,,95.6431,82.6151724350321,117.943165662294,70.0616182204032,,,,,,,0.776937621751004,0.869771932957592,0.949994789126532,0.661981000958241,1.28412021146273,0.71110276933106,0.792371627940011,0.310393718821598,0.723757777413509,0.569238008527799,0.757060485674873,0.631214828891668,0.855697408800399,0.404969214607996,0.452123461625951,0.314942123692901,,11.4119072985649,,230726.887462874
1986-01-01,,,,,,,,,,,,,,35.2653758798089,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.15,,,,,96.9711,74.4747532561182,117.477714372616,62.8277180599142,,,,,,,0.775676898290178,0.858098104184354,0.95794789675033,0.657030756992765,1.26830620586375,0.68940801316729,0.817574768963238,0.300202221704994,0.696122194071383,0.621377513503325,0.808775485524005,0.642800972606188,0.913134378242503,0.393593142632193,0.513244620314837,0.314713336145663,,14.2760472997596,1863202.14889181,385450.255819707
1986-02-01,,,,,,,,,,,,,,34.7438141112067,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.49,,,,,103.7211,63.8859381649395,117.277242854133,54.0934553752215,,,,,,,0.790880667327069,0.8754173704209,0.97046896317645,0.678060461614547,1.29588531482371,0.722468235326678,0.852052430757683,0.312594257228008,0.711033473162733,0.639277433986377,0.816826646837031,0.600439091604372,0.965353078031909,0.404652660738694,0.526305556060112,0.341675405125682,,13.7077738473132,1913025.86859705,519590.716691771
1986-03-01,,,,,,,,,,,,,,35.3579340097438,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,110.1404,59.1256759602787,116.849857901258,49.9976818095858,,,,,,,0.830424843501878,0.914809555607648,1.01207822027644,0.712299979651461,1.34518279629682,0.757682801119869,0.878260356873723,0.349568730393001,0.753290583226007,0.661449918334657,0.845517073862082,0.616200501102608,0.997697299149398,0.445082575092592,0.541654011590421,0.388353902367151,,13.2981772495518,1908068.61468489,757307.9949952
1986-04-01,,,,,,,,,,,,,,35.9478022077081,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,112.0406,56.937298756529,116.44283812968,48.3629766572422,,,,,,,0.884884839464407,0.97595326342994,1.08703066059333,0.773605842243838,1.43195133614999,0.802749717886505,0.908001239752096,0.396381914605572,0.807158079175357,0.689264750374689,0.876475448303045,0.640581145645326,1.03470456526089,0.459751944698847,0.559622431591243,0.388743730796945,,13.3444048077488,1939316.98790929,407742.933417173
1986-05-01,,,,,,,,,,,,,,34.7120789367401,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,,,,,114.8355,56.2251456241744,116.15033666295,48.0388779087837,,,,,,,0.96508672559353,1.06533804919556,1.1907964622916,0.863264989154924,1.54688493549786,0.862836965227464,0.93875936089158,0.440237286402546,0.886534616465324,0.723498849115834,0.931215865537946,0.710066151348524,1.07122997268251,0.499106001283051,0.570969663819774,0.405988125754962,,15.3233046995386,1986363.07744785,111406.043075877
1986-06-01,,,,,,,,,,,,,,35.8892882539654,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.63,,,,,115.146,54.3819410172736,116.064782473489,46.3893027254781,,,,,,,1.05897179995001,1.17610060401338,1.32127371087532,0.960972051637775,1.70950012159085,0.942244630297613,0.993028075431462,0.478259064973393,0.985815086743583,0.751348297650376,0.980621988841698,0.786970592552149,1.11221476661986,0.555680367882034,0.585256413244574,0.407810949140229,,16.5593177068335,2176734.04421431,168492.768960675
1986-07-01,,,,,,,,,,,,,,35.8429064627453,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.08,,,,,121.3494,51.9494445898732,115.907955211899,45.351868599981,,,,,,,1.14439487535184,1.27182012675694,1.43822706623472,1.03702361804096,1.87455710953425,1.00539933135684,1.04122797770365,0.582817054758467,1.06161798497799,0.787186787981558,1.03516007520989,0.810930411058568,1.17434004661747,0.627871882011348,0.60166761996877,0.47068288586395,,19.8078094302872,2546364.45795216,171490.054877717
1986-08-01,,,,,,,,,,,,,,36.1977423979809,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.17,,,,,126.2962,57.6557575000808,115.898717591598,50.277467598411,,,,,,,1.25688451934749,1.38235228293984,1.576146923855,1.14232993084989,2.04540949917229,1.07396897624357,1.09134370439631,0.676867244170154,1.14794574663856,0.916027054294756,1.08276022256528,0.861862519076352,1.23143858548553,0.800783420084996,0.758930481661913,0.784236799080514,,22.2121025251408,2705164.41397165,130723.923537396
1986-09-01,,,,,,,,,,,,,,36.2022978938634,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.89,,,,,130.7686,59.4521922100828,116.22169193803,51.3566148531864,,,,,,,1.37231943516653,1.50415539045848,1.72641310249207,1.2517018504649,2.23752055227938,1.15151851332286,1.15516637207551,0.371185433706933,1.26143972067954,0.973698477045327,1.1486640791031,0.912409444766382,1.29385491240947,0.878731763707721,0.825351010007739,0.835537471249142,,27.3057744560447,3611607.06133681,157511.023133739
1986-10-01,,,,,,,,,,,,,,37.0658744412855,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.66,,,,,133.8353,57.8953494913136,116.434278795798,50.9191518957753,,,,,,,1.47719972657283,1.6271956922765,1.86327172292354,1.35269709607466,2.38488116608323,1.22655015751819,1.22471599615902,0.483640403688266,1.34972683656888,1.0103532551759,1.20906338830042,0.967437714063934,1.36129405717003,0.952297936654859,0.851455825441362,0.894853532834151,,33.7837832137953,4081687.34072906,223669.681640957
1986-11-01,,,,,,,,,,,,,,35.6883295697728,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61,,,,,132.6815,58.6022392896494,116.869408401384,50.0330348105763,,,,,,,1.59785824951015,1.76199036377231,1.98722350428652,1.45344337064492,2.53372601186608,1.35625886269305,1.28188155745964,0.54265519487591,1.51747706641027,1.06616748637232,1.26705722778239,1.026711103288,1.43683576663071,0.994911268055296,0.94420732896186,1.16154378602857,,39.3294593587509,4725110.08740798,341867.989694374
1986-12-01,,,,,,,,,,,,,,36.3027986602491,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.28,,,,,132.7156,60.6992157549814,117.000987510041,51.9859473957316,,,,,,,1.59621858680524,1.7891667304426,2.05117569053533,1.47907994302783,2.67859965608,1.33028135260218,1.34687852812552,0.58947926010589,1.43552833552873,1.13218574444725,1.34382783056334,1.08736488986488,1.53931461136626,0.972397002621424,0.973998131603339,0.916827058984363,,48.3037168673593,5433466.81472854,417860.794698107
1987-01-01,,,,,,,,,,,,,,30.4159198491179,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74,,,,,136.1684,63.1803595077445,117.387608987597,53.5409556610626,,,,,,,1.64269172969353,1.83179587200137,2.11932075372818,1.46492374490412,2.81312307542333,1.37135806064961,1.40438411106909,0.624502642044967,1.49443050177306,1.21027447224691,1.46260093803861,1.13869024241641,1.66859021118851,0.940542689980689,1.00240952574038,0.952145073252563,,61.3598412545655,6265288.48502934,398405.952124305
1987-02-01,,,,,,,,,,,,,,33.4580951921871,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,,,,,137.4009,63.9391987032034,117.811989274088,53.9529879656663,,,,,,,1.73268025060261,1.93204898671743,2.24764325514129,1.58420251755736,2.98100269584425,1.43946868422525,1.45332156248308,0.644733164640301,1.55025897086654,1.29547953506183,1.59878191569631,1.31520504734581,1.79727248364927,0.944692847214478,1.01084921410683,1.00616591685414,,79.1248247967532,8111908.30514182,492614.200218568
1987-03-01,,,,,,,,,,,,,,35.1700072162061,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.55,,,,,139.0916,65.9156286518096,118.365256278118,55.2201226125755,,,,,,,1.8523249093101,2.06311334135482,2.4093632605958,1.69743737907887,3.19451369758639,1.52177221066466,1.52236511629983,0.691960596075391,1.65219079059105,1.37318324045249,1.74265838268582,1.43666714949313,1.94481619115659,0.993741344400096,1.02314779089333,1.08386141435897,,99.1414643922204,11196041.6809895,1305200.014313
1987-04-01,,,,,,,,,,,,,,33.3477349624146,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97,,,,,139.2941,66.8210149574832,118.966541002296,55.6074213579639,,,,,,,2.0309094079208,2.22577235250498,2.59717230672302,1.82247042852266,3.4507013671565,1.64891142948487,1.61163883894624,0.754512515787352,1.81408779106879,1.56338170808183,1.89524788345895,1.52813736169072,2.12870883046849,1.19898459198564,1.29630532718832,1.13675072645742,,128.039285156096,14576455.0886397,1691993.01239302
1987-05-01,,,,,,,,,,,,,,35.7991364573701,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,,,,,139.2732,68.1480496062641,119.8221710307,56.28364138465,,,,,,,2.22296034267999,2.42788994826164,2.8411978130731,1.99423506578192,3.77932510382167,1.77578929540728,1.69253451044466,0.816098194487349,1.97683685113386,1.70365305203611,2.04225240816546,1.59004142477013,2.32712871583278,1.34943398618826,1.32359417928282,1.45118444819011,,145.322422016807,16205447.076895,1720315.3346932
1987-06-01,,,,,,,,,,,,,,32.7924025268214,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64,,,,,137.1388,69.8947561164033,120.448385834726,57.7495980733132,,,,,,,2.41969720911591,2.65393361489525,3.12256996624563,2.19021039168504,4.15400476605555,1.91722450450745,1.78708671600136,0.889242714755936,2.15531011285299,1.80610252766331,2.19081277524733,1.65724716483456,2.55428331254199,1.46992134958142,1.34105714610884,1.64785478812821,,164.155029658374,20785078.3767502,1857254.91773781
1987-07-01,,,,,,,,,,,,,,35.4164593117933,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.26,,,,,132.4679,70.7078810718026,120.729130639416,59.1669569705007,,,,,,,2.65070502447154,2.92359663692214,3.44482530990327,2.40184594423385,4.60370840510318,2.10518012775002,1.88873389433166,0.985720383614574,2.41136180779069,1.92059290942345,2.37061799145071,1.76415499032894,2.76477536817298,1.58643145723914,1.4097567391435,1.75413052660376,,230.238995158768,30699340.709463,1967768.79097312
