fecha,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1985-01-01,,,,,,,,,,,33.4739618978798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8824,87.4724889140702,118.401990986211,73.0008275736709,,,,,,,0.443217332994697,0.49398968992106,0.561203116951386,0.379770752421697,0.748644639384991,0.380509472210124,0.517623067131893,0.15605599485144,0.350621015221202,0.37770393902746,0.507222434111508,0.348582961523891,0.61112292102637,0.196122194705678,0.295922070243279,0.166989092372228,,3.70675849709011,,40944.320437986
1985-02-01,,,,,,,,,,,33.5596381211797,,,,,,,,,,,,,,,,,,,,,,,,,48.26,,,,,66.8016,88.2746698724941,118.295507758047,74.1968819173027,,,,,,,0.45045072076935,0.495869392781862,0.55574149187891,0.392504046393818,0.733029713862263,0.403076161818319,0.530042554726243,0.172793899645861,0.366993205917206,0.392520491225825,0.524634193433628,0.350673218722041,0.645779762934391,0.204584887049039,0.303966422244367,0.170885570887914,,4.02933238430589,,26141.8450411422
1985-03-01,,,,,,,,,,,31.1282651246809,,,,,,,,,,,,,,,,,,,,,,,,,55.29,,,,,66.231,88.4419567955817,118.45020583774,74.0863709416137,,,,,,,0.471148428096997,0.512222771811838,0.567591162962494,0.40632404039659,0.744329431427585,0.428527889372762,0.545230819887619,0.205040405178175,0.39646058995049,0.402907072274866,0.542455882003744,0.361470389652272,0.666715058112938,0.225856067460581,0.307141599942099,0.192156750845963,,4.37422370017227,,41247.4827722875
1985-04-01,,,,,,,,,,,32.1259595462506,,,,,,,,,,,,,,,,,,,,,,,,,57.77,,,,,69.0704,87.5956307708605,118.662298592897,73.0562457098446,,,,,,,0.493898086760204,0.537656438289701,0.591911717082076,0.422318908130143,0.782195314806509,0.455021206964913,0.558721223124661,0.24437554812428,0.4285620601986,0.418328090319853,0.561240433069081,0.382854695079197,0.682149496708849,0.232603117512806,0.312058349985648,0.194298996486811,,5.00574733841586,,72223.2911359423
1985-05-01,,,,,,,,,,,30.6709128214936,,,,,,,,,,,,,,,,,,,,,,,,,56.08,,,,,69.4595,86.7008613959628,118.71621732154,72.134213339177,,,,,,,0.529789087012227,0.578254514945429,0.630280742878981,0.443725089168101,0.8426310452634,0.496106592687852,0.577228882725995,0.276879111527571,0.483405677588401,0.423102306652081,0.567358500114472,0.376033415555059,0.701644913023993,0.262296364732619,0.311658346990188,0.207501081965614,,4.83727235418121,,66941.6527535587
1985-06-01,,,,,,,,,,,31.9838364503727,,,,,,,,,,,,,,,,,,,,,,,,,61.98,,,,,70.5276,85.3951575084039,118.691020210681,71.613640356138,,,,,,,0.572094976750343,0.623943934618998,0.68184807350762,0.470271871539801,0.925162002496282,0.531344739464805,0.596067675640078,0.295223192967392,0.529433831852131,0.427122010920338,0.5752179693724,0.389235795425363,0.707029754156855,0.30725611791178,0.315323702446439,0.201800896234263,,5.22375518624095,,35412.131624539
1985-07-01,,,,,,,,,,,31.736989993074,,,,,,,,,,,,,,,,,,,,,,,,,65.54,,,,,75.1907,83.9249977138778,118.681577153882,71.6911008303745,,,,,,,0.624077261351152,0.68059165153542,0.752012371007754,0.519641725338346,1.01857716833212,0.566754351644626,0.628543453981745,0.411432296781519,0.56836820755361,0.441089258454649,0.606302635124057,0.433678204246073,0.716953933545905,0.35297060103558,0.319092041011892,0.20904202302027,,5.87433781480155,,57176.3028217916
1985-08-01,,,,,,,,,,,32.478003798698,,,,,,,,,,,,,,,,,,,,,,,,,69.31,,,,,86.307,83.9042688337608,118.885598051302,71.6026870574322,,,,,,,0.666670205216068,0.744639057985569,0.829208652666001,0.577301842406117,1.11711729712876,0.610962875474775,0.663667491698952,0.511835479992308,0.622633471628997,0.458643813405802,0.637859697531486,0.455865430954839,0.761519720940038,0.31923260630434,0.323725856027267,0.214909477113245,,6.76754161808306,,85924.6589794087
1985-09-01,,,,,,,,,,,31.5370515498399,,,,,,,,,,,,,,,,,,,,,,,,,65.35,,,,,85.9856,83.2711210768716,118.380590411247,70.7822146561345,,,,,,,0.723245059409322,0.803292961894947,0.893104069053391,0.619643332576681,1.20628852972327,0.660218760542723,0.704601227310699,0.0950698931544975,0.707444332150907,0.474893849111676,0.665523418963865,0.473090627194156,0.796070761057499,0.353350138419484,0.329068955857886,0.254441489731324,,6.95295280749548,,69027.9550053624
1985-10-01,,,,,,,,,,,32.1001945734294,,,,,,,,,,,,,,,,,,,,,,,,,61.95,,,,,91.256,82.0850407842138,118.943778514418,70.314180411179,,,,,,,0.776618211098824,0.864569930942791,0.946828610611675,0.653275948315731,1.2527463209463,0.701748317595084,0.739331074693684,0.224603855852888,0.758990283387012,0.490261816180087,0.699120650518111,0.513606661425825,0.811627357723574,0.407290675213128,0.331775309924861,0.309163669122221,,9.14640721996352,,140441.111614848
